season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2022,2021-22,MBA,416,Michigan St.,1,I,Big Ten,7344963,16,Peter Ahn,,,Jr,INF,-,,14942,53,51,250.0,18.0,274,6.0,0.978,,,,,14.0,,
2022,2021-22,MBA,416,Michigan St.,1,I,Big Ten,7349077,32,Zach Iverson,,,Sr,UT,-,,14942,18,12,5.0,2.0,7,,1.0,,,6.0,,1.0,,
2022,2021-22,MBA,416,Michigan St.,1,I,Big Ten,7349831,13,Zach Hopman,,,So,UT,-,,14942,2,0,,,0,,,,,,,,,
2022,2021-22,MBA,416,Michigan St.,1,I,Big Ten,7350599,41,Mitch Jebb,,,So,INF,-,,14942,54,54,72.0,138.0,220,10.0,0.955,,,,,29.0,,
2022,2021-22,MBA,416,Michigan St.,1,I,Big Ten,7351155,3,Zaid Walker,,,Jr,OF,6-2,R/R,14942,50,46,75.0,6.0,85,4.0,0.953,,,,,2.0,,
2022,2021-22,MBA,416,Michigan St.,1,I,Big Ten,7352289,46,Nick Powers,,,So,P,6-1,,14942,13,11,1.0,5.0,6,,1.0,,,3.0,6.0,1.0,,
2022,2021-22,MBA,416,Michigan St.,1,I,Big Ten,7352926,6,Wyatt Rush,,,Jr,P,-,,14942,21,2,5.0,5.0,10,,1.0,,,4.0,2.0,2.0,,
2022,2021-22,MBA,416,Michigan St.,1,I,Big Ten,7353152,38,Ganin Thompson,,,Fr,UT,-,,14942,10,0,1.0,,1,,1.0,,,,,,,
2022,2021-22,MBA,416,Michigan St.,1,I,Big Ten,7353606,48,Brock Vradenburg,,,So,INF,-,,14942,49,44,222.0,22.0,250,6.0,0.976,,,,,30.0,,
2022,2021-22,MBA,416,Michigan St.,1,I,Big Ten,7354453,1,Trent Farquhar,,,So,INF,-,,14942,54,54,115.0,143.0,267,9.0,0.966,,,,,39.0,,
2022,2021-22,MBA,416,Michigan St.,1,I,Big Ten,7354693,33,Casey Mayes,,,Jr,OF,-,,14942,54,54,90.0,1.0,97,6.0,0.938,,,,,,,
2022,2021-22,MBA,416,Michigan St.,1,I,Big Ten,7355724,7,Brian Martin,,,So,UT,-,,14942,12,0,1.0,2.0,3,,1.0,,,1.0,3.0,1.0,,
2022,2021-22,MBA,416,Michigan St.,1,I,Big Ten,7356366,2,Dillon Kark,,,So,INF,6-1,,14942,46,45,26.0,66.0,100,8.0,0.92,,,,,8.0,,
2022,2021-22,MBA,416,Michigan St.,1,I,Big Ten,7357066,15,Reese Trahey,,,Jr,UT,-,,14942,2,2,9.0,1.0,10,,1.0,,,,,,,
2022,2021-22,MBA,416,Michigan St.,1,I,Big Ten,7577107,22,Parker Pilat,,,So,INF,-,,14942,7,6,4.0,6.0,12,2.0,0.833,,,,,,,
2022,2021-22,MBA,416,Michigan St.,1,I,Big Ten,7577108,35,Kyle Bischoff,,,Sr,P,-,,14942,24,0,2.0,5.0,7,,1.0,,,1.0,1.0,,,
2022,2021-22,MBA,416,Michigan St.,1,I,Big Ten,7577110,34,Jack Brockhaus,,,Jr,P,-,,14942,9,1,1.0,1.0,2,,1.0,,,6.0,2.0,,,
2022,2021-22,MBA,416,Michigan St.,1,I,Big Ten,7577114,12,Aidan Arbaugh,,,Fr,UT,6-3,,14942,7,4,,1.0,1,,1.0,,,3.0,2.0,,,
2022,2021-22,MBA,416,Michigan St.,1,I,Big Ten,7577116,17,Andrew Carson,,,Jr,P,6-2,R/R,14942,26,0,5.0,4.0,12,3.0,0.75,,,5.0,3.0,,,
2022,2021-22,MBA,416,Michigan St.,1,I,Big Ten,7577117,30,Kyle Dunning,,,So,P,-,,14942,11,1,,1.0,3,2.0,0.333,,,7.0,2.0,,,
2022,2021-22,MBA,416,Michigan St.,1,I,Big Ten,7577118,24,Erik Stern,,,Fr,P,-,,14942,2,0,,,0,,,,,,,,,
2022,2021-22,MBA,416,Michigan St.,1,I,Big Ten,7577119,42,Ryan Szczepaniak,,,Fr,P,6-4,,14942,16,8,2.0,4.0,8,2.0,0.75,,,7.0,,,,
2022,2021-22,MBA,416,Michigan St.,1,I,Big Ten,7577142,31,Conner Tomasic,,,Jr,P,-,,14942,17,9,4.0,2.0,8,2.0,0.75,,,6.0,2.0,1.0,,
2022,2021-22,MBA,416,Michigan St.,1,I,Big Ten,7577143,8,Harrison Cook,,,So,P,6-5,,14942,14,13,5.0,11.0,17,1.0,0.941,,,8.0,1.0,,,
2022,2021-22,MBA,418,Michigan,1,I,Big Ten,7330797,55,Cameron Weston,,,Jr,P,-,,14942,21,12,4.0,6.0,11,1.0,0.909,,,9.0,3.0,,,
2022,2021-22,MBA,418,Michigan,1,I,Big Ten,7333964,19,Logan Wood,,,So,p,6-2,L/L,14942,14,1,,2.0,3,1.0,0.667,,,4.0,,,,
2022,2021-22,MBA,418,Michigan,1,I,Big Ten,7334084,47,Jacob Denner,,,Jr,P,6-0,L/L,14942,24,11,4.0,9.0,16,3.0,0.813,,,2.0,,2.0,,
2022,2021-22,MBA,418,Michigan,1,I,Big Ten,7336393,26,Joey Velazquez,,,Jr,OF,6-0,L/L,14942,32,25,45.0,1.0,49,3.0,0.939,,,,,,,
2022,2021-22,MBA,418,Michigan,1,I,Big Ten,7341539,7,Jake Marti,,,Jr,UT,6-4,B/R,14942,31,19,141.0,5.0,146,,1.0,,,,,11.0,,
2022,2021-22,MBA,418,Michigan,1,I,Big Ten,7343621,28,Keaton Carratini,,,Sr,P,6-2,R/R,14942,3,0,,,0,,,,,,,,,
2022,2021-22,MBA,418,Michigan,1,I,Big Ten,7344585,30,Jack White,,,Sr,P,-,,14942,4,3,,,0,,,,,1.0,,,,
2022,2021-22,MBA,418,Michigan,1,I,Big Ten,7345938,37,Chase Allen,,,So,p,6-6,R/R,14942,27,7,2.0,6.0,9,1.0,0.889,,,6.0,1.0,,,
2022,2021-22,MBA,418,Michigan,1,I,Big Ten,7346065,15,Clark Elliott,,,Jr,UT,-,,14942,61,59,105.0,1.0,109,3.0,0.972,,,,,,,
2022,2021-22,MBA,418,Michigan,1,I,Big Ten,7348071,4,Brandon Lawrence,,,Jr,UT,6-0,B/R,14942,17,4,6.0,7.0,13,,1.0,,,,,1.0,,
2022,2021-22,MBA,418,Michigan,1,I,Big Ten,7348164,3,Ted Burton,,,Jr,INF,6-3,R/R,14942,61,61,141.0,110.0,257,6.0,0.977,,,,,18.0,,
2022,2021-22,MBA,418,Michigan,1,I,Big Ten,7348607,8,Jimmy Obertop,,,Jr,INF,6-2,R/R,14942,62,62,470.0,30.0,502,2.0,0.996,,7.0,52.0,8.0,2.0,,
2022,2021-22,MBA,418,Michigan,1,I,Big Ten,7349627,22,Tito Flores,,,Jr,INF,6-1,R/R,14942,62,62,54.0,1.0,55,,1.0,,,,,,,
2022,2021-22,MBA,418,Michigan,1,I,Big Ten,7350158,20,Willie Weiss,,,Sr,P,6-3,R/R,14942,22,0,3.0,1.0,5,1.0,0.8,,,8.0,,,,
2022,2021-22,MBA,418,Michigan,1,I,Big Ten,7350927,12,Riley Bertram,,,Sr,C,6-0,B/R,14942,62,62,87.0,176.0,278,15.0,0.946,,,,,30.0,,
2022,2021-22,MBA,418,Michigan,1,I,Big Ten,7351032,18,Jordon Rogers,,,Sr,C,5-9,R/R,14942,41,19,25.0,4.0,30,1.0,0.967,,,,,1.0,,
2022,2021-22,MBA,418,Michigan,1,I,Big Ten,7351266,39,Connor O'Halloran,,,So,p,6-2,R/L,14942,19,18,6.0,10.0,19,3.0,0.842,,,8.0,4.0,1.0,,
2022,2021-22,MBA,418,Michigan,1,I,Big Ten,7357543,35,Walker Cleveland,,,Sr,P,6-2,L/L,14942,19,6,1.0,3.0,5,1.0,0.8,,,6.0,1.0,,,
2022,2021-22,MBA,418,Michigan,1,I,Big Ten,7559921,5,Joe Stewart,,,Sr,OF,6-4,,14942,62,62,143.0,5.0,149,1.0,0.993,,,,,,,
2022,2021-22,MBA,418,Michigan,1,I,Big Ten,7559923,6,Alex Fedje-Johnson,,,Sr,INF,6-0,,14942,27,17,30.0,44.0,75,1.0,0.987,,,,,5.0,,
2022,2021-22,MBA,418,Michigan,1,I,Big Ten,7559925,51,Jack Van Remortel,,,Sr,INF,6-2,R/R,14942,36,29,207.0,24.0,233,2.0,0.991,,,,,15.0,,
2022,2021-22,MBA,418,Michigan,1,I,Big Ten,7559926,40,Angelo Smith,,,Sr,P,-,,14942,16,1,,,0,,,,,1.0,3.0,,,
2022,2021-22,MBA,418,Michigan,1,I,Big Ten,7559938,24,Matt Frey,,,Sr,INF,6-0,,14942,61,61,26.0,90.0,123,7.0,0.943,,,,,4.0,,
2022,2021-22,MBA,418,Michigan,1,I,Big Ten,7559940,9,Dylan Stanton,,,So,INF,6-1,R/R,14942,22,10,58.0,6.0,67,3.0,0.955,,,,,6.0,,
2022,2021-22,MBA,418,Michigan,1,I,Big Ten,7559941,14,Avery Goldensoph,,,Fr,P,6-6,R/R,14942,15,0,1.0,,1,,1.0,,,3.0,,,,
2022,2021-22,MBA,418,Michigan,1,I,Big Ten,7559942,27,Jaylen Jones,,,Fr,P,6-1,L/L,14942,5,0,1.0,,1,,1.0,,,,,,,
2022,2021-22,MBA,418,Michigan,1,I,Big Ten,7559947,50,Casey Buckley,,,Sr,C,6-1,L/R,14942,15,5,64.0,9.0,74,1.0,0.986,,5.0,6.0,5.0,,,
2022,2021-22,MBA,418,Michigan,1,I,Big Ten,7559951,25,Jake Keaser,,,Fr,P,6-1,R/R,14942,16,1,,1.0,2,1.0,0.5,,,3.0,2.0,,,
2022,2021-22,MBA,418,Michigan,1,I,Big Ten,7559953,21,John Torroella,,,So,P,6-4,R/R,14942,4,0,,,1,1.0,0.0,,,1.0,,,,
2022,2021-22,MBA,418,Michigan,1,I,Big Ten,7559955,34,Ahmad Harajli,,,So,P,6-4,R/R,14942,17,0,,,0,,,,,5.0,,,,
2022,2021-22,MBA,418,Michigan,1,I,Big Ten,7559956,36,Trevor Kilinski,,,So,INF,6-1,L/R,14942,7,0,1.0,,1,,1.0,,,,,,,
2022,2021-22,MBA,418,Michigan,1,I,Big Ten,7559957,41,Christian Blakely,,,Sr,P,-,,14942,1,0,,,0,,,,,,,,,
2022,2021-22,MBA,418,Michigan,1,I,Big Ten,7559959,49,Ian Kennedy,,,So,OF,6-3,R/R,14942,3,0,1.0,,1,,1.0,,,,,,,
2022,2021-22,MBA,418,Michigan,1,I,Big Ten,7559960,54,Ryan Zimmer,,,So,P,6-5,R/R,14942,6,0,,,0,,,,,1.0,,,,
2022,2021-22,MBA,418,Michigan,1,I,Big Ten,7559961,48,Noah Rennard,,,Sr,P,6-3,R/R,14942,28,3,2.0,2.0,8,4.0,0.5,,,,,,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7331290,28,Peyton Wigginton,,,Sr,P,-,,14942,19,11,,8.0,9,1.0,0.889,,,4.0,5.0,,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7333784,47,Braden Jones,,,So,P,-,,14942,2,0,,,0,,,,,,,,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7333947,9,Nathan Sanders,,,Sr,OF,-,,14942,22,22,43.0,1.0,45,1.0,0.978,,,,,,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7334889,39,Carter Edge,,,So,C,-,,14942,2,0,1.0,,1,,1.0,,1.0,,,,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7336792,23,Mason Speirs,,,Sr,C,-,,14942,48,45,300.0,40.0,346,6.0,0.983,1.0,7.0,40.0,14.0,2.0,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7337147,14,Brycen Thomas,,,Sr,UT,-,,14942,33,16,93.0,9.0,103,1.0,0.99,,,1.0,,9.0,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7341068,12,Eriq Swan,,,So,P,6-6,R/R,14942,16,11,5.0,5.0,12,2.0,0.833,,,6.0,,2.0,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7341524,49,Brayden Siren,,,So,P,-,,14942,2,0,,,0,,,,,,,,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7341873,4,Fausto Lopez,,,Sr,INF,-,,14942,53,53,75.0,130.0,224,19.0,0.915,,,,,28.0,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7342820,51,Avery Gunn,,,Fr,P,-,,14942,3,1,3.0,1.0,4,,1.0,,,1.0,1.0,,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7343023,20,Jack Julian,,,Fr,P,6-4,R/R,14942,14,6,2.0,3.0,7,2.0,0.714,,,8.0,2.0,,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7345275,27,Jaden Hamm,,,So,P,6-1,R/R,14942,16,5,3.0,8.0,12,1.0,0.917,,,6.0,2.0,,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7347745,35,Jacob Wright,,,Fr,OF,-,,14942,18,0,1.0,,1,,1.0,,,1.0,1.0,,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7349149,38,Briggs Rutter,,,So,C,6-2,R/R,14942,35,26,162.0,10.0,173,1.0,0.994,,2.0,14.0,4.0,3.0,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7350285,7,Luke Vinson,,,So,UT,6-1,L/L,14942,50,38,108.0,5.0,115,2.0,0.983,,,,,,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7350855,11,JT Mabry,,,Jr,INF,6-0,R/R,14942,52,52,90.0,133.0,232,9.0,0.961,,,,,32.0,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7351513,8,Gabe Jennings,,,So,INF,6-2,R/R,14942,17,4,16.0,11.0,28,1.0,0.964,,,,,3.0,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7351803,13,Brett Coker,,,Jr,INF,6-1,R/R,14942,55,54,34.0,88.0,133,11.0,0.917,,,,,4.0,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7352622,1,Brian Dillingham,,,Sr,INF,-,,14942,48,28,72.0,4.0,77,1.0,0.987,,,,,,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7355474,6,Trent Seibert,,,Sr,P,-,,14942,21,4,2.0,8.0,12,2.0,0.833,,,9.0,2.0,,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7357644,3,Bryce Symlar,,,So,OF,5-11,R/R,14942,7,0,1.0,,1,,1.0,,,,,,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7357971,19,Jacob Williams,,,So,INF,6-3,R/R,14942,25,8,67.0,6.0,75,2.0,0.973,,,,,6.0,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7358355,17,Zach Keenan,,,Sr,P,-,,14942,15,13,7.0,9.0,18,2.0,0.889,,,5.0,3.0,,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7549771,10,Tatsunori Negishi,,,So,OF,5-11,L/L,14942,44,30,147.0,10.0,158,1.0,0.994,,,,,16.0,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7549780,18,Nick Jones,,,Jr,C,-,,14942,11,2,10.0,,10,,1.0,,,,,,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7549784,22,Bryson Trammell,,,Fr,INF,-,,14942,2,0,,,0,,,,,,,,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7549800,16,Jackson Galloway,,,So,OF,6-2,R/R,14942,48,45,51.0,1.0,55,3.0,0.945,,,,,,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7549807,29,Dustin Sprong,,,So,P,-,,14942,7,0,,1.0,1,,1.0,,,2.0,1.0,,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7549809,30,Wyatt Morgan,,,So,1B,5-11,,14942,47,38,74.0,6.0,82,2.0,0.976,,,,,4.0,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7549817,32,Daniel Dewey,,,Fr,P,6-3,R/R,14942,5,0,,,0,,,,,3.0,,,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7549821,34,Justin Goldstein,,,So,P,6-3,R/R,14942,7,0,1.0,1.0,2,,1.0,,,1.0,,,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7549823,40,Jared Vetetoe,,,Fr,C,6-2,L/R,14942,8,6,6.0,,7,1.0,0.857,,,1.0,,,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7549824,41,KB Peralta,,,So,INF,-,,14942,19,4,7.0,16.0,24,1.0,0.958,,,,,,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7549825,42,Jalen Wirtz,,,Fr,P,6-4,R/R,14942,12,0,1.0,1.0,3,1.0,0.667,,,3.0,,,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7549827,33,Mason McLeod,,,So,C,-,,14942,18,1,,,0,,,,,,,,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7549828,43,James Sells,,,Fr,P,6-1,R/R,14942,18,4,3.0,9.0,12,,1.0,,,5.0,3.0,,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7549847,45,Eston Snider,,,Fr,INF,5-9,R/R,14942,41,23,54.0,3.0,57,,1.0,,,,,,,
2022,2021-22,MBA,419,Middle Tenn.,1,I,CUSA,7549849,52,Austin Baal,,,Jr,1B,6-4,L/L,14942,4,0,,,0,,,,,,,,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7332101,44,Sam Ireland,,,Jr,UT,-,,14942,14,13,,10.0,10,,1.0,,,16.0,3.0,,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7332510,37,Trent Schoeberl,,,Jr,P,-,,14942,5,2,,1.0,1,,1.0,,,1.0,,,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7335918,19,George Klassen,,,Fr,P,-,,14942,11,4,,2.0,2,,1.0,,,3.0,,,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7336065,13,Otto Grimm,,,Jr,OF,-,,14942,24,19,28.0,,29,1.0,0.966,,,,,,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7338102,7,Brett Bateman,,,So,OF,-,,14942,52,52,122.0,4.0,130,4.0,0.969,,,,,1.0,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7338823,8,Andrew Wilhite,,,Sr,OF,6-1,L/R,14942,49,42,49.0,4.0,56,3.0,0.946,,,,,,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7339321,47,Noah DeLuga,,,So,P,6-0,L/L,14942,17,0,,4.0,4,,1.0,,,,1.0,,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7339564,40,J.P. Massey,,,Sr,P,-,,14942,14,12,5.0,8.0,18,5.0,0.722,,,17.0,3.0,,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7340400,9,Kyle Bork,,,So,UT,6-5,R/R,14942,36,27,51.0,15.0,70,4.0,0.943,,,,,4.0,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7341037,20,Riley Swenson,,,Jr,C,-,,14942,12,12,13.0,,13,,1.0,,1.0,2.0,,,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7341073,35,Noah Berghammer,,,Jr,INF,-,,14942,27,14,17.0,34.0,57,6.0,0.895,,,,,7.0,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7342588,33,Boston Merila,,,So,INF,5-11,B/R,14942,52,51,72.0,43.0,119,4.0,0.966,,,,,4.0,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7342816,15,Jack Liffrig,,,Jr,P,-,,14942,14,3,1.0,5.0,6,,1.0,,,2.0,,,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7348957,6,Chase Stanke,,,Sr,C,-,,14942,51,50,440.0,44.0,486,2.0,0.996,,7.0,82.0,16.0,2.0,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7358146,38,Michael Gurka,,,Jr,P,-,,14942,3,0,,1.0,1,,1.0,,,1.0,,,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7358239,10,Drew Stahl,,,Jr,INF,6-0,R/R,14942,47,40,55.0,96.0,158,7.0,0.956,,,,,16.0,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7554974,36,Joshua Culliver,,,Sr,P,-,,14942,21,0,2.0,5.0,7,,1.0,,,4.0,1.0,,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7554975,22,Aidan Maldonado,,,Jr,P,-,,14942,14,13,4.0,11.0,16,1.0,0.938,,,13.0,4.0,,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7554976,18,Will Semb,,,Fr,P,6-1,R/R,14942,23,0,,3.0,4,1.0,0.75,,,11.0,1.0,,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7554978,30,Seth Clausen,,,Fr,P,6-1,R/R,14942,14,0,2.0,,2,,1.0,,,1.0,1.0,,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7555055,16,Easton Bertrand,,,Sr,OF,-,,14942,14,14,28.0,1.0,29,,1.0,,,,,,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7555056,28,Jack Kelly,,,Sr,C,-,,14942,51,50,80.0,57.0,146,9.0,0.938,,,4.0,,6.0,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7555057,45,Tom Skoro,,,Sr,P,-,,14942,27,1,1.0,4.0,5,,1.0,,,3.0,,,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7555058,4,Ronald Sweeny,,,Sr,INF,-,,14942,50,43,334.0,20.0,359,5.0,0.986,,,,,21.0,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7555059,2,Joe Hauser,,,So,UT,6-2,R/R,14942,14,7,6.0,10.0,17,1.0,0.941,,,,,2.0,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7555062,48,Randon Dauman,,,So,P,-,,14942,10,0,,,1,1.0,0.0,,,1.0,2.0,,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7555063,43,Richie Holetz,,,Sr,P,-,,14942,14,3,2.0,6.0,9,1.0,0.889,,,5.0,,1.0,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7555064,3,Brady Counsell,,,Fr,INF,6-2,R/R,14942,36,24,37.0,43.0,82,2.0,0.976,,,,,6.0,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7555065,17,Sam Malec,,,Fr,P,6-0,R/R,14942,10,0,2.0,6.0,11,3.0,0.727,,,7.0,1.0,,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7555067,21,Jared Everson,,,Fr,UT,-,,14942,2,0,2.0,,2,,1.0,,,,,,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7555068,27,Jake Perry,,,Fr,UT,6-4,L/R,14942,25,11,3.0,10.0,14,1.0,0.929,,,,,,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7555071,32,Chase Becker,,,Fr,INF,-,,14942,9,1,1.0,,1,,1.0,,,,,,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7555074,39,Dawson Hall,,,Fr,P,-,,14942,3,0,,,0,,,,,,,,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7555075,46,Noah Rooney,,,Fr,P,6-0,L/L,14942,16,0,,11.0,11,,1.0,,,2.0,,,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7555077,1,Jake Larson,,,Fr,3B,6-0,R/R,14942,21,11,9.0,12.0,25,4.0,0.84,,,,,,,
2022,2021-22,MBA,428,Minnesota,1,I,Big Ten,7595355,29,Tucker Novotny,,,Fr,p,6-5,R/L,14942,6,1,,1.0,2,1.0,0.5,,,2.0,,,,
2022,2021-22,MBA,430,Mississippi St.,1,I,SEC,7330904,47,Drew Talley,,,Sr,P,-,,14942,19,0,,,0,,,,,4.0,1.0,,,
2022,2021-22,MBA,430,Mississippi St.,1,I,SEC,7332495,7,Brandon Smith,,,Jr,P,-,,14942,19,8,3.0,3.0,6,,1.0,,,1.0,1.0,,,
2022,2021-22,MBA,430,Mississippi St.,1,I,SEC,7333798,27,Jackson Fristoe,,,So,P,-,,14942,24,3,,2.0,2,,1.0,,,2.0,1.0,1.0,,
2022,2021-22,MBA,430,Mississippi St.,1,I,SEC,7334531,33,Brad Cumbest,,,Jr,OF,-,,14942,56,56,89.0,1.0,91,1.0,0.989,,,,,,,
2022,2021-22,MBA,430,Mississippi St.,1,I,SEC,7335456,19,Logan Tanner,,,So,C,-,,14942,55,55,458.0,34.0,497,5.0,0.99,1.0,3.0,22.0,7.0,1.0,,
2022,2021-22,MBA,430,Mississippi St.,1,I,SEC,7337400,17,Stone Simmons,,,So,P,6-4,R/R,14942,3,0,,,0,,,,,,,,,
2022,2021-22,MBA,430,Mississippi St.,1,I,SEC,7337858,2,KC Hunt,,,So,P,6-3,L/R,14942,15,1,1.0,1.0,2,,1.0,,,1.0,,,,
2022,2021-22,MBA,430,Mississippi St.,1,I,SEC,7338740,36,Brayland Skinner,,,Jr,OF,-,,14942,34,4,25.0,,26,1.0,0.962,,,,,,,
2022,2021-22,MBA,430,Mississippi St.,1,I,SEC,7339631,15,Cade Smith,,,So,P,6-1,L/R,14942,14,14,1.0,7.0,8,,1.0,,,5.0,,1.0,,
2022,2021-22,MBA,430,Mississippi St.,1,I,SEC,7340728,43,Lane Forsythe,,,So,INF,5-11,R/R,14942,48,36,32.0,93.0,129,4.0,0.969,,,,,14.0,,
2022,2021-22,MBA,430,Mississippi St.,1,I,SEC,7343515,6,Kamren James,,,So,INF,-,,14942,56,56,36.0,74.0,116,6.0,0.948,,,,,7.0,,
2022,2021-22,MBA,430,Mississippi St.,1,I,SEC,7344009,45,Cam Tullar,,,Jr,P,-,,14942,22,0,,4.0,4,,1.0,,,2.0,,,,
2022,2021-22,MBA,430,Mississippi St.,1,I,SEC,7344081,39,Mikey Tepper,,,So,P,-,,14942,17,2,1.0,,2,1.0,0.5,,,,,,,
2022,2021-22,MBA,430,Mississippi St.,1,I,SEC,7344715,11,Kellum Clark,,,So,INF,6-4,L/R,14942,55,52,72.0,,72,,1.0,,,,,,,
2022,2021-22,MBA,430,Mississippi St.,1,I,SEC,7345351,8,Drew McGowan,,,So,OF,-,,14942,18,6,14.0,,14,,1.0,,,,,,,
2022,2021-22,MBA,430,Mississippi St.,1,I,SEC,7345520,20,Luke Hancock,,,Jr,C,5-11,L/R,14942,56,56,439.0,35.0,480,6.0,0.988,,,2.0,2.0,30.0,,
2022,2021-22,MBA,430,Mississippi St.,1,I,SEC,7346491,31,Tanner Leggett,,,Sr,INF,-,,14942,39,23,39.0,47.0,92,6.0,0.935,,,,,13.0,,
2022,2021-22,MBA,430,Mississippi St.,1,I,SEC,7351110,32,Parker Stinnett,,,Jr,P,6-2,R/R,14942,12,6,4.0,,4,,1.0,,,2.0,2.0,,,
2022,2021-22,MBA,430,Mississippi St.,1,I,SEC,7352956,23,Landon Sims,,,So,P,-,,14942,3,3,1.0,,1,,1.0,,,,1.0,,,
