season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
2024,2023-24,MBA,2,Abilene Christian,1,I,WAC,8381623,40,Caden Matlon,,,Jr,C,6-1,R/R,15082,24,19,140.0,9.0,153,4.0,0.974,1.0,4.0,22.0,2.0,,,8.5
2024,2023-24,MBA,2,Abilene Christian,1,I,WAC,8381625,3,Cade McGarrh,,,So,INF,6-3,L/R,15082,30,13,24.0,23.0,52,5.0,0.904,,,2.0,1.0,1.0,,2.0
2024,2023-24,MBA,2,Abilene Christian,1,I,WAC,8381642,2,Zandt Payne,,,Jr,INF,5-10,B/R,15082,57,56,71.0,121.0,206,14.0,0.932,,,,,21.0,,
2024,2023-24,MBA,2,Abilene Christian,1,I,WAC,8381645,10,Ranse Radtke,,,Jr,OF,6-2,R/R,15082,30,19,37.0,1.0,38,,1.0,,,,,1.0,,
2024,2023-24,MBA,2,Abilene Christian,1,I,WAC,8381648,0,Zion Stephens,,,Fr,INF,6-0,L/R,15082,16,0,2.0,3.0,6,1.0,0.833,,,,,2.0,,
2024,2023-24,MBA,2,Abilene Christian,1,I,WAC,8381654,27,DJ Van Atten,,,Jr,INF,6-0,R/R,15082,50,47,76.0,3.0,79,,1.0,,,,,4.0,,
2024,2023-24,MBA,5,Akron,1,I,MAC,8270806,8,Yassir Kahook,,,Sr,P,5-11,,15082,25,0,1.0,2.0,3,,1.0,,,9.0,2.0,,,8.0
2024,2023-24,MBA,5,Akron,1,I,MAC,8271517,20,Sean Perkins,,,Jr,P,6-4,,15082,21,0,1.0,3.0,7,3.0,0.571,,,2.0,,,,2.0
2024,2023-24,MBA,5,Akron,1,I,MAC,8276708,34,Michael Sprockett,,,Jr,C,5-10,,15082,42,38,241.0,28.0,274,5.0,0.982,2.0,8.0,58.0,10.0,,,20.383
2024,2023-24,MBA,5,Akron,1,I,MAC,8278957,33,Andrew Horvath,,,Jr,C,6-1,,15082,16,14,82.0,8.0,90,,1.0,,3.0,14.0,5.0,,,8.167
2024,2023-24,MBA,5,Akron,1,I,MAC,8279402,32,Anthony Fett,,,Sr,P,6-4,,15082,19,2,,7.0,10,3.0,0.7,,,7.0,2.0,,,5.5
2024,2023-24,MBA,5,Akron,1,I,MAC,8280352,9,Sam Seeker,,,Sr,UT,6-2,L/L,15082,52,50,131.0,6.0,139,2.0,0.986,,,,,1.0,,
2024,2023-24,MBA,5,Akron,1,I,MAC,8280369,23,Max Bowman,,,Sr,UT,6-0,,15082,53,52,207.0,32.0,246,7.0,0.972,,,,,11.0,,
2024,2023-24,MBA,5,Akron,1,I,MAC,8281179,22,Jacob  Beall,,,Jr,P,6-3,,15082,18,0,1.0,2.0,4,1.0,0.75,,,5.0,1.0,,,2.5
2024,2023-24,MBA,5,Akron,1,I,MAC,8283260,30,Jack Poist,,,Sr,OF,5-10,,15082,51,47,92.0,,94,2.0,0.979,,,,,,,
2024,2023-24,MBA,5,Akron,1,I,MAC,8286552,16,Ian Pennington,,,Jr,OF,6-3,,15082,8,7,11.0,,12,1.0,0.917,,,,,,,
2024,2023-24,MBA,5,Akron,1,I,MAC,8287153,25,Spencer Atkins,,,Sr,P,6-2,,15082,16,12,4.0,4.0,10,2.0,0.8,,,4.0,3.0,,,2.667
2024,2023-24,MBA,5,Akron,1,I,MAC,8418802,1,Austin Lafferty,,,Fr,OF,5-11,R/R,15082,34,24,24.0,,24,,1.0,,,,,,,
2024,2023-24,MBA,5,Akron,1,I,MAC,8418804,2,Ben  Bromaugh,,,Jr,OF,5-11,R/R,15082,23,1,10.0,1.0,11,,1.0,,,,,,,
2024,2023-24,MBA,5,Akron,1,I,MAC,8418805,3,Charlie Rhee,,,Sr,OF,5-10,R/R,15082,32,20,35.0,52.0,89,2.0,0.978,,,,,10.0,,
2024,2023-24,MBA,5,Akron,1,I,MAC,8418807,4,Henry Hayman,,,Jr,INF,6-1,R/R,15082,30,24,14.0,38.0,62,10.0,0.839,,,,,2.0,,
2024,2023-24,MBA,5,Akron,1,I,MAC,8418821,5,Nick Kemper,,,Jr,C,6-1,,15082,7,2,2.0,,3,1.0,0.667,,1.0,1.0,,,,1.0
2024,2023-24,MBA,5,Akron,1,I,MAC,8418829,7,Fisher Pyatt,,,Jr,INF,6-0,L/R,15082,43,40,50.0,113.0,170,7.0,0.959,,,,,13.0,,
2024,2023-24,MBA,5,Akron,1,I,MAC,8418836,11,Jared Schaeffer,,,So,P,6-0,,15082,13,13,5.0,12.0,18,1.0,0.944,,,15.0,5.0,,,6.067
2024,2023-24,MBA,5,Akron,1,I,MAC,8418842,13,Michael Orlowski,,,Sr,P,5-11,,15082,7,0,,,0,,,,,2.0,,,,2.0
2024,2023-24,MBA,5,Akron,1,I,MAC,8418851,17,Jack Kelley,,,Jr,P,6-1,R/R,15082,19,8,1.0,7.0,8,,1.0,,,3.0,1.0,1.0,,3.0
2024,2023-24,MBA,5,Akron,1,I,MAC,8418853,18,Josiah Ross,,,Fr,P,6-1,R/R,15082,18,0,,3.0,5,2.0,0.6,,,4.0,,,,3.0
2024,2023-24,MBA,5,Akron,1,I,MAC,8418857,19,Elijah  Griffith,,,Fr,P,6-2,R/R,15082,14,6,,4.0,4,,1.0,,,11.0,,,,5.0
2024,2023-24,MBA,5,Akron,1,I,MAC,8418863,21,Breydan Cavey,,,Sr,INF,6-0,,15082,33,24,71.0,27.0,103,5.0,0.951,,,,,6.0,,
2024,2023-24,MBA,5,Akron,1,I,MAC,8418869,26,Ryan Brown,,,So,C,6-2,,15082,7,3,21.0,6.0,28,1.0,0.964,,,7.0,2.0,,,1.75
2024,2023-24,MBA,5,Akron,1,I,MAC,8418870,28,James Strom,,,Jr,INF,6-3,L/L,15082,37,21,176.0,11.0,190,3.0,0.984,,,,,9.0,,
2024,2023-24,MBA,5,Akron,1,I,MAC,8418874,29,Evan Bottone,,,Fr,OF,5-9,L/R,15082,53,52,132.0,,132,,1.0,,,,,,,
2024,2023-24,MBA,5,Akron,1,I,MAC,8418876,31,Reece Sutphin,,,Fr,P,5-11,L/L,15082,5,0,1.0,2.0,4,1.0,0.75,,,1.0,2.0,,,0.5
2024,2023-24,MBA,5,Akron,1,I,MAC,8418882,36,Nicky Sackett,,,Fr,INF,5-11,R/R,15082,38,33,27.0,65.0,99,7.0,0.929,,,,,5.0,,
2024,2023-24,MBA,5,Akron,1,I,MAC,8418888,38,Dawson Tourney,,,So,P,6-0,L/L,15082,13,11,1.0,10.0,11,,1.0,,,11.0,2.0,,,6.167
2024,2023-24,MBA,5,Akron,1,I,MAC,8418894,40,Emmett Gillies,,,Fr,P,6-3,R/R,15082,20,2,1.0,4.0,5,,1.0,,,3.0,3.0,,,2.0
2024,2023-24,MBA,5,Akron,1,I,MAC,8418896,44,Charlie Schebler,,,Fr,INF,6-2,L/R,15082,41,34,27.0,47.0,79,5.0,0.937,,,,,5.0,,
2024,2023-24,MBA,5,Akron,1,I,MAC,8418898,45,Tre Rex,,,Fr,P,6-5,L/L,15082,7,0,,1.0,1,,1.0,,,3.0,1.0,,,2.0
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8258928,14,Christian Soto,,,So,INF,6-1,R/R,15082,18,10,7.0,11.0,20,2.0,0.9,,,,,,,
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8261512,34,KJ Stanfield,,,So,INF,6-2,L/L,15082,13,2,,,0,,,,,,,,,
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8262156,13,Brandon Edwards,,,Jr,OF,6-2,R/R,15082,9,3,6.0,,6,,1.0,,,,,,,
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8262464,25,Blake Martin,,,Sr,INF,6-0,R/R,15082,39,34,182.0,10.0,196,4.0,0.98,,,,,13.0,,
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8262986,2,Kylan Duncan,,,Jr,1B,5-9,R/R,15082,23,18,37.0,34.0,77,6.0,0.922,,,,,12.0,,
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8265507,6,Mekhi Lloyd,,,So,OF,5-9,L/L,15082,24,12,35.0,1.0,38,2.0,0.947,,,,,,,
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8271870,3,Brycen Hammonds,,,Jr,OF,5-10,R/R,15082,47,47,126.0,2.0,132,4.0,0.97,,,,,,,
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8275508,38,Miles Jackson,,,So,1B,5-11,R/R,15082,38,29,32.0,2.0,35,1.0,0.971,,,,,,,
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8277097,40,Brett Parker,,,Sr,P,6-5,R/R,15082,12,0,,2.0,2,,1.0,,,2.0,1.0,,,2.0
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8278059,0,Gabe Nicholson,,,Sr,P,5-10,L/L,15082,9,8,,11.0,12,1.0,0.917,,,23.0,,1.0,,5.0
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8278413,39,Javen Hunter,,,So,1B,6-1,R/R,15082,7,0,1.0,,1,,1.0,,,,,,,
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8279613,1,Chevalier Dorris,,,Sr,OF,6-1,B/R,15082,47,39,75.0,38.0,121,8.0,0.934,,,,,6.0,,
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8281318,30,Anthony Mateo,,,So,P,6-2,R/R,15082,13,13,3.0,8.0,11,,1.0,,,11.0,,,,6.0
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8287122,37,Kobe Stokes,,,So,P,6-1,R/R,15082,9,1,,2.0,2,,1.0,,,7.0,2.0,,,5.0
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8287533,21,Jackson Hall,,,Sr,1B,6-0,R/R,15082,5,5,2.0,3.0,5,,1.0,,,4.0,,1.0,,3.0
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8410190,15,Charlie  Lazo,,,Fr,P,6-0,R/R,15082,19,0,1.0,4.0,5,,1.0,,,14.0,3.0,1.0,,8.0
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8414142,7,Jesus Riera,,,Jr,INF,5-9,R/R,15082,42,40,48.0,77.0,137,12.0,0.912,,,,,7.0,,
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8414145,8,Dre Amaral,,,Jr,INF,5-10,R/R,15082,50,50,55.0,81.0,152,16.0,0.895,,,,,23.0,,
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8414147,9,Roman Sorrell,,,Sr,P,6-1,L/L,15082,9,6,,1.0,1,,1.0,,,5.0,3.0,,,3.667
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8414148,10,Jared Tribett,,,Sr,C,6-1,R/R,15082,48,48,97.0,39.0,148,12.0,0.919,1.0,8.0,51.0,2.0,2.0,,14.5
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8414150,12,Tristan  Curless,,,Jr,UT,6-3,L/L,15082,47,47,221.0,19.0,244,4.0,0.984,,,4.0,,18.0,,2.0
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8414151,16,Evan Hurlburt,,,Jr,P,6-0,R/R,15082,14,0,4.0,3.0,9,2.0,0.778,,,19.0,3.0,,,8.3
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8415064,19,Jose Valerio,,,Fr,P,6-0,R/R,15082,4,0,,,0,,,,,,,,,
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8415126,22,Zak Rice,,,Jr,C,6-0,R/R,15082,39,38,156.0,20.0,184,8.0,0.957,,21.0,68.0,10.0,,,18.802
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8415138,23,Dustin Hernandez,,,Sr,P,6-4,R/R,15082,18,1,5.0,2.0,7,,1.0,,,12.0,2.0,1.0,,6.8
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8415159,24,Avery Seaton,,,So,1B,6-0,R/R,15082,2,0,,,0,,,,,1.0,1.0,,,1.0
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8415231,26,Ryan Jones,,,Jr,P,5-10,L/L,15082,15,9,,7.0,7,,1.0,,,14.0,2.0,1.0,,6.5
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8415265,27,Dylan Lewis,,,Fr,INF,6-0,R/R,15082,6,0,,3.0,5,2.0,0.6,,,,,,,
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8415270,28,Trey  Scott,,,Jr,P,6-4,R/R,15082,20,2,,1.0,2,1.0,0.5,,,6.0,2.0,,,4.0
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8415277,29,Braxton Brogan,,,Fr,INF,6-0,R/R,15082,1,0,,,0,,,,,,,,,
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8415318,31,Jose Puig,,,Fr,INF,5-9,R/R,15082,9,0,3.0,3.0,7,1.0,0.857,,,,,,,
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8415330,33,Nick Anaya,,,Jr,P,6-5,R/R,15082,3,3,1.0,3.0,4,,1.0,,,2.0,,,,2.0
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8415358,36,Angel Rivera,,,Fr,C,6-0,R/R,15082,14,6,36.0,12.0,51,3.0,0.941,,7.0,11.0,8.0,2.0,,3.75
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8592095,4,Alex Diaz,,,Jr,OF,5-9,L/L,15082,42,31,68.0,5.0,74,1.0,0.986,,,,,,,
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8592099,7,Jesus Rivera,,,Jr,INF,5-9,R/R,15082,6,5,6.0,10.0,19,3.0,0.842,,,,,,,
2024,2023-24,MBA,6,Alabama A&M,1,I,SWAC,8595462,32,Austin McCready,,,Sr,P,6-1,R/R,15082,6,2,,2.0,2,,1.0,,,7.0,1.0,,,3.5
2024,2023-24,MBA,7,Alabama St.,1,I,SWAC,8262614,17,Javian Serrano,,,Sr,OF,6-0,R/R,15082,9,4,9.0,,9,,1.0,,,,,,,
2024,2023-24,MBA,7,Alabama St.,1,I,SWAC,8262745,33,Juan  Cruz,,,So,1B,6-5,R/R,15082,47,40,231.0,13.0,248,4.0,0.984,,,,,16.0,,
2024,2023-24,MBA,7,Alabama St.,1,I,SWAC,8263308,15,Shaun Bridges,,,So,OF,5-8,R/R,15082,4,0,,,0,,,,,,,,,
2024,2023-24,MBA,7,Alabama St.,1,I,SWAC,8263406,13,Jack Hay,,,Sr,1B,6-0,L/R,15082,52,51,68.0,2.0,74,4.0,0.946,,,,,7.0,,
2024,2023-24,MBA,7,Alabama St.,1,I,SWAC,8264999,37,Shadai Colon,,,Jr,P,5-11,L/L,15082,1,0,,,0,,,,,,,,,
2024,2023-24,MBA,7,Alabama St.,1,I,SWAC,8265372,24,Cristian Lopez,,,Sr,3B,5-11,R/R,15082,55,55,41.0,100.0,152,11.0,0.928,,,,,9.0,,
2024,2023-24,MBA,7,Alabama St.,1,I,SWAC,8266509,44,Devin Chandler,,,So,INF,5-8,R/R,15082,29,23,34.0,32.0,71,5.0,0.93,,,,,6.0,,
2024,2023-24,MBA,7,Alabama St.,1,I,SWAC,8267694,34,Austin  King,,,So,P,6-4,R/R,15082,14,1,,2.0,2,,1.0,,,11.0,1.0,,,5.0
2024,2023-24,MBA,7,Alabama St.,1,I,SWAC,8273796,36,Devin Brooks,,,So,P,6-3,R/R,15082,12,6,2.0,2.0,5,1.0,0.8,,,7.0,2.0,,,4.5
2024,2023-24,MBA,7,Alabama St.,1,I,SWAC,8277081,40,Marcos  Del Valle,,,Sr,P,6-5,R/R,15082,7,0,,1.0,1,,1.0,,,4.0,,,,3.0
2024,2023-24,MBA,7,Alabama St.,1,I,SWAC,8279058,3,Kyler McIntosh,,,Jr,UT,6-1,R/R,15082,51,51,148.0,83.0,244,13.0,0.947,,,,,13.0,,
2024,2023-24,MBA,7,Alabama St.,1,I,SWAC,8279119,12,Jorhan LaBoy,,,So,P,5-9,L/L,15082,18,13,1.0,21.0,25,3.0,0.88,,,9.0,2.0,,,5.0
2024,2023-24,MBA,7,Alabama St.,1,I,SWAC,8282796,28,Luis Rodriguez,,,Sr,P,6-2,R/R,15082,20,9,1.0,7.0,8,,1.0,,,13.0,1.0,,,7.0
2024,2023-24,MBA,7,Alabama St.,1,I,SWAC,8283690,14,Jamal George,,,So,C,5-11,B/R,15082,50,47,370.0,35.0,413,8.0,0.981,,13.0,66.0,15.0,2.0,,25.574
2024,2023-24,MBA,7,Alabama St.,1,I,SWAC,8285545,1,Randy Flores,,,Sr,INF,5-9,L/R,15082,55,55,119.0,51.0,174,4.0,0.977,,,,,7.0,,
2024,2023-24,MBA,7,Alabama St.,1,I,SWAC,8286145,4,Sebastian Colon,,,Sr,P,6-1,R/R,15082,15,0,,3.0,3,,1.0,,,4.0,3.0,,,3.5
2024,2023-24,MBA,7,Alabama St.,1,I,SWAC,8447100,2,Isaiah Landry,,,Fr,OF,5-9,R/R,15082,54,52,105.0,4.0,111,2.0,0.982,,,,,,,
2024,2023-24,MBA,7,Alabama St.,1,I,SWAC,8447106,5,Joel Collado,,,Fr,C,6-0,R/R,15082,9,5,22.0,,23,1.0,0.957,,1.0,8.0,,,,4.0
2024,2023-24,MBA,7,Alabama St.,1,I,SWAC,8447111,7,Tyler McClanahan,,,Fr,OF,6-4,L/R,15082,18,6,13.0,,14,1.0,0.929,,,,,,,
2024,2023-24,MBA,7,Alabama St.,1,I,SWAC,8447115,10,Dylan  Escobar,,,Fr,C,5-7,R/R,15082,16,5,50.0,3.0,55,2.0,0.964,,2.0,17.0,,,,7.0
2024,2023-24,MBA,7,Alabama St.,1,I,SWAC,8447122,8,Alex Burden,,,Fr,P,5-11,L/L,15082,18,5,2.0,7.0,10,1.0,0.9,,,13.0,2.0,,,6.5
2024,2023-24,MBA,7,Alabama St.,1,I,SWAC,8447130,9,Yuriel Pastrana,,,Fr,OF,6-0,R/R,15082,13,10,23.0,1.0,24,,1.0,,,,,,,
2024,2023-24,MBA,7,Alabama St.,1,I,SWAC,8447135,11,NIguel Jenkins,,,Fr,OF,6-3,R/R,15082,6,2,1.0,1.0,2,,1.0,,,,,1.0,,
2024,2023-24,MBA,7,Alabama St.,1,I,SWAC,8447156,16,Quentin Jenkins,,,Fr,INF,5-10,R/R,15082,44,39,53.0,77.0,136,6.0,0.956,,,,,12.0,,
2024,2023-24,MBA,7,Alabama St.,1,I,SWAC,8447163,18,Caio Araujo,,,Jr,P,6-2,R/R,15082,21,1,1.0,5.0,7,1.0,0.857,,,7.0,,,,5.0
2024,2023-24,MBA,7,Alabama St.,1,I,SWAC,8447166,19,Ali LaPread,,,Sr,OF,6-2,R/R,15082,56,56,109.0,2.0,117,6.0,0.949,,,,,,,
2024,2023-24,MBA,7,Alabama St.,1,I,SWAC,8447174,20,Juan Berrios,,,Fr,P,6-0,L/L,15082,10,0,,,0,,,,,2.0,1.0,,,1.5
2024,2023-24,MBA,7,Alabama St.,1,I,SWAC,8447183,21,Jafet Martinez,,,Fr,P,6-2,R/R,15082,18,8,1.0,1.0,2,,1.0,,,7.0,1.0,,,4.0
2024,2023-24,MBA,7,Alabama St.,1,I,SWAC,8447195,23,MIkel Pryor,,,Jr,INF,6-3,R/R,15082,5,4,6.0,,6,,1.0,,,,,,,
2024,2023-24,MBA,7,Alabama St.,1,I,SWAC,8447199,25,Jorge  Bello,,,Fr,INF,5-10,R/R,15082,2,0,,,0,,,,,,,,,
2024,2023-24,MBA,7,Alabama St.,1,I,SWAC,8447203,26,John Ascencio,,,Fr,P,6-0,R/R,15082,3,0,,,0,,,,,1.0,,,,1.0
2024,2023-24,MBA,7,Alabama St.,1,I,SWAC,8447206,29,Wlfredo Morales,,,Fr,P,5-11,R/R,15082,7,0,1.0,1.0,2,,1.0,,,,1.0,,,
2024,2023-24,MBA,7,Alabama St.,1,I,SWAC,8447221,32,Jose Almazan,,,Jr,P,6-2,R/R,15082,15,10,,6.0,7,1.0,0.857,,,8.0,3.0,,,5.5
2024,2023-24,MBA,7,Alabama St.,1,I,SWAC,8447235,38,Will Smith,,,Jr,P,6-3,R/R,15082,17,1,,1.0,3,2.0,0.333,,,5.0,,,,5.0
2024,2023-24,MBA,7,Alabama St.,1,I,SWAC,8447245,47,TJ Neal,,,Fr,C,6-2,R/R,15082,1,0,,,0,,,,,,,,,
2024,2023-24,MBA,8,Alabama,1,I,SEC,8259230,23,Aidan Moza,,,Jr,P,6-1,L/R,15082,20,3,,3.0,3,,1.0,,,3.0,,,,3.0
2024,2023-24,MBA,8,Alabama,1,I,SEC,8260268,27,Ben Hess,,,Jr,P,6-5,R/R,15082,15,15,,4.0,5,1.0,0.8,,,12.0,5.0,,,7.0
2024,2023-24,MBA,8,Alabama,1,I,SEC,8262932,32,Braylon Myers,,,Jr,P,6-2,L/R,15082,20,0,,2.0,2,,1.0,,,3.0,2.0,,,3.0
2024,2023-24,MBA,8,Alabama,1,I,SEC,8263266,2,Mason Swinney,,,So,INF,6-2,R/R,15082,29,15,21.0,22.0,44,1.0,0.977,,,,,5.0,,
2024,2023-24,MBA,8,Alabama,1,I,SEC,8264250,31,Will Portera,,,Jr,C,5-10,B/R,15082,18,3,6.0,8.0,14,,1.0,,,,,3.0,,
2024,2023-24,MBA,8,Alabama,1,I,SEC,8265603,22,Camden Hayslip,,,Jr,OF,6-2,L/L,15082,7,2,,,0,,,,,,,,,
2024,2023-24,MBA,8,Alabama,1,I,SEC,8275164,18,Will Hodo,,,Jr,INF,6-3,L/R,15082,56,55,407.0,11.0,423,5.0,0.988,,,,,34.0,,
2024,2023-24,MBA,8,Alabama,1,I,SEC,8276130,99,Austin Morris,,,Fr,P,6-4,R/R,15082,14,0,1.0,3.0,5,1.0,0.8,,,3.0,2.0,,,1.0
