season,season_name,sport_id,ncaa_division,ncaa_division_formatted,team_conference_name,school_id,school_name,player_id,player_jersey_num,player_full_name,player_first_name,player_last_name,player_class,player_positions,player_height_string,player_weight,player_batting_hand,player_throwing_hand,player_hometown,player_high_school,player_G,player_GS,player_url
2014,2013-14,MBA,3,III,SLIAC,64,Blackburn,4430712,30, Coe,,Coe,---,P,,,,,,,2,0,https://stats.ncaa.org/players/4430712
2014,2013-14,MBA,3,III,SLIAC,64,Blackburn,4422345,28,Mitch Snyder,Mitch,Snyder,---,P,,,,,,,7,0,https://stats.ncaa.org/players/4422345
2014,2013-14,MBA,3,III,SLIAC,64,Blackburn,4482490,6,Ben Beckwith,Ben,Beckwith,Jr.,INF,,,,,,,16,7,https://stats.ncaa.org/players/4482490
2014,2013-14,MBA,3,III,SLIAC,64,Blackburn,4482491,1,Andrew Williams,Andrew,Williams,Jr.,INF,,,,,,,6,0,https://stats.ncaa.org/players/4482491
2014,2013-14,MBA,3,III,SLIAC,64,Blackburn,4482492,3,Vinnie Birk,Vinnie,Birk,Jr.,INF,,,,,,,31,31,https://stats.ncaa.org/players/4482492
2014,2013-14,MBA,3,III,SLIAC,64,Blackburn,4482493,8,Zach Heilig,Zach,Heilig,Jr.,INF,,,,,,,0,0,https://stats.ncaa.org/players/4482493
2014,2013-14,MBA,3,III,SLIAC,64,Blackburn,4482494,10,Jon Lowry,Jon,Lowry,Jr.,P,,,,,,,27,26,https://stats.ncaa.org/players/4482494
2014,2013-14,MBA,3,III,SLIAC,64,Blackburn,4482495,13,Luis Velez,Luis,Velez,Jr.,OF,,,,,,,15,6,https://stats.ncaa.org/players/4482495
2014,2013-14,MBA,3,III,SLIAC,64,Blackburn,4482496,15,Jacob Conder,Jacob,Conder,Jr.,OF,,,,,,,11,8,https://stats.ncaa.org/players/4482496
2014,2013-14,MBA,3,III,SLIAC,64,Blackburn,4482497,24,Ryan Long,Ryan,Long,Jr.,C,,,,,,,0,0,https://stats.ncaa.org/players/4482497
2014,2013-14,MBA,3,III,SLIAC,64,Blackburn,4482498,16,Marcus Kelly,Marcus,Kelly,Jr.,P,,,,,,,0,0,https://stats.ncaa.org/players/4482498
