season,season_name,sport_id,ncaa_division,ncaa_division_formatted,team_conference_name,school_id,school_name,player_id,player_jersey_num,player_full_name,player_first_name,player_last_name,player_class,player_positions,player_height_string,player_weight,player_batting_hand,player_throwing_hand,player_hometown,player_high_school,player_G,player_GS,player_url
2014,2013-14,MBA,3,III,NJAC,259,Rowan,4381254,3,Ryan Williams,Ryan,Williams,Jr.,INF,,,,,,,45,45,https://stats.ncaa.org/players/4381254
2014,2013-14,MBA,3,III,NJAC,259,Rowan,4431588,36,Bryan Johnston,Bryan,Johnston,So.,C,,,,,,,5,0,https://stats.ncaa.org/players/4431588
2014,2013-14,MBA,3,III,NJAC,259,Rowan,4426384,21,Rob Grilli,Rob,Grilli,Fr.,P,,,,,,,4,1,https://stats.ncaa.org/players/4426384
2014,2013-14,MBA,3,III,NJAC,259,Rowan,4426385,26,Brad Machinski,Brad,Machinski,Fr.,P,,,,,,,8,2,https://stats.ncaa.org/players/4426385
2014,2013-14,MBA,3,III,NJAC,259,Rowan,4426386,28,Sam Nocito,Sam,Nocito,Fr.,P,,,,,,,4,0,https://stats.ncaa.org/players/4426386
2014,2013-14,MBA,3,III,NJAC,259,Rowan,4426387,8,Ryan Pavlik,Ryan,Pavlik,Jr.,OF,,,,,,,45,43,https://stats.ncaa.org/players/4426387
2014,2013-14,MBA,3,III,NJAC,259,Rowan,4426388,5,Mccabe Reim,Mccabe,Reim,Fr.,C,,,,,,,9,3,https://stats.ncaa.org/players/4426388
2014,2013-14,MBA,3,III,NJAC,259,Rowan,4426389,20,Kevin Silverstein,Kevin,Silverstein,Fr.,OF,,,,,,,5,0,https://stats.ncaa.org/players/4426389
2014,2013-14,MBA,3,III,NJAC,259,Rowan,4426390,33,Richie Suarez,Richie,Suarez,So.,P,,,,,,,9,0,https://stats.ncaa.org/players/4426390
2014,2013-14,MBA,3,III,NJAC,259,Rowan,4426391,34,Mike Wasienko,Mike,Wasienko,So.,P,,,,,,,4,1,https://stats.ncaa.org/players/4426391
2014,2013-14,MBA,3,III,NJAC,259,Rowan,4476984,25,Matt Nelson,Matt,Nelson,Jr.,P,,,,,,,7,5,https://stats.ncaa.org/players/4476984
2014,2013-14,MBA,3,III,NJAC,259,Rowan,4490309,12,Mark Benak,Mark,Benak,Sr.,INF,,,,,,,41,41,https://stats.ncaa.org/players/4490309
2014,2013-14,MBA,3,III,NJAC,259,Rowan,4490310,24,Scott Bruno,Scott,Bruno,Sr.,OF,,,,,,,20,4,https://stats.ncaa.org/players/4490310
2014,2013-14,MBA,3,III,NJAC,259,Rowan,4490311,9,Connor Grant,Connor,Grant,Sr.,C,,,,,,,36,33,https://stats.ncaa.org/players/4490311
2014,2013-14,MBA,3,III,NJAC,259,Rowan,4490312,19,Eric Perez,Eric,Perez,Sr.,OF,,,,,,,45,45,https://stats.ncaa.org/players/4490312
2014,2013-14,MBA,3,III,NJAC,259,Rowan,4480519,42,Eric Sellitto,Eric,Sellitto,Sr.,OF,,,,,,,22,12,https://stats.ncaa.org/players/4480519
2014,2013-14,MBA,3,III,NJAC,259,Rowan,4480515,22,Tyler Bayley,Tyler,Bayley,Jr.,P,,,,,,,11,0,https://stats.ncaa.org/players/4480515
