,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
0,2023,2022-23,MBA,482,Niagara,1,I,MAAC,7988893,5,Nick Groves,,,Fr,UT,5-10,,15000,47,46,0.339,0.504,0.421,40,171,58,8,3,72,,22,57,4,4,4,39,2,7,4,21,,2,
1,2023,2022-23,MBA,482,Niagara,1,I,MAAC,7988942,26,Kelly Corl,,,Jr,INF,5-10,R/R,15000,44,44,0.326,0.383,0.451,33,184,60,11,,83,4,33,12,7,3,4,39,1,4,1,12,,1,
2,2023,2022-23,MBA,482,Niagara,1,I,MAAC,7829000,13,Zac Laird,,,So,P,5-8,L/L,15000,20,0,,,,,,,,,0,,,,,,,,,,,,,,
3,2023,2022-23,MBA,482,Niagara,1,I,MAAC,7829001,24,Vincent Mauro,,,So,INF,6-2,R/R,15000,44,44,0.276,0.342,0.497,31,181,50,9,2,90,9,43,17,2,2,1,45,3,,1,2,,3,
4,2023,2022-23,MBA,482,Niagara,1,I,MAAC,7829003,23,Wyatt Palmer,,,Jr,OF,-,,15000,23,3,0.207,0.303,0.207,5,29,6,,,6,,6,2,2,,,9,1,,,2,,1,
5,2023,2022-23,MBA,482,Niagara,1,I,MAAC,7829005,29,Zach Cameron,,,Sr,P,5-11,R/R,15000,21,0,,,,,,,,,0,,,,,,,,,,,,,,
6,2023,2022-23,MBA,482,Niagara,1,I,MAAC,7829006,39,Matt Ward,,,Sr,C,6-0,R/R,15000,47,44,0.272,0.380,0.391,37,169,46,9,1,66,3,31,27,5,4,3,44,3,2,,1,1,1,
7,2023,2022-23,MBA,482,Niagara,1,I,MAAC,7829008,9,Brady Desjardins,,,Jr,INF,5-10,R/R,15000,40,38,0.226,0.346,0.355,27,124,28,10,,44,2,20,23,2,4,3,25,3,,2,6,,3,
8,2023,2022-23,MBA,482,Niagara,1,I,MAAC,7829011,19,Mike Brisson,,,Sr,INF,-,,15000,1,0,,,,,,,,,0,,,,,,,,,,,,,,
9,2023,2022-23,MBA,482,Niagara,1,I,MAAC,7829012,17,Steven Hospital,,,Sr,P,6-5,R/R,15000,24,0,,,,,,,,,0,,,,,,,,,,,,,,
