,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
0,2023,2022-23,MBA,355,Liberty,1,I,ASUN,7827606,3,Three Hillier,,,Jr,C,-,L/R,15000,57,57,0.244,0.354,0.380,39,205,50,10,,78,6,33,31,6,4,2,39,4,1,,,,4,
1,2023,2022-23,MBA,355,Liberty,1,I,ASUN,7827598,21,Jeremy Beamon,,,So,P,-,,15000,4,0,,,,,,,,,0,,,,,,,,,,,,,,
2,2023,2022-23,MBA,355,Liberty,1,I,ASUN,7827600,6,Trey Carter,,,Jr,OF,-,R/R,15000,23,0,,,,,,,,,0,,,,,,,,,,,,,,
3,2023,2022-23,MBA,355,Liberty,1,I,ASUN,7827601,33,Cole Garrett,,,Sr,P,-,,15000,19,0,,,,,,,,,0,,,,,,,,,,,,,,
4,2023,2022-23,MBA,355,Liberty,1,I,ASUN,7827602,2,Gray Betts,,,Sr,C,-,,15000,58,58,0.251,0.333,0.372,32,231,58,6,5,86,4,37,22,10,7,3,32,1,,,4,1,1,
5,2023,2022-23,MBA,355,Liberty,1,I,ASUN,7827608,13,David Erickson,,,Sr,P,-,,15000,20,1,,,,,,,,,0,,,,,,,,,,,,,,
6,2023,2022-23,MBA,355,Liberty,1,I,ASUN,7827611,48,Nick Willard,,,So,P,6-3,R/R,15000,17,0,,,,,,,,,0,,,,,,,,,,,,,,
7,2023,2022-23,MBA,355,Liberty,1,I,ASUN,7827612,1,Jaylen Guy,,,Sr,OF,6-0,,15000,47,47,0.309,0.359,0.434,30,175,54,12,2,76,2,25,9,7,4,4,24,6,5,1,22,,5,
8,2023,2022-23,MBA,355,Liberty,1,I,ASUN,7827613,23,Garrett Horn,,,So,P,-,L/L,15000,15,15,,,,,,,,,0,,,,,,,,,,,,,,
9,2023,2022-23,MBA,355,Liberty,1,I,ASUN,7827615,22,Nathan Keeter,,,So,INF,-,R/R,15000,35,25,0.172,0.280,0.301,17,93,16,6,,28,2,19,12,2,,4,29,1,,,1,,1,
10,2023,2022-23,MBA,355,Liberty,1,I,ASUN,7827617,39,Nick Moran,,,So,P,-,L/L,15000,5,5,,,,,,,,,0,,,,,,,,,,,,,,
11,2023,2022-23,MBA,355,Liberty,1,I,ASUN,7827618,29,Ryan Butler,,,So,P,-,R/R,15000,7,3,,,,,,,,,0,,,,,,,,,,,,,,
12,2023,2022-23,MBA,355,Liberty,1,I,ASUN,7827619,26,Addrian McNeal,,,So,INF,-,,15000,1,0,0.000,0.000,0.000,,1,,,,0,,,,,,,1,,,,,,,
13,2023,2022-23,MBA,355,Liberty,1,I,ASUN,7827620,5,Cam Foster,,,So,INF,-,R/R,15000,58,58,0.272,0.374,0.512,40,217,59,12,2,111,12,44,33,4,3,,64,5,2,,2,,5,
14,2023,2022-23,MBA,355,Liberty,1,I,ASUN,7827621,7,Jake Lazzaro,,,Jr,INF,-,,15000,43,43,0.285,0.370,0.417,25,144,41,8,1,60,3,25,16,4,1,8,52,1,5,4,9,,1,
15,2023,2022-23,MBA,355,Liberty,1,I,ASUN,7991078,8,John Simmons,,,Fr,INF,-,L/R,15000,33,28,0.220,0.379,0.378,18,82,18,3,2,31,2,17,20,1,,3,32,2,,1,,,1,
16,2023,2022-23,MBA,355,Liberty,1,I,ASUN,7991080,12,Will Stewart,,,So,OF,-,,15000,9,5,0.095,0.136,0.238,2,21,2,,,5,1,3,1,,,,10,,,,,,,
17,2023,2022-23,MBA,355,Liberty,1,I,ASUN,7991081,25,Trey Cooper,,,So,P,-,R/L,15000,19,8,,,,,,,,,0,,,,,,,,,,,,,,
18,2023,2022-23,MBA,355,Liberty,1,I,ASUN,7991189,55,Todd Hudson,,,Fr,OF,-,L/R,15000,29,15,0.298,0.421,0.532,14,47,14,5,,25,2,12,7,3,,,13,1,,,,,1,
19,2023,2022-23,MBA,355,Liberty,1,I,ASUN,7991185,47,Talor Grubbs,,,Fr,P,-,R/R,15000,5,0,,,,,,,,,0,,,,,,,,,,,,,,
20,2023,2022-23,MBA,355,Liberty,1,I,ASUN,7991184,37,Garrett Gainey,,,So,P,6-1,L/L,15000,13,9,,,,,,,,,0,,,,,,,,,,,,,,
