season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2023,2022-23,MBA,743,Virginia St.,2,II,DII Independent,7989798,6,Alex Dayle,,,Fr,,-,,15000,9,3,0.167,0.167,0.167,,6,1,,,1,,,,,,,3,1,,,,,1,
2023,2022-23,MBA,743,Virginia St.,2,II,DII Independent,7989861,20,Coron Wallace,,,Jr,,-,,15000,11,9,0.000,0.000,0.000,,1,,,,0,,,,,,,1,,,,,,,
2023,2022-23,MBA,743,Virginia St.,2,II,DII Independent,7833284,10,Christian Henderson,,,Jr,INF,-,,15000,46,42,0.259,0.352,0.333,13,108,28,6,1,36,0,14,16,,1,4,16,,,,6,1,,
2023,2022-23,MBA,743,Virginia St.,2,II,DII Independent,7833285,19,Pedro Mendez,,,So,INF,-,,15000,16,1,0.182,0.308,0.182,1,11,2,0,0,2,0,1,1,1,,1,2,1,,,,,,
2023,2022-23,MBA,743,Virginia St.,2,II,DII Independent,7833286,23,Ricky Jones,,,Sr,OF,6-2,,15000,43,40,0.324,0.407,0.466,35,148,48,11,2,69,2,29,19,3,2,,48,,,1,17,,1,
2023,2022-23,MBA,743,Virginia St.,2,II,DII Independent,7833287,21,Morris Ford,,,So,INF,-,,15000,13,8,0.276,0.432,0.379,3,29,8,3,0,11,0,6,7,1,,,11,1,,,1,,1,
2023,2022-23,MBA,743,Virginia St.,2,II,DII Independent,7833288,22,Avante Banks,,,So,INF,-,,15000,48,45,0.241,0.316,0.285,26,137,33,2,2,39,0,15,14,1,,5,35,1,2,,12,,1,
2023,2022-23,MBA,743,Virginia St.,2,II,DII Independent,7833289,1,Tahraun Hammond,,,So,INF,5-9,,15000,42,40,0.331,0.509,0.394,36,127,42,8,0,50,0,18,41,6,1,,12,,1,,14,,,
2023,2022-23,MBA,743,Virginia St.,2,II,DII Independent,7833290,14,Ryan Messer,,,Jr,C,-,,15000,38,31,0.151,0.208,0.161,6,93,14,1,0,15,0,11,5,2,1,3,32,,,,,,,
2023,2022-23,MBA,743,Virginia St.,2,II,DII Independent,7833292,27,Thomas Chandler,,,So,INF,-,,15000,13,0,0.100,0.100,0.100,1,10,1,,,1,,1,,,,,4,,,,,,,
2023,2022-23,MBA,743,Virginia St.,2,II,DII Independent,7833293,3,Bryce Wilmoth,,,Jr,OF,-,,15000,32,26,0.216,0.294,0.257,9,74,16,3,0,19,0,11,4,5,2,1,27,,,,,,,
2023,2022-23,MBA,743,Virginia St.,2,II,DII Independent,7833294,9,Dawsyn Hock,,,Jr,C,-,,15000,39,35,0.310,0.400,0.388,14,116,36,6,0,45,1,23,14,4,1,2,30,,1,1,,,,
2023,2022-23,MBA,743,Virginia St.,2,II,DII Independent,7833295,18,David Johnson,,,So,OF,-,,15000,35,17,0.183,0.290,0.183,7,60,11,0,0,11,0,10,9,,,5,17,1,,,1,,,
2023,2022-23,MBA,743,Virginia St.,2,II,DII Independent,7989828,12,Aldrewvonte Jackson,,,So,,-,,15000,17,1,0.000,0.000,0.000,,1,,,,0,,,,,,,1,,,,,,,
2023,2022-23,MBA,743,Virginia St.,2,II,DII Independent,7989769,2,Rahzel  Atkinson,,,Fr,INF,-,,15000,1,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,743,Virginia St.,2,II,DII Independent,8012727,16,Liam Simpson,,,Fr,lf,-,,15000,43,39,0.268,0.327,0.383,24,149,40,11,0,57,2,20,7,7,2,1,29,1,2,,18,1,1,
2023,2022-23,MBA,743,Virginia St.,2,II,DII Independent,7989770,4,Markeefe Beckett,,,So,OF,-,,15000,24,9,0.250,0.326,0.400,5,40,10,1,1,16,1,10,1,4,1,1,14,,2,,1,,,
2023,2022-23,MBA,743,Virginia St.,2,II,DII Independent,7989795,7,Joseph  Hastings,,,So,P,-,,15000,21,15,0.250,0.357,0.417,6,24,6,4,0,10,0,5,4,,,,6,1,,,,,,
2023,2022-23,MBA,743,Virginia St.,2,II,DII Independent,7989821,21,Robert Hatcher,,,Jr,P,-,,15000,1,1,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,743,Virginia St.,2,II,DII Independent,7989831,13,Norman Jackson,,,Fr,INF,-,,15000,44,41,0.261,0.354,0.303,29,142,37,2,2,43,0,16,16,5,1,6,36,3,4,,14,,1,
2023,2022-23,MBA,743,Virginia St.,2,II,DII Independent,7989836,15,"Gene Ligion, Jr.",,,Fr,,-,,15000,13,1,0.000,0.167,0.000,1,5,,,,0,,,,1,,,4,,,,1,,,
2023,2022-23,MBA,743,Virginia St.,2,II,DII Independent,7989841,16,Matthew May,,,Fr,,-,,15000,20,10,0.111,0.111,0.111,1,9,1,,,1,,1,,,,,8,,,,,,,
2023,2022-23,MBA,743,Virginia St.,2,II,DII Independent,7999343,22,Justis Crawley,,,Fr,p,-,,15000,36,22,0.143,0.268,0.143,5,70,10,0,0,10,0,4,10,2,,3,25,,,,,1,1,
2023,2022-23,MBA,743,Virginia St.,2,II,DII Independent,8154729,18,M Jackson,,,N/A,p,-,,15000,2,0,,,,,,,0,0,0,0,,,,,,,,,,,,,
2023,2022-23,MBA,743,Virginia St.,2,II,DII Independent,8019554,18,Jody Morris,,,Fr,p,-,,15000,23,11,0.160,0.192,0.160,4,25,4,0,0,4,0,4,1,,,2,6,,,,,,,
