season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2023,2022-23,MBA,21,Alma,3,III,Michigan Intercol. Ath. Assn.,7818204,16,Davin Reif,,,So,P,5-9,R/R,15000,19,1,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,21,Alma,3,III,Michigan Intercol. Ath. Assn.,7818206,8,Stephen McGlade,,,Jr,C,5-10,R/R,15000,31,23,0.211,0.273,0.356,19,90,19,4,,32,3,14,6,2,1,1,25,,,,6,,,
2023,2022-23,MBA,21,Alma,3,III,Michigan Intercol. Ath. Assn.,7818207,12,Cam Jones,,,Jr,P,6-1,R/R,15000,12,10,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,21,Alma,3,III,Michigan Intercol. Ath. Assn.,7818208,3,Drew Koenig,,,Jr,P,5-10,R/R,15000,2,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,21,Alma,3,III,Michigan Intercol. Ath. Assn.,7818209,17,Wyatt Nyswaner,,,Sr,OF,5-10,R/R,15000,30,20,0.329,0.438,0.386,16,70,23,4,,27,,12,14,2,3,1,2,6,,,3,,5,
2023,2022-23,MBA,21,Alma,3,III,Michigan Intercol. Ath. Assn.,7818210,4,Brendan McManus,,,Sr,P,5-11,R/R,15000,14,3,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,21,Alma,3,III,Michigan Intercol. Ath. Assn.,7818211,25,Jacob Cornman,,,Sr,INF,6-1,R/R,15000,25,15,0.262,0.324,0.385,6,65,17,2,,25,2,14,6,,,,11,2,,,,,1,
2023,2022-23,MBA,21,Alma,3,III,Michigan Intercol. Ath. Assn.,7818212,31,Taha Ebrahim,,,Jr,INF,5-9,R/R,15000,6,0,,,,3,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,21,Alma,3,III,Michigan Intercol. Ath. Assn.,7818213,19,Padyn Kesselring,,,Sr,C,6-1,R/R,15000,23,17,0.254,0.405,0.333,10,63,16,3,1,21,,9,14,2,,1,17,,,1,1,,,
2023,2022-23,MBA,21,Alma,3,III,Michigan Intercol. Ath. Assn.,7818214,47,Nolan Chillcut,,,Sr,INF,5-11,R/R,15000,11,11,0.188,0.409,0.219,6,32,6,1,,7,,4,8,4,,1,6,2,1,1,,,1,
2023,2022-23,MBA,21,Alma,3,III,Michigan Intercol. Ath. Assn.,7818215,11,Chase Balhoff,,,Jr,P,6-2,R/R,15000,24,0,0.000,0.000,0.000,,1,,,,0,,,,,,,1,,,,,,,
2023,2022-23,MBA,21,Alma,3,III,Michigan Intercol. Ath. Assn.,7818216,2,Kevin Tuttle,,,Sr,INF,6-1,R/R,15000,44,44,0.272,0.388,0.322,38,180,49,7,1,58,,32,22,14,3,5,18,6,3,,9,,4,
2023,2022-23,MBA,21,Alma,3,III,Michigan Intercol. Ath. Assn.,7818218,29,Avery Carnicom,,,Sr,INF,6-3,R/R,15000,43,43,0.421,0.536,0.799,55,159,67,16,1,127,14,53,36,9,5,,29,4,,1,,17,,
2023,2022-23,MBA,21,Alma,3,III,Michigan Intercol. Ath. Assn.,7818219,9,Macguire Hawley,,,Sr,INF,5-10,R/R,15000,8,3,0.250,0.438,0.250,5,12,3,,,3,,3,2,2,,,3,,,,,,,
2023,2022-23,MBA,21,Alma,3,III,Michigan Intercol. Ath. Assn.,7818222,27,Ty Slater,,,So,P,5-10,R/R,15000,3,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,21,Alma,3,III,Michigan Intercol. Ath. Assn.,7818225,99,Ryan Kracht,,,So,OF,6-3,R/R,15000,7,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,21,Alma,3,III,Michigan Intercol. Ath. Assn.,7818226,1,Mitch Foley,,,So,OF,5-11,R/R,15000,38,29,0.288,0.362,0.337,29,104,30,5,,35,,19,9,3,,1,17,2,2,,10,,1,
2023,2022-23,MBA,21,Alma,3,III,Michigan Intercol. Ath. Assn.,7818227,23,Blake Stone,,,So,P,5-11,R/R,15000,9,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,21,Alma,3,III,Michigan Intercol. Ath. Assn.,7818228,36,Tyler Johnson,,,So,P,6-5,R/R,15000,13,12,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,21,Alma,3,III,Michigan Intercol. Ath. Assn.,7818230,41,Tony Smith,,,So,UT,5-11,L/R,15000,19,11,0.278,0.372,0.306,6,36,10,1,,11,,7,5,1,1,1,7,,,,,,,
2023,2022-23,MBA,21,Alma,3,III,Michigan Intercol. Ath. Assn.,7818232,34,Ethan Krafft,,,So,OF,6-0,R/R,15000,18,14,0.317,0.348,0.381,15,63,20,4,,24,,12,3,1,2,,10,,,,3,,,
2023,2022-23,MBA,21,Alma,3,III,Michigan Intercol. Ath. Assn.,7818239,21,Dalton D'Alexander,,,Sr,INF,5-10,R/R,15000,38,33,0.298,0.379,0.405,24,121,36,8,1,49,1,34,14,5,5,2,33,2,3,,3,,1,
2023,2022-23,MBA,21,Alma,3,III,Michigan Intercol. Ath. Assn.,7818240,26,Jacob  Wanous,,,So,P,6-2,R/R,15000,7,1,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,21,Alma,3,III,Michigan Intercol. Ath. Assn.,8006400,5,Dalton Hall,,,Fr,C,5-10,R/R,15000,8,7,0.200,0.259,0.320,8,25,5,,,8,1,6,2,,,1,7,1,,,,,,
2023,2022-23,MBA,21,Alma,3,III,Michigan Intercol. Ath. Assn.,8006405,6,Cole Grunwald,,,Fr,P,6-2,R/R,15000,43,41,0.302,0.398,0.424,31,139,42,8,3,59,1,28,17,5,,,25,3,,1,3,,1,
2023,2022-23,MBA,21,Alma,3,III,Michigan Intercol. Ath. Assn.,8006408,7,Kyler Warren,,,So,INF,6-0,R/R,15000,41,40,0.293,0.383,0.415,33,147,43,7,4,61,1,35,23,3,7,2,26,2,,,7,,2,
2023,2022-23,MBA,21,Alma,3,III,Michigan Intercol. Ath. Assn.,8006413,14,Preston Schroyer,,,Fr,OF,5-10,R/R,15000,18,2,0.100,0.308,0.200,3,10,1,1,,2,,2,2,1,,1,4,,,,,,,
2023,2022-23,MBA,21,Alma,3,III,Michigan Intercol. Ath. Assn.,8006422,24,Zac Olesuk,,,Fr,P,6-2,R/R,15000,13,9,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,21,Alma,3,III,Michigan Intercol. Ath. Assn.,8006426,40,Ken Fistler,,,Fr,P,5-11,R/R,15000,14,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,21,Alma,3,III,Michigan Intercol. Ath. Assn.,8006437,15,Cameron Bleasdale,,,Fr,P,6-0,L/R,15000,44,43,0.299,0.412,0.351,39,154,46,6,1,54,,19,24,7,2,3,40,1,2,,6,,1,
2023,2022-23,MBA,21,Alma,3,III,Michigan Intercol. Ath. Assn.,8006440,18,Addison Vallad,,,Fr,UT,5-8,R/R,15000,1,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,21,Alma,3,III,Michigan Intercol. Ath. Assn.,8006444,20,Caden Fournier,,,Fr,OF,6-0,R/R,15000,8,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,21,Alma,3,III,Michigan Intercol. Ath. Assn.,8006457,32,Sheldon Huff,,,So,INF,6-0,R/L,15000,14,6,0.250,0.344,0.393,3,28,7,1,,11,1,5,4,,,1,5,1,,,,,1,
2023,2022-23,MBA,21,Alma,3,III,Michigan Intercol. Ath. Assn.,8006465,43,Colin Danek,,,Fr,P,5-8,R/R,15000,13,0,,,,,,,,,0,,,,,,,,,,,,,,
