season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2023,2022-23,MBA,302,UIC,1,I,MVC,7827086,49,Zak Gould,,,Jr,P,6-4,R/R,15000,22,3,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,302,UIC,1,I,MVC,7827088,37,Bobby Grimes,,,Sr,C,6-2,R/R,15000,41,38,0.242,0.356,0.347,27,124,30,10,,43,1,11,18,4,,2,42,,,,6,,,
2023,2022-23,MBA,302,UIC,1,I,MVC,7827089,5,Cole Conn,,,Jr,C,6-0,B/R,15000,51,51,0.232,0.377,0.425,45,181,42,12,1,77,7,26,33,11,3,2,40,,1,,16,,,
2023,2022-23,MBA,302,UIC,1,I,MVC,7827090,35,Jeff Zack,,,Sr,P,6-5,R/R,15000,11,9,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,302,UIC,1,I,MVC,7827091,27,Peter Newton,,,Jr,P,6-1,R/R,15000,17,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,302,UIC,1,I,MVC,7827093,9,Ryan Nagelbach,,,Jr,INF,5-10,B/R,15000,49,44,0.253,0.337,0.465,37,170,43,4,1,79,10,32,21,1,1,1,26,6,1,,2,,3,
2023,2022-23,MBA,302,UIC,1,I,MVC,7827094,15,James Harris,,,So,INF,6-0,R/R,15000,17,2,0.120,0.214,0.280,5,25,3,1,,7,1,4,3,,,,12,,,,,,,
2023,2022-23,MBA,302,UIC,1,I,MVC,7827095,30,Matt Zahora,,,So,P,6-0,R/R,15000,16,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,302,UIC,1,I,MVC,7827096,24,Breck Nowik,,,So,INF,6-3,R/R,15000,49,43,0.251,0.335,0.413,25,167,42,9,,69,6,28,20,2,2,,43,2,2,,2,,,
2023,2022-23,MBA,302,UIC,1,I,MVC,7827099,1,Clayton Conn,,,So,INF,5-8,B/R,15000,30,23,0.224,0.433,0.329,24,76,17,2,,25,2,12,21,7,,,24,1,,2,7,,,
