season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2023,2022-23,MBA,1045,DBU,1,I,CUSA,7823668,5,Jaxon Holder,,,So,OF,5-11,L/R,15000,16,1,0.286,0.583,0.429,3,7,2,1,,3,,1,5,,,,3,,1,,,,,
2023,2022-23,MBA,1045,DBU,1,I,CUSA,7823671,25,Tyler Schott,,,So,P,6-0,L/L,15000,7,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,1045,DBU,1,I,CUSA,7823673,45,Kyle Amendt,,,Jr,P,6-5,R/R,15000,23,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,1045,DBU,1,I,CUSA,7823674,38,Zane Russell,,,Jr,P,6-2,R/R,15000,17,1,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,1045,DBU,1,I,CUSA,7823675,47,Alec Baker,,,Jr,P,6-3,R/R,15000,24,1,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,1045,DBU,1,I,CUSA,7985647,19,Noah Boughton,,,Jr,INF,6-0,L/R,15000,27,16,0.273,0.392,0.379,9,66,18,4,,25,1,7,13,,,,12,,,,2,,,
2023,2022-23,MBA,1045,DBU,1,I,CUSA,7823678,29,Jace Grady,,,Jr,OF,5-11,B/R,15000,63,63,0.309,0.416,0.534,58,249,77,14,3,133,12,39,45,1,1,2,42,1,3,,25,,1,
2023,2022-23,MBA,1045,DBU,1,I,CUSA,7823682,34,Cole Reeves,,,Sr,P,6-4,R/R,15000,10,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,1045,DBU,1,I,CUSA,7823685,4,George Specht,,,Sr,UT,6-0,B/R,15000,58,48,0.228,0.319,0.422,28,180,41,12,1,76,7,39,19,9,8,,44,1,6,,5,,1,
2023,2022-23,MBA,1045,DBU,1,I,CUSA,7823686,46,Zach Heaton,,,Sr,P,6-5,R/R,15000,16,16,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,1045,DBU,1,I,CUSA,7823687,12,Luke Heefner,,,So,INF,6-0,L/R,15000,52,52,0.243,0.341,0.359,39,181,44,10,1,65,3,23,21,7,2,4,53,3,1,2,12,1,3,
2023,2022-23,MBA,1045,DBU,1,I,CUSA,7823688,8,Nathan Humphreys,,,So,OF,6-2,L/R,15000,53,53,0.351,0.450,0.644,58,202,71,15,1,130,14,53,35,2,1,,49,4,2,,19,2,3,
2023,2022-23,MBA,1045,DBU,1,I,CUSA,7823689,33,Conner Mackay,,,Jr,P,6-1,R/R,15000,13,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,1045,DBU,1,I,CUSA,7823691,3,Miguel Santos,,,Jr,INF,5-11,R/R,15000,63,63,0.313,0.363,0.558,61,265,83,18,1,148,15,63,20,4,6,4,48,9,3,2,15,1,5,
2023,2022-23,MBA,1045,DBU,1,I,CUSA,7823693,28,Brady Rose,,,Jr,P,6-5,L/L,15000,23,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,1045,DBU,1,I,CUSA,7823694,32,Preston Tabor,,,So,P,5-10,L/L,15000,6,0,,,,,,,,,0,,,,,,,,,,,,,,
