season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2023,2022-23,MBA,584,Rollins,2,II,Sunshine State,7992981,33,Spencer Sarringar,,,Sr,C,6-2,R/R,15000,39,37,0.386,0.474,0.530,35,132,51,10,,70,3,27,21,1,,,22,5,1,,7,,5,
2023,2022-23,MBA,584,Rollins,2,II,Sunshine State,7832758,20,Kyle Bullock,,,Sr,OF,5-11,R/R,15000,33,11,0.302,0.415,0.491,12,53,16,4,,26,2,12,9,2,1,2,14,1,,,2,,1,
2023,2022-23,MBA,584,Rollins,2,II,Sunshine State,7832759,19,Carson Hauben,,,Jr,P,6-1,R/R,15000,3,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,584,Rollins,2,II,Sunshine State,7832760,2,Andres Antonini,,,Sr,INF,6-2,B/R,15000,22,2,0.231,0.310,0.385,4,26,6,1,,10,1,4,3,,,,9,1,,,,,1,
2023,2022-23,MBA,584,Rollins,2,II,Sunshine State,7832762,18,Steven Swift,,,Sr,P,6-2,R/R,15000,9,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,584,Rollins,2,II,Sunshine State,7832766,30,Michael Cullen,,,Sr,P,6-1,R/R,15000,9,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,584,Rollins,2,II,Sunshine State,7832767,35,Ryan Coleman,,,Sr,OF,6-3,L/R,15000,58,54,0.316,0.352,0.594,45,234,74,22,2,139,13,56,12,3,4,,46,3,,,5,,2,
2023,2022-23,MBA,584,Rollins,2,II,Sunshine State,7832768,8,Drew Howard,,,Sr,INF,5-10,R/R,15000,43,15,0.228,0.370,0.386,17,57,13,3,,22,2,13,13,1,2,2,24,1,1,,2,,,
2023,2022-23,MBA,584,Rollins,2,II,Sunshine State,7832770,28,Parker Smith,,,Sr,OF,6-1,R/R,15000,59,57,0.267,0.382,0.653,48,202,54,8,2,132,22,52,23,15,1,1,71,1,,,,,1,
2023,2022-23,MBA,584,Rollins,2,II,Sunshine State,7832771,47,Spencer Mangum,,,So,P,6-1,R/R,15000,21,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,584,Rollins,2,II,Sunshine State,7832775,10,Aidan Healy,,,Jr,INF,6-0,R/R,15000,13,4,0.227,0.320,0.318,3,22,5,2,,7,,5,2,1,,1,9,,,,2,,,
2023,2022-23,MBA,584,Rollins,2,II,Sunshine State,7832776,4,Dylan Reilly,,,Fr,INF,6-0,R/R,15000,1,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,584,Rollins,2,II,Sunshine State,7832778,44,Alfredo Caraballo,,,Sr,P,6-4,L/L,15000,17,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,584,Rollins,2,II,Sunshine State,7832780,38,Jack Herring,,,So,OF,5-10,L/R,15000,42,22,0.337,0.451,0.494,22,83,28,3,2,41,2,15,14,4,1,,12,,4,1,4,1,,
2023,2022-23,MBA,584,Rollins,2,II,Sunshine State,7832781,77,Axel Post,,,Jr,C,6-0,R/R,15000,25,18,0.196,0.250,0.214,7,56,11,1,,12,,4,4,,,1,6,1,,,1,,,
2023,2022-23,MBA,584,Rollins,2,II,Sunshine State,7832782,22,Kieran Casey,,,Sr,P,6-3,R/R,15000,14,13,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,584,Rollins,2,II,Sunshine State,7832783,23,Joey Rubin,,,So,INF,5-9,R/R,15000,61,61,0.328,0.417,0.457,70,265,87,18,2,121,4,41,38,4,2,3,36,5,3,,15,,4,
2023,2022-23,MBA,584,Rollins,2,II,Sunshine State,7832785,32,Nick Berger,,,So,P,6-3,R/R,15000,19,16,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,584,Rollins,2,II,Sunshine State,7832786,11,Mason Wilson,,,Fr,C,6-2,R/R,15000,22,16,0.297,0.403,0.531,16,64,19,3,,34,4,24,6,6,1,,18,1,,,,,1,
2023,2022-23,MBA,584,Rollins,2,II,Sunshine State,7832787,12,Jeslyn Whitehead,,,Sr,1B,6-2,R/R,15000,61,61,0.374,0.418,0.498,51,265,99,15,3,132,4,53,21,3,5,1,19,8,4,4,13,2,8,
2023,2022-23,MBA,584,Rollins,2,II,Sunshine State,7832788,21,Ryan Murphy,,,Jr,P,6-4,L/L,15000,15,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,584,Rollins,2,II,Sunshine State,7992929,3,Adams Torres,,,Sr,INF,5-9,R/R,15000,58,58,0.362,0.414,0.524,40,254,92,15,1,133,8,51,17,6,1,1,24,7,,,,,6,
2023,2022-23,MBA,584,Rollins,2,II,Sunshine State,7992978,24,Ryan Furey,,,Fr,P,6-5,R/R,15000,13,7,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,584,Rollins,2,II,Sunshine State,7992980,26,Owen Wilfong,,,Fr,P,6-0,R/R,15000,5,2,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,584,Rollins,2,II,Sunshine State,7992983,42,Jacob Rollen,,,Fr,P,6-6,R/R,15000,1,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,584,Rollins,2,II,Sunshine State,7992985,52,Nick DiMiceli,,,Jr,P,6-1,L/L,15000,5,1,,,,,,,,,0,,,,,,,,,,,,,,
