,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
0,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7977258,1,Magnum Hofstetter,,,Jr,UT,-,R/R,15000,10,3,0.000,0.222,0.000,1,7,,,,0,,,1,1,,,4,,,,,,,
1,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7977263,37,Matthew Miura,,,Fr,OF,6-0,R/R,15000,23,14,0.222,0.327,0.289,10,45,10,3,,13,,1,7,,,2,11,1,1,,4,,1,
2,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7977266,41,Harrison Bodendorf,,,Fr,P,6-5,R/L,15000,21,6,,,,,,,,,0,,,,,,,,,,,,,,
3,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7977267,42,Levi Kiuchi,,,Jr,P,-,R/R,15000,6,0,,,,,,,,,0,,,,,,,,,,,,,,
4,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7977269,48,Matthew Flores,,,Fr,P,6-0,R/R,15000,2,1,,,,,,,,,0,,,,,,,,,,,,,,
5,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7826869,29,Trevor Ichimura,,,Jr,P,6-0,R/R,15000,9,0,,,,,,,,,0,,,,,,,,,,,,,,
6,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7826870,8,Dallas Duarte,,,Sr,C,5-9,R/R,15000,47,45,0.266,0.400,0.422,35,154,41,15,,65,3,22,21,14,1,7,17,2,3,,4,,1,
7,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7826871,22,Dalton Renne,,,Sr,P,-,R/R,15000,16,1,,,,,,,,,0,,,,,,,,,,,,,,
8,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7826872,35,Tyler Dyball,,,Jr,P,6-2,R/R,15000,14,0,,,,,,,,,0,,,,,,,,,,,,,,
9,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7826873,20,Naighel Calderon,,,Jr,OF,5-9,R/R,15000,30,8,0.241,0.353,0.276,7,29,7,1,,8,,4,3,2,,5,7,,3,,3,,,
10,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7826874,5,Aaron Ujimori,,,Jr,INF,5-9,B/R,15000,30,11,0.200,0.324,0.300,9,60,12,4,1,18,,6,9,2,,5,15,2,,1,,,2,
11,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7826875,9,Stone Miyao,,,Jr,INF,5-10,L/R,15000,47,43,0.297,0.404,0.399,16,148,44,7,1,59,2,25,24,4,2,1,31,1,3,,2,,1,
12,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7826876,15,Cameron Hagan,,,Sr,P,-,R/R,15000,8,0,,,,,,,,,0,,,,,,,,,,,,,,
13,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7826877,26,Jacob Igawa,,,Sr,UT,-,R/R,15000,49,49,0.324,0.377,0.451,33,204,66,12,1,92,4,40,12,6,1,,33,5,1,,3,1,5,
14,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7826878,23,Austin Teixeira,,,So,P,-,L/L,15000,3,0,,,,,,,,,0,,,,,,,,,,,,,,
15,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7826879,21,Jared Quandt,,,So,OF,6-0,B/R,15000,47,34,0.299,0.430,0.480,30,127,38,7,2,61,4,21,19,11,1,1,40,1,2,1,3,,,
16,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7826880,12,Tai Atkins,,,Jr,P,5-10,L/L,15000,8,0,,,,,,,,,0,,,,,,,,,,,,,,
17,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7826881,31,Blake Hiraki,,,Jr,C,5-11,R/R,15000,1,0,0.000,0.000,0.000,,1,,,,0,,,,,,,1,,,,,,,
18,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7977260,24,Sean Rimmer,,,Jr,OF,6-3,R/R,15000,19,10,0.333,0.375,0.500,5,36,12,3,,18,1,10,3,,1,,13,1,,,,,,
19,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7826883,18,Nainoa Cardinez,,,Jr,C,6-2,R/R,15000,14,3,0.313,0.400,0.375,3,16,5,1,,6,,3,3,,1,,6,,,,,,,
20,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7826885,7,Connor Harrison,,,Jr,P,6-0,L/L,15000,25,2,,,,,,,,,0,,,,,,,,,,,,,,
21,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7826887,2,Matt Wong,,,Sr,OF,-,R/R,15000,49,49,0.330,0.404,0.563,42,197,65,12,2,111,10,42,24,2,2,,42,4,1,1,,,4,
22,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7826890,27,Bronson Rivera,,,So,INF,6-2,L/R,15000,19,4,0.136,0.208,0.136,2,22,3,,,3,,4,1,1,,,6,,,,,,,
23,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7826895,30,Harry Gustin,,,So,P,6-0,L/L,15000,15,14,,,,,,,,,0,,,,,,,,,,,,,,
24,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7826896,6,Kyson Donahue,,,Jr,INF,6-3,L/R,15000,49,47,0.294,0.357,0.487,29,187,55,15,,91,7,40,16,5,5,3,65,4,,,,1,2,
25,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7826897,3,Jordan Donahue,,,So,INF,5-10,L/R,15000,45,41,0.246,0.369,0.276,30,134,33,2,1,37,,17,19,7,,6,30,,3,1,3,,,
26,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7826898,33,Tai Walton,,,So,OF,6-1,R/R,15000,30,10,0.238,0.333,0.476,12,42,10,4,,20,2,9,5,1,,,18,,,,1,,,
27,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7977255,46,Tobey Jackson,,,Fr,OF,-,B/R,15000,10,2,0.100,0.250,0.100,1,10,1,,,1,,,2,,,,2,,,,,,,
28,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7977256,36,Kahiau Schenk,,,Fr,P,-,R/R,15000,1,0,,,,,,,,,0,,,,,,,,,,,,,,
29,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7977245,4,Ben Zeigler-Namoa,,,So,UT,6-1,L/L,15000,47,43,0.301,0.419,0.451,37,153,46,10,2,69,3,26,30,2,1,2,28,3,1,1,2,,3,
30,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7977248,25,Brock Rudy,,,Jr,C,6-2,L/R,15000,6,1,0.000,0.000,0.000,,9,,,,0,,,,,,,5,,,,,,,
31,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7977251,30,Sean Wiese,,,Jr,P,5-8,R/L,15000,3,0,,,,,,,,,0,,,,,,,,,,,,,,
32,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7977252,32,Alton Gyselman,,,So,C,6-5,R/R,15000,10,4,0.063,0.167,0.125,,16,1,1,,2,,,2,,,,6,,,,,,,
33,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7977253,34,Cole Alexander,,,Jr,UT,-,L/L,15000,1,0,,,,,,,,,0,,,,,,,,,,,,,,
34,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7977246,13,Randy Abshier,,,Sr,P,6-4,L/L,15000,15,15,,,,,,,,,0,,,,,,,,,,,,,,
35,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7977247,19,Zach Losey,,,Sr,P,-,R/R,15000,7,1,,,,,,,,,0,,,,,,,,,,,,,,
36,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7977249,28,Zach Storbakken,,,Jr,OF,6-1,R/R,15000,29,20,0.210,0.258,0.258,7,62,13,3,,16,,5,2,2,,,18,2,1,,,,1,
37,2023,2022-23,MBA,277,Hawaii,1,I,Big West,7977276,50,Alex Giroux,,,So,P,6-0,R/R,15000,22,6,,,,,,,,,0,,,,,,,,,,,,,,
