,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
0,2023,2022-23,MBA,493,North Dakota St.,1,I,Summit League,7983803,12,Stephen Lund,,,Jr,C,5-10,R/R,15000,36,35,0.204,0.302,0.387,22,137,28,7,,53,6,24,15,5,2,,31,5,,,,,5,
1,2023,2022-23,MBA,493,North Dakota St.,1,I,Summit League,7829160,34,Joey Danielson,,,Jr,UT,6-3,R/R,15000,21,0,,,,,,,,,0,,,,,,,,,,,,,,
2,2023,2022-23,MBA,493,North Dakota St.,1,I,Summit League,7829161,17,Zach Kluvers,,,So,INF,5-11,R/R,15000,12,9,0.194,0.359,0.258,5,31,6,2,,8,,2,7,1,,1,7,,,,3,,,
3,2023,2022-23,MBA,493,North Dakota St.,1,I,Summit League,7829162,38,Shea Zetterman,,,Sr,P,6-4,,15000,9,0,,,,,,,,,0,,,,,,,,,,,,,,
4,2023,2022-23,MBA,493,North Dakota St.,1,I,Summit League,7829165,2,Peter Brookshaw,,,Sr,INF,5-11,L/R,15000,53,53,0.308,0.400,0.565,51,214,66,14,1,121,13,40,30,4,2,1,39,2,2,,12,,2,
5,2023,2022-23,MBA,493,North Dakota St.,1,I,Summit League,7829166,10,Cade Feeney,,,Jr,UT,6-0,R/R,15000,14,14,,,,,,,,,0,,,,,,,,,,,,,,
6,2023,2022-23,MBA,493,North Dakota St.,1,I,Summit League,7829167,22,Hayden Sylte,,,So,P,6-0,R/R,15000,2,0,,,,,,,,,0,,,,,,,,,,,,,,
7,2023,2022-23,MBA,493,North Dakota St.,1,I,Summit League,7829168,14,Wyatt Nelson,,,Jr,UT,6-1,R/R,15000,14,0,,,,,,,,,0,,,,,,,,,,,,,,
8,2023,2022-23,MBA,493,North Dakota St.,1,I,Summit League,7829169,7,Will Busch,,,Jr,C,6-0,R/R,15000,39,36,0.252,0.340,0.386,22,127,32,11,,49,2,15,16,2,2,1,36,4,1,,1,,4,
9,2023,2022-23,MBA,493,North Dakota St.,1,I,Summit League,7829170,40,Tristen Roehrich,,,Sr,P,6-2,,15000,15,15,,,,,,,,,0,,,,,,,,,,,,,,
