,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
0,2023,2022-23,MBA,94,CSU Bakersfield,1,I,Big West,7990206,5,Riley Kasper,,,Sr,OF,-,,15000,48,47,0.316,0.382,0.401,28,187,59,11,1,75,1,22,16,4,,5,49,6,,1,4,,3,
1,2023,2022-23,MBA,94,CSU Bakersfield,1,I,Big West,7990296,45,Jacob Ruley,,,Jr,OF,-,,15000,32,21,0.304,0.363,0.500,17,92,28,4,1,46,4,15,7,2,1,2,20,5,1,,1,,4,
2,2023,2022-23,MBA,94,CSU Bakersfield,1,I,Big West,7990302,51,Nick Silva,,,Fr,P,-,,15000,2,0,,,,,,,,,0,,,,,,,,,,,,,,
3,2023,2022-23,MBA,94,CSU Bakersfield,1,I,Big West,7990207,4,Walker Moore,,,Jr,INF,-,,15000,18,9,0.185,0.313,0.222,5,27,5,1,,6,,2,3,2,,,3,1,,,2,,,
4,2023,2022-23,MBA,94,CSU Bakersfield,1,I,Big West,7825159,11,Nick Salas,,,Jr,INF,-,,15000,52,52,0.216,0.391,0.248,31,153,33,3,1,38,,17,36,8,,4,32,3,3,2,8,,3,
5,2023,2022-23,MBA,94,CSU Bakersfield,1,I,Big West,7825161,18,Angel Saldivar,,,Jr,C,-,,15000,22,21,0.239,0.349,0.366,11,71,17,6,,26,1,14,8,5,2,,11,1,,,,,1,
6,2023,2022-23,MBA,94,CSU Bakersfield,1,I,Big West,7825163,99,Kobe Silva,,,Jr,INF,-,,15000,24,13,0.218,0.317,0.273,7,55,12,,,15,1,7,7,1,,,16,2,,,,,1,
7,2023,2022-23,MBA,94,CSU Bakersfield,1,I,Big West,7825167,6,Carter Parcher,,,Jr,P,-,,15000,4,0,,,,,,,,,0,,,,,,,,,,,,,,
8,2023,2022-23,MBA,94,CSU Bakersfield,1,I,Big West,7825168,15,Brock Perreira,,,So,C,-,,15000,19,5,0.179,0.273,0.357,2,28,5,,1,10,1,6,2,2,1,,4,,,,,,,
9,2023,2022-23,MBA,94,CSU Bakersfield,1,I,Big West,7825169,16,Gabe Ulloa,,,Jr,P,-,,15000,24,2,,,,,,,,,0,,,,,,,,,,,,,,
10,2023,2022-23,MBA,94,CSU Bakersfield,1,I,Big West,7825171,28,Taylor Ott,,,Sr,P,-,,15000,3,0,,,,,,,,,0,,,,,,,,,,,,,,
11,2023,2022-23,MBA,94,CSU Bakersfield,1,I,Big West,7825172,38,Cody Hendriks,,,So,INF,-,,15000,36,33,0.343,0.430,0.412,19,102,35,7,,42,,14,11,6,2,,25,3,,1,2,,3,
12,2023,2022-23,MBA,94,CSU Bakersfield,1,I,Big West,7825176,30,Nic Anderson-Vine,,,Jr,OF,-,,15000,21,2,0.174,0.269,0.217,3,23,4,1,,5,,1,1,2,,,12,,,,,,,
13,2023,2022-23,MBA,94,CSU Bakersfield,1,I,Big West,7825179,46,Ryan Verdugo,,,So,P,-,,15000,15,15,,,,,,,,,0,,,,,,,,,,,,,,
14,2023,2022-23,MBA,94,CSU Bakersfield,1,I,Big West,7825181,29,Matt Comnos,,,Jr,P,-,,15000,15,15,,,,,,,,,0,,,,,,,,,,,,,,
15,2023,2022-23,MBA,94,CSU Bakersfield,1,I,Big West,7825182,31,Michael Pollard,,,So,OF,-,,15000,27,11,0.216,0.396,0.405,8,37,8,1,3,15,,5,11,,,1,11,,,1,2,,,
16,2023,2022-23,MBA,94,CSU Bakersfield,1,I,Big West,7825184,19,James Bell,,,Jr,OF,-,,15000,52,51,0.275,0.327,0.387,26,204,56,14,,79,3,41,14,3,2,1,40,8,1,,,2,7,
17,2023,2022-23,MBA,94,CSU Bakersfield,1,I,Big West,7825186,37,Marcelo Saldana,,,Jr,P,6-0,L/L,15000,18,2,,,,,,,,,0,,,,,,,,,,,,,,
18,2023,2022-23,MBA,94,CSU Bakersfield,1,I,Big West,7825187,10,A.J. Miller,,,Sr,OF,-,,15000,50,49,0.236,0.337,0.374,26,174,41,7,1,65,5,22,25,2,1,1,50,5,1,2,2,2,4,
19,2023,2022-23,MBA,94,CSU Bakersfield,1,I,Big West,7825191,8,Matthew Kurata,,,So,UT,-,,15000,42,38,0.369,0.429,0.439,25,157,58,11,,69,,21,11,7,2,1,27,10,1,,4,,10,
20,2023,2022-23,MBA,94,CSU Bakersfield,1,I,Big West,7990160,1,Mathew Lee,,,Jr,C,-,,15000,14,1,0.375,0.545,0.500,2,8,3,1,,4,,1,3,,,,4,,,,2,,,
21,2023,2022-23,MBA,94,CSU Bakersfield,1,I,Big West,7990161,14,Trevor Pruitt,,,Sr,P,-,-/R,15000,8,0,,,,,,,,,0,,,,,,,,,,,,,,
22,2023,2022-23,MBA,94,CSU Bakersfield,1,I,Big West,7990267,12,Ryan  Figueroa,,,Jr,P,-,,15000,16,0,,,,,,,,,0,,,,,,,,,,,,,,
23,2023,2022-23,MBA,94,CSU Bakersfield,1,I,Big West,7990162,2,Kyler Stancato,,,Jr,OF,6-3,L/L,15000,44,40,0.236,0.333,0.354,21,127,30,5,2,45,2,15,14,5,1,3,36,3,,,5,,2,
24,2023,2022-23,MBA,94,CSU Bakersfield,1,I,Big West,7990290,35,Matt  Masciangelo,,,So,P,5-11,L/L,15000,20,2,0.400,0.556,0.400,2,20,8,,,8,,4,6,1,,,5,,,,,,,
25,2023,2022-23,MBA,94,CSU Bakersfield,1,I,Big West,7990288,32,Jeter Schuerman,,,So,P,-,,15000,8,5,,,,,,,,,0,,,,,,,,,,,,,,
26,2023,2022-23,MBA,94,CSU Bakersfield,1,I,Big West,7990291,36,Jacob Gutierrez,,,Fr,INF,6-3,R/R,15000,21,14,0.360,0.360,0.440,,25,9,2,,11,,7,,,,2,8,1,,,1,,,
27,2023,2022-23,MBA,94,CSU Bakersfield,1,I,Big West,7990198,7,Davonte Butler,,,Sr,P,-,,15000,14,2,,,,,,,,,0,,,,,,,,,,,,,,
28,2023,2022-23,MBA,94,CSU Bakersfield,1,I,Big West,7990283,23,Tally  Wright Jr.,,,Jr,P,-,,15000,17,2,,,,,,,,,0,,,,,,,,,,,,,,
29,2023,2022-23,MBA,94,CSU Bakersfield,1,I,Big West,7990299,47,Brock  Barron,,,Jr,P,-,,15000,7,1,,,,,,,,,0,,,,,,,,,,,,,,
30,2023,2022-23,MBA,94,CSU Bakersfield,1,I,Big West,7990208,9,Konnor Palmeira,,,Jr,UT,-,,15000,42,32,0.278,0.378,0.365,23,115,32,4,,42,2,19,16,3,1,,27,2,,1,,,1,
31,2023,2022-23,MBA,94,CSU Bakersfield,1,I,Big West,7990209,26,Ryan Reddemann,,,Fr,P,-,-/L,15000,2,0,,,,,,,,,0,,,,,,,,,,,,,,
32,2023,2022-23,MBA,94,CSU Bakersfield,1,I,Big West,7990280,3,Connor  Culp,,,Jr,INF,6-1,R/R,15000,23,11,0.170,0.245,0.234,6,47,8,3,,11,,5,4,1,1,,18,1,,,,,1,
33,2023,2022-23,MBA,94,CSU Bakersfield,1,I,Big West,7990289,33,Jared Bujanda McConnell,,,Jr,OF,-,,15000,32,24,0.218,0.317,0.333,12,87,19,8,1,29,,8,7,6,1,1,15,,1,,1,,,
