season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2023,2022-23,MBA,393,UMES,1,I,NEC,7828019,18,Anders Brown,,,Jr,UT,5-10,R/R,15000,36,23,0.192,0.224,0.244,6,78,15,2,1,19,,9,3,1,3,2,24,2,2,,2,,2,
2023,2022-23,MBA,393,UMES,1,I,NEC,7828020,22,Caden Parker,,,So,P,5-11,R/R,15000,25,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,393,UMES,1,I,NEC,7828021,1,Derrick Mayes,,,Sr,OF,5-10,B/R,15000,46,42,0.199,0.301,0.298,21,151,30,9,,45,2,13,17,6,2,7,28,3,5,,8,,2,
2023,2022-23,MBA,393,UMES,1,I,NEC,7828023,32,Lee Byrd,,,So,P,6-4,R/R,15000,2,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,393,UMES,1,I,NEC,7828024,34,Alex McCoy,,,Jr,UT,6-6,R/R,15000,53,52,0.253,0.357,0.347,35,190,48,7,1,66,3,24,17,14,,,45,4,4,2,23,,2,
2023,2022-23,MBA,393,UMES,1,I,NEC,7828025,10,Jason Brown,,,Jr,OF,6-0,R/R,15000,35,17,0.205,0.303,0.295,10,78,16,4,,23,1,9,7,4,,,35,1,1,2,12,,1,
2023,2022-23,MBA,393,UMES,1,I,NEC,7828026,14,Alec Greenblatt,,,Jr,P,6-0,R/R,15000,2,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,393,UMES,1,I,NEC,7828027,5,Carter Rieben,,,Jr,INF,6-0,R/R,15000,17,8,0.148,0.324,0.222,6,27,4,2,,6,,1,6,1,,,10,1,,1,1,,1,
2023,2022-23,MBA,393,UMES,1,I,NEC,8000781,38,Kyle Speas,,,Fr,P,6-2,L/L,15000,13,10,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,393,UMES,1,I,NEC,7828004,19,Zach Garcia,,,Jr,OF,6-0,R/R,15000,11,5,0.150,0.217,0.200,,20,3,1,,4,,1,2,,1,,12,1,,,,,1,
2023,2022-23,MBA,393,UMES,1,I,NEC,7828005,3,Riley Horner,,,Sr,INF,5-7,R/R,15000,40,27,0.220,0.326,0.268,13,82,18,2,1,22,,10,9,4,,8,26,,1,1,3,,,
2023,2022-23,MBA,393,UMES,1,I,NEC,7828006,25,Gabe Williams,,,So,UT,5-11,R/R,15000,10,3,0.133,0.235,0.133,1,15,2,,,2,,1,1,1,,,7,,,,1,,,
2023,2022-23,MBA,393,UMES,1,I,NEC,7828007,9,Noah Covington,,,Sr,P,6-2,R/R,15000,16,15,,1.000,,,,,,,0,,,1,,,,,,,,,,,
2023,2022-23,MBA,393,UMES,1,I,NEC,7828008,23,Kyle Cincinnati,,,So,C,5-10,R/R,15000,50,47,0.212,0.322,0.218,21,156,33,1,,34,,16,21,5,1,8,27,4,,,4,,4,
2023,2022-23,MBA,393,UMES,1,I,NEC,7828009,24,KJ Brookes,,,Jr,INF,5-8,L/R,15000,2,0,0.500,0.500,0.500,,2,1,,,1,,,,,,,1,,,,,,,
2023,2022-23,MBA,393,UMES,1,I,NEC,7828010,26,Ryan Howe,,,Sr,C,5-11,R/R,15000,39,34,0.220,0.286,0.307,13,127,28,11,,39,,21,7,5,1,1,23,2,2,,2,,2,
2023,2022-23,MBA,393,UMES,1,I,NEC,7828011,8,Luke Myers,,,So,INF,5-9,R/R,15000,54,52,0.232,0.374,0.258,28,155,36,4,,40,,16,35,2,3,11,19,,6,,6,,,
2023,2022-23,MBA,393,UMES,1,I,NEC,7828013,30,Charles Bernard,,,So,P,6-3,R/R,15000,11,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,393,UMES,1,I,NEC,7828014,31,Tyler Prather,,,So,UT,5-11,R/R,15000,9,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,393,UMES,1,I,NEC,7828016,7,Gary Hallmen Jr.,,,Jr,P,5-8,R/R,15000,15,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,393,UMES,1,I,NEC,8000767,40,Noland Genies,,,Fr,P,6-0,R/R,15000,5,2,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,393,UMES,1,I,NEC,8012044,29,Brantley Cutler,,,Sr,UT,6-1,L/L,15000,55,55,0.335,0.399,0.550,35,209,70,16,1,115,9,49,24,1,4,1,30,1,,,2,2,1,
2023,2022-23,MBA,393,UMES,1,I,NEC,8012045,28,Brandon Gomez,,,Jr,p,6-6,,15000,11,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,393,UMES,1,I,NEC,8008309,39,Donovan Gevers,,,Fr,P,5-8,R/R,15000,8,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,393,UMES,1,I,NEC,8012025,27,Doyle McNew,,,Jr,c,6-4,,15000,18,7,0.152,0.243,0.182,1,33,5,1,,6,,3,4,,,,6,1,,,,,1,
2023,2022-23,MBA,393,UMES,1,I,NEC,8000757,15,Raymond Smith,,,Fr,P,5-10,R/R,15000,11,2,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,393,UMES,1,I,NEC,8000761,33,Jayden Dillard,,,Fr,P,5-10,R/R,15000,2,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,393,UMES,1,I,NEC,8000762,36,Andrew Jackson,,,Fr,P,5-6,L/L,15000,8,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,393,UMES,1,I,NEC,8000750,16,Logan Harris,,,Fr,INF,6-4,R/R,15000,3,0,0.250,0.250,0.250,1,4,1,,,1,,,,,,,1,,,,,,,
2023,2022-23,MBA,393,UMES,1,I,NEC,8000741,4,Porter Braddy,,,Fr,P,6-0,L/L,15000,21,2,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,393,UMES,1,I,NEC,8000745,11,Brian Cordell,,,Sr,OF,5-10,L/L,15000,39,37,0.227,0.327,0.362,26,141,32,2,1,51,5,26,18,4,2,3,35,,3,,13,1,,
2023,2022-23,MBA,393,UMES,1,I,NEC,8000751,17,Joe Kelly,,,Fr,P,6-1,R/R,15000,10,3,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,393,UMES,1,I,NEC,8000752,20,Bryan Widdowson,,,Sr,OF,5-9,L/L,15000,33,16,0.232,0.341,0.333,9,69,16,4,,23,1,6,8,4,1,,15,,,,,,,
2023,2022-23,MBA,393,UMES,1,I,NEC,8000753,21,Blake Rebstock,,,Sr,UT,6-3,R/R,15000,24,1,0.000,0.000,0.000,1,1,,,,0,,1,,,1,,1,,,,,,,
2023,2022-23,MBA,393,UMES,1,I,NEC,8000754,35,Nick Gatton,,,Jr,P,6-6,R/R,15000,27,5,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,393,UMES,1,I,NEC,8000756,42,Marcus Brown,,,Sr,1B,6-1,R/R,15000,32,16,0.236,0.325,0.319,6,72,17,1,1,23,1,8,9,1,1,,19,,,,,,,
2023,2022-23,MBA,393,UMES,1,I,NEC,8000748,13,Evan Nibblett,,,Sr,P,6-1,R/R,15000,16,15,0.000,0.000,0.000,,2,,,,0,,,,,,,1,,,,,,,
2023,2022-23,MBA,393,UMES,1,I,NEC,8000736,2,Dillon Oxyer,,,Sr,INF,6-0,R/R,15000,53,53,0.215,0.294,0.292,28,195,42,12,,57,1,14,21,2,3,10,52,5,3,1,6,,4,
