season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2023,2022-23,MBA,30072,St. Joseph's (Brkln),3,III,Skyline,7817622,13,Omar Salcedo,,,Sr,OF,5-10,R/R,15000,5,1,0.111,0.200,0.111,1,9,1,,,1,,,1,,,,5,,,,,,,
2023,2022-23,MBA,30072,St. Joseph's (Brkln),3,III,Skyline,7817625,18,Jake McDonald,,,Jr,P,5-7,R/R,15000,11,1,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,30072,St. Joseph's (Brkln),3,III,Skyline,7817626,5,Sean Henris,,,Sr,P,5-10,R/R,15000,14,2,0.000,0.000,0.000,1,1,,,,0,,1,,,,,,,,,,,,
2023,2022-23,MBA,30072,St. Joseph's (Brkln),3,III,Skyline,7817627,16,Matt McHugh,,,Sr,P,6-1,R/R,15000,11,3,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,30072,St. Joseph's (Brkln),3,III,Skyline,7817628,10,Lucas Collet,,,Sr,SS,5-9,R/R,15000,36,36,0.343,0.418,0.455,33,134,46,11,2,61,,19,7,11,1,1,17,2,6,1,23,,1,
2023,2022-23,MBA,30072,St. Joseph's (Brkln),3,III,Skyline,7817629,9,Justin Biordi,,,Jr,OF,5-7,L/L,15000,30,20,0.217,0.324,0.267,11,60,13,1,1,16,,7,5,5,1,,29,,1,,5,1,,
2023,2022-23,MBA,30072,St. Joseph's (Brkln),3,III,Skyline,7817630,7,Nick Tapio,,,Jr,C,5-11,R/R,15000,18,7,0.208,0.345,0.375,3,24,5,4,,9,,2,5,,,,6,,,,,,,
2023,2022-23,MBA,30072,St. Joseph's (Brkln),3,III,Skyline,7817631,3,TJ Moussette,,,Jr,OF,5-7,R/R,15000,32,30,0.273,0.356,0.364,19,88,24,4,2,32,,18,10,2,1,1,11,3,2,,6,,3,
2023,2022-23,MBA,30072,St. Joseph's (Brkln),3,III,Skyline,7817632,25,Mike Santoriello,,,Jr,P,6-0,L/L,15000,11,9,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,30072,St. Joseph's (Brkln),3,III,Skyline,7817633,23,Chris Leary,,,Sr,3B,5-8,R/R,15000,36,35,0.349,0.455,0.543,29,129,45,13,3,70,2,33,18,7,,2,12,1,4,,3,1,1,
2023,2022-23,MBA,30072,St. Joseph's (Brkln),3,III,Skyline,7817634,27,Alex Goldberg,,,Jr,C,6-1,R/R,15000,23,9,0.289,0.356,0.316,5,38,11,1,,12,,6,4,1,2,1,9,3,,1,1,,3,
2023,2022-23,MBA,30072,St. Joseph's (Brkln),3,III,Skyline,7817638,1,Dominic Yumul,,,Sr,OF,5-7,B/R,15000,12,0,0.250,0.357,0.333,3,12,3,1,,4,,,2,,,,4,,,,,,,
2023,2022-23,MBA,30072,St. Joseph's (Brkln),3,III,Skyline,7817639,15,Michael Gardener,,,So,INF,5-10,R/R,15000,34,31,0.339,0.391,0.421,16,121,41,8,1,51,,28,10,1,1,1,17,2,1,,8,,2,
2023,2022-23,MBA,30072,St. Joseph's (Brkln),3,III,Skyline,7817640,37,Thomas Jankowski,,,Jr,P,6-3,R/R,15000,6,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,30072,St. Joseph's (Brkln),3,III,Skyline,7817641,8,Thomas Gamba-Ellis,,,Jr,P,5-11,L/L,15000,1,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,30072,St. Joseph's (Brkln),3,III,Skyline,7817642,19,Chris Perez,,,So,1B,6-0,R/R,15000,16,3,0.267,0.353,0.333,4,15,4,1,,5,,1,,2,,,7,,,,,,,
2023,2022-23,MBA,30072,St. Joseph's (Brkln),3,III,Skyline,7817643,24,Justin Conaty,,,So,P,6-2,R/R,15000,13,5,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,30072,St. Joseph's (Brkln),3,III,Skyline,7817644,26,Mike Medina Jr.,,,So,C,5-10,R/R,15000,27,23,0.197,0.326,0.225,6,71,14,2,,16,,6,12,2,1,2,8,4,,1,,1,4,
2023,2022-23,MBA,30072,St. Joseph's (Brkln),3,III,Skyline,7817645,41,Doug Paider,,,So,INF,6-0,R/R,15000,22,6,0.136,0.321,0.136,7,22,3,,,3,,2,2,4,,,5,,3,2,2,,,
2023,2022-23,MBA,30072,St. Joseph's (Brkln),3,III,Skyline,7817646,11,Ryan Wnorowski,,,So,P,6-2,R/R,15000,6,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,30072,St. Joseph's (Brkln),3,III,Skyline,8019103,45,Louis Lombardi,,,Sr,1B,6-5,R/R,15000,36,35,0.300,0.375,0.425,20,120,36,5,2,51,2,28,10,5,1,,24,3,,1,,,1,
2023,2022-23,MBA,30072,St. Joseph's (Brkln),3,III,Skyline,8019104,22,Marcus River,,,N/A,1b,-,,15000,5,3,0.375,0.444,0.375,,8,3,,,3,,,1,,,,1,1,2,1,1,,1,
2023,2022-23,MBA,30072,St. Joseph's (Brkln),3,III,Skyline,8019105,2,Will Romano,,,Sr,1B,-,,15000,17,4,0.118,0.286,0.118,8,17,2,,,2,,1,4,,,1,13,,1,,1,,,
2023,2022-23,MBA,30072,St. Joseph's (Brkln),3,III,Skyline,8019106,12,Sean Schneeberg,,,Jr,P,6-0,R/R,15000,34,32,0.390,0.475,0.570,25,100,39,9,,57,3,24,16,3,3,,17,4,,,2,,3,
2023,2022-23,MBA,30072,St. Joseph's (Brkln),3,III,Skyline,8019107,4,Matt Arcati,,,Fr,OF,5-11,L/R,15000,24,16,0.383,0.453,0.383,11,47,18,,,18,,8,3,3,,4,16,1,,,9,,1,
2023,2022-23,MBA,30072,St. Joseph's (Brkln),3,III,Skyline,8019108,14,Chris Arcati,,,Fr,3B,5-10,R/R,15000,12,2,0.125,0.125,0.125,1,8,1,,,1,,,,,,,2,,,,,,,
2023,2022-23,MBA,30072,St. Joseph's (Brkln),3,III,Skyline,8019109,21,Nicholas Mirabella,,,Fr,P,6-1,R/R,15000,12,2,0.500,0.500,0.750,,4,2,1,,3,,2,,,,,1,,,,,,,
2023,2022-23,MBA,30072,St. Joseph's (Brkln),3,III,Skyline,8019110,46,Miguel Toribio,,,Fr,OF,5-8,R/R,15000,12,9,0.190,0.370,0.190,6,21,4,,,4,,6,5,1,,1,8,1,,,1,,,
2023,2022-23,MBA,30072,St. Joseph's (Brkln),3,III,Skyline,8019118,33,Carmine Carbone,,,Fr,P,6-1,R/R,15000,31,26,0.306,0.371,0.484,12,62,19,6,1,30,1,7,3,4,1,,15,,,,2,,,
2023,2022-23,MBA,30072,St. Joseph's (Brkln),3,III,Skyline,8021849,28,Alex Feliz,,,Jr,OF,-,,15000,13,1,0.111,0.200,0.111,2,9,1,,,1,,1,1,,,,7,,,1,2,,,
