season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2023,2022-23,MBA,268,Hamline,3,III,MIAC,7820564,37,Gavin Renwick,,,Jr,INF,-,,15000,32,30,0.271,0.366,0.365,15,96,26,4,1,35,1,16,11,4,1,1,18,4,2,1,1,,1,
2023,2022-23,MBA,268,Hamline,3,III,MIAC,7820565,22,Owen Christenson,,,Sr,3B,-,,15000,37,37,0.259,0.316,0.345,12,116,30,5,1,40,1,23,7,5,5,4,12,5,,,,,1,
2023,2022-23,MBA,268,Hamline,3,III,MIAC,7820567,16,Ethan Smith,,,So,2B,-,,15000,12,3,0.300,0.364,0.300,1,10,3,,,3,,1,1,,,,2,,,,,,,
2023,2022-23,MBA,268,Hamline,3,III,MIAC,7820568,39,Luke Schmaedeke,,,Jr,P,-,,15000,9,2,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,268,Hamline,3,III,MIAC,7820570,7,Colin Schuetz,,,Jr,OF,-,,15000,21,12,0.255,0.296,0.275,4,51,13,1,,14,,4,1,2,,,11,,1,1,1,,,
2023,2022-23,MBA,268,Hamline,3,III,MIAC,7820571,45,Jonah Smallfield,,,Sr,P,-,,15000,15,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,268,Hamline,3,III,MIAC,7820573,55,Mac Enlow,,,Jr,P,-,,15000,38,38,0.322,0.375,0.427,18,143,46,10,1,61,1,24,12,2,3,,14,2,2,,,5,1,
2023,2022-23,MBA,268,Hamline,3,III,MIAC,7820574,8,Avery Liebren,,,Sr,OF,-,,15000,30,28,0.278,0.341,0.304,17,79,22,2,,24,,11,5,3,1,3,19,1,,,3,,,
2023,2022-23,MBA,268,Hamline,3,III,MIAC,7820576,18,Matt Rusch,,,Jr,C,-,,15000,24,23,0.247,0.304,0.356,12,73,18,3,1,26,1,11,2,4,,2,14,1,,,1,,,
2023,2022-23,MBA,268,Hamline,3,III,MIAC,7820578,11,Ian Sandbo,,,Sr,OF,-,,15000,17,10,0.333,0.432,0.394,6,33,11,2,,13,,6,5,3,3,,5,,,,1,,,
