season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2023,2022-23,MBA,12973,Wilson,3,III,CSAC,7822078,5,Michael Marrale,,,Sr,1B,-,,15000,44,43,0.388,0.464,0.775,52,160,62,19,2,124,13,46,21,6,5,,29,,,,1,1,,
2023,2022-23,MBA,12973,Wilson,3,III,CSAC,7822079,31,Briar Castellow,,,Jr,P,5-11,L/L,15000,7,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,12973,Wilson,3,III,CSAC,7822080,37,Michael Jeffries,,,Sr,OF,-,,15000,2,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,12973,Wilson,3,III,CSAC,7822081,47,Ben Looper,,,Sr,P,-,,15000,5,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,12973,Wilson,3,III,CSAC,7822082,48,Dean Mercer,,,Sr,INF,5-9,R/R,15000,36,36,0.389,0.470,0.532,34,126,49,9,,67,3,34,13,8,2,,7,4,2,,3,,3,
2023,2022-23,MBA,12973,Wilson,3,III,CSAC,7822083,4,Ben Tunnell,,,Jr,1B,5-10,R/R,15000,7,1,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,12973,Wilson,3,III,CSAC,7822085,40,Ryan Green,,,Jr,C,6-1,R/R,15000,2,0,0.000,0.000,0.000,,1,,,,0,,,,,,,1,,,,,,,
2023,2022-23,MBA,12973,Wilson,3,III,CSAC,7822086,27,Justin Fleig,,,Jr,OF,5-9,R/R,15000,9,0,0.125,0.417,0.125,2,8,1,,,1,,1,3,1,,,3,,,,,,,
2023,2022-23,MBA,12973,Wilson,3,III,CSAC,7822087,10,Shane Bowie,,,Jr,P,6-1,R/R,15000,8,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,12973,Wilson,3,III,CSAC,7822088,42,Michael Mcgee,,,Sr,C,-,,15000,14,7,0.300,0.440,0.450,4,20,6,,,9,1,2,4,1,,1,6,,,,,,,
2023,2022-23,MBA,12973,Wilson,3,III,CSAC,7822092,9,Chris Baumann,,,So,P,5-11,L/L,15000,16,14,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,12973,Wilson,3,III,CSAC,7822093,28,Alex Seidleck,,,So,INF,6-3,R/R,15000,42,42,0.466,0.533,0.562,50,146,68,9,1,82,1,36,18,4,1,,7,2,,,3,,2,
2023,2022-23,MBA,12973,Wilson,3,III,CSAC,7822094,30,Adrian Lugo,,,So,P,5-10,R/R,15000,6,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,12973,Wilson,3,III,CSAC,7822095,12,Haden Hoff,,,Jr,pr,5-11,R/R,15000,8,7,0.208,0.269,0.250,3,24,5,1,,6,,2,2,,,,6,1,,,,,,
2023,2022-23,MBA,12973,Wilson,3,III,CSAC,7822097,19,Bryan DeCarlo,,,Jr,OF,-,,15000,21,2,0.353,0.409,0.765,7,17,6,2,1,13,1,8,2,1,2,,7,,1,,1,,,
2023,2022-23,MBA,12973,Wilson,3,III,CSAC,7822098,13,Doc Daniels,,,So,INF,-,,15000,44,44,0.469,0.506,0.625,50,160,75,11,1,100,4,43,8,5,1,,10,5,1,1,10,,3,
2023,2022-23,MBA,12973,Wilson,3,III,CSAC,7822100,21,Ryan Torres,,,So,INF,5-9,B/R,15000,22,5,0.281,0.378,0.313,12,32,9,1,,10,,4,5,,,2,3,1,,,2,,,
2023,2022-23,MBA,12973,Wilson,3,III,CSAC,7822103,35,Ben Metz,,,So,P,-,,15000,8,1,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,12973,Wilson,3,III,CSAC,8011531,45,Brady Andre,,,Sr,1b,6-1,L/R,15000,44,44,0.318,0.397,0.503,35,151,48,10,3,76,4,41,20,3,5,,24,5,,,4,1,2,
2023,2022-23,MBA,12973,Wilson,3,III,CSAC,8011532,7,Gerald Buchanan,,,Sr,1B,-,,15000,42,40,0.387,0.435,0.600,44,150,58,13,2,90,5,45,10,6,4,,12,,2,1,1,,,
2023,2022-23,MBA,12973,Wilson,3,III,CSAC,8011533,25,Brandon Cook,,,Sr,OF,-,R/R,15000,3,3,0.556,0.583,0.889,4,9,5,1,1,8,,1,,2,1,,1,,,,3,,,
2023,2022-23,MBA,12973,Wilson,3,III,CSAC,8011534,49,Jordan Daphney,,,So,P,6-4,L/L,15000,37,15,0.275,0.333,0.493,13,69,19,3,,34,4,22,3,4,2,,11,1,,,,,1,
2023,2022-23,MBA,12973,Wilson,3,III,CSAC,8011535,29,Gage Goss,,,Fr,OF,5-10,R/R,15000,9,0,0.100,0.182,0.100,2,10,1,,,1,,1,1,,,,3,,,,,,,
