season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2023,2022-23,MBA,30094,Brevard,3,III,USA South,7810654,44,Baylor Wyatt,,,So,INF,6-1,R/R,15000,6,2,0.273,0.357,0.364,2,11,3,1,,4,,2,1,1,1,,5,,,,,,,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,7810658,39,Colston Miller,,,Sr,1B,6-3,R/R,15000,8,4,0.267,0.389,0.267,2,15,4,,,4,,,3,,,,4,,,,,,,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,7810659,34,Adam Rushing,,,Jr,INF,6-0,R/R,15000,5,1,0.143,0.250,0.143,1,7,1,,,1,,,1,,,,4,,,,,,,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,7810660,4,Zach Allison,,,Sr,OF,5-10,R/R,15000,39,38,0.193,0.400,0.248,28,109,21,3,,27,1,15,27,12,2,3,28,2,3,1,7,,,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,7810661,21,Mykah Johnson,,,Jr,OF,6-0,L/R,15000,3,0,,0.500,,,,,,,0,,2,1,,1,,,,,,,,,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,7810662,16,Ethan Coleman,,,Jr,P,6-1,R/R,15000,3,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,7810663,2,Tristian Robinson,,,Sr,C,5-8,R/R,15000,14,14,0.116,0.191,0.256,3,43,5,1,1,11,1,3,3,1,,2,13,2,,,4,,1,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,7810664,11,Cesar Rodriguez,,,Jr,P,5-7,L/L,15000,13,1,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,7810665,5,Cameron Cook,,,Jr,P,6-0,R/R,15000,12,6,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,7810666,28,Mason Lyon,,,Jr,1B,6-0,R/R,15000,6,5,0.071,0.278,0.071,2,14,1,,,1,,1,3,1,,,2,,,,1,1,,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,7810667,22,Joc Pledger,,,Sr,OF,5-10,R/R,15000,17,3,0.154,0.353,0.231,8,13,2,1,,3,,1,3,1,,,6,,,,1,,,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,7810669,24,Trenten Anderson,,,Jr,P,6-3,R/R,15000,12,12,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,7810670,12,Peter Fumero,,,Sr,OF,5-8,R/R,15000,25,9,0.171,0.408,0.314,10,35,6,2,,11,1,8,10,4,,,10,,,,3,,,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,7810671,15,Logan Clark,,,Jr,OF,6-1,R/R,15000,42,42,0.369,0.451,0.519,39,160,59,10,4,83,2,35,25,3,5,,27,6,4,4,20,,2,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,7810672,17,Jacob Thompson,,,So,P,6-0,R/R,15000,11,9,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,7810673,30,Hayden Jennings,,,So,C,5-7,R/R,15000,21,16,0.180,0.290,0.240,4,50,9,3,,12,,4,5,4,3,,13,1,,,1,,1,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,7810676,49,Christian Riley,,,So,OF,5-9,R/R,15000,4,0,,1.000,,1,,,,,0,,,1,,,,,,,,,,,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,7810679,19,Frankie Vasquez,,,So,INF,5-10,R/R,15000,35,35,0.374,0.477,0.520,26,123,46,15,,64,1,31,21,5,2,4,10,4,1,1,8,1,2,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,7810680,32,Parker Crews,,,Sr,OF,5-10,R/R,15000,18,12,0.245,0.283,0.490,5,49,12,3,,24,3,11,2,1,1,1,10,2,,,,,1,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,7810683,8,Davis Bryson,,,So,INF,5-11,R/R,15000,21,7,0.185,0.313,0.222,3,27,5,1,,6,,3,5,,,1,13,,1,,2,,,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,7810685,18,Aiden Williams,,,So,P,5-11,L/L,15000,4,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,7810686,23,Noah Webb,,,So,P,5-9,L/L,15000,7,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,7810689,6,Blake Burchett,,,Sr,INF,5-7,R/R,15000,37,36,0.313,0.474,0.375,43,128,40,6,1,48,,22,32,10,3,,31,1,9,,36,,1,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,7810691,41,Kenny Pridmore,,,Sr,C,5-11,R/R,15000,18,9,0.326,0.373,0.500,8,46,15,2,,23,2,8,3,1,1,,11,2,1,,,,2,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,7810692,26,Cale Oehler,,,So,INF,6-0,L/L,15000,42,42,0.318,0.407,0.563,42,151,48,17,4,85,4,40,25,1,5,4,39,1,,,4,1,1,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,7810693,3,Luke Morton,,,So,INF,6-2,R/R,15000,41,41,0.364,0.459,0.403,37,154,56,6,,62,,19,28,1,2,4,22,4,4,1,15,,2,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,7992501,7,Bryce Bowers,,,Sr,P,6-2,R/R,15000,11,3,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,7992502,14,Brett Burchett,,,Sr,C,6-0,R/R,15000,20,17,0.259,0.429,0.370,15,54,14,1,1,20,1,10,14,2,,1,15,,,,1,,,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,7992503,1,Lucas Granata,,,Fr,OF,6-0,R/R,15000,42,41,0.381,0.463,0.469,25,147,56,4,3,69,1,30,18,7,3,3,13,3,3,2,4,1,2,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,8005565,20,Connor Crosby,,,Fr,P,6-3,L/L,15000,11,10,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,8005566,99,Riley Hochrine,,,Jr,OF,5-11,R/R,15000,11,5,0.133,0.350,0.267,,15,2,,1,4,,3,5,,,,9,,,,,,,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,8011808,10,Taylor Mattern,,,Jr,OF,6-1,R/R,15000,12,3,0.188,0.350,0.438,1,16,3,,2,7,,7,2,2,,,9,,,,,,,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,8011809,9,Logan Sawyer,,,Fr,INF,6-1,R/R,15000,10,4,0.222,0.263,0.222,1,18,4,,,4,,1,1,,,1,8,,,,1,,,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,8012492,0,Jordan Rowell,,,Fr,INF,6-0,R/R,15000,1,0,0.000,0.000,0.000,,2,,,,0,,,,,,,1,,,,,,,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,8015180,29,J. Frizzell,,,N/A,p,-,,15000,11,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,8015181,42,Cameron Kilcoyne,,,N/A,lf,5-11,L/R,15000,3,1,0.000,0.200,0.000,1,4,,,,0,,,1,,,,1,,,,,,,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,8015182,43,Carson Whitehead,,,N/A,c,6-1,R/R,15000,3,0,0.000,0.333,0.000,,2,,,,0,,,1,,,,2,,,,,,,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,8015183,33,B. Witcher,,,N/A,p,-,,15000,2,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,30094,Brevard,3,III,USA South,8015548,27,Matthew Evans,,,N/A,p,6-3,R/R,15000,9,1,,,,,,,,,0,,,,,,,,,,,,,,
