,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
0,2023,2022-23,MBA,1320,Presbyterian,1,I,Big South,7823834,9,Noah Lebron,,,Jr,INF,5-10,L/R,15000,40,18,0.221,0.369,0.397,11,68,15,1,1,27,3,9,13,3,,1,20,,,,3,1,,
1,2023,2022-23,MBA,1320,Presbyterian,1,I,Big South,7823835,2,Brody Fahr,,,Jr,INF,5-11,L/R,15000,54,53,0.361,0.452,0.510,35,202,73,12,3,103,4,34,31,4,2,1,35,5,1,,5,1,4,
2,2023,2022-23,MBA,1320,Presbyterian,1,I,Big South,7823836,22,Ryan Ouzts,,,Jr,UT,5-8,R/R,15000,46,38,0.256,0.394,0.444,23,133,34,7,,59,6,17,26,5,1,,48,4,2,3,,,3,
3,2023,2022-23,MBA,1320,Presbyterian,1,I,Big South,7823838,38,Alex Flood,,,Sr,P,6-3,R/R,15000,6,0,,,,,,,,,0,,,,,,,,,,,,,,
4,2023,2022-23,MBA,1320,Presbyterian,1,I,Big South,7823840,25,Duncan Howard,,,Jr,P,6-3,R/R,15000,14,14,,,,,,,,,0,,,,,,,,,,,,,,
5,2023,2022-23,MBA,1320,Presbyterian,1,I,Big South,7823841,43,William Farrar,,,Sr,P,6-2,R/R,15000,20,0,,,,,,,,,0,,,,,,,,,,,,,,
6,2023,2022-23,MBA,1320,Presbyterian,1,I,Big South,7823842,11,Chase Hughes,,,Sr,INF,6-2,R/R,15000,47,32,0.248,0.321,0.376,15,117,29,5,2,44,2,13,10,3,1,,40,2,5,,2,,2,
7,2023,2022-23,MBA,1320,Presbyterian,1,I,Big South,7823843,31,Charlie McDaniel,,,Jr,P,6-3,L/L,15000,15,15,,,,,,,,,0,,,,,,,,,,,,,,
8,2023,2022-23,MBA,1320,Presbyterian,1,I,Big South,7823845,44,Kyle Merkle,,,Sr,INF,6-6,R/R,15000,34,19,0.184,0.195,0.434,6,76,14,4,,33,5,12,1,,,,33,,,,,,,
9,2023,2022-23,MBA,1320,Presbyterian,1,I,Big South,7823846,21,Jay Wetherington,,,Jr,OF,5-9,L/L,15000,51,42,0.209,0.298,0.257,16,148,31,7,,38,,16,13,6,1,4,40,,4,2,9,,,
10,2023,2022-23,MBA,1320,Presbyterian,1,I,Big South,7823847,20,Sean Hollister,,,So,P,6-4,R/R,15000,22,0,,,,,,,,,0,,,,,,,,,,,,,,
11,2023,2022-23,MBA,1320,Presbyterian,1,I,Big South,7823848,4,Yechiel Saint,,,So,INF,5-11,B/R,15000,19,0,0.000,0.667,0.000,6,1,,,,0,,,,2,,,1,,,,1,,,
12,2023,2022-23,MBA,1320,Presbyterian,1,I,Big South,7823849,5,Joel  Dragoo,,,So,INF,6-2,R/R,15000,55,53,0.253,0.377,0.445,37,182,46,11,,81,8,28,32,6,3,,44,3,4,1,5,,2,
13,2023,2022-23,MBA,1320,Presbyterian,1,I,Big South,7823851,10,Eli Lazio,,,So,INF,5-10,R/R,15000,5,0,0.000,0.000,0.000,1,2,,,,0,,,,,,,1,,,,,,,
14,2023,2022-23,MBA,1320,Presbyterian,1,I,Big South,7823854,17,Daniel Eagen,,,So,P,6-4,R/R,15000,5,3,,,,,,,,,0,,,,,,,,,,,,,,
15,2023,2022-23,MBA,1320,Presbyterian,1,I,Big South,7823855,37,Logan Ymker,,,Sr,P,6-8,R/R,15000,15,0,,,,,,,,,0,,,,,,,,,,,,,,
16,2023,2022-23,MBA,1320,Presbyterian,1,I,Big South,7823857,34,Colbey Klepper,,,Sr,P,6-4,R/R,15000,24,0,,,,,,,,,0,,,,,,,,,,,,,,
17,2023,2022-23,MBA,1320,Presbyterian,1,I,Big South,7823858,16,Tanner Smith,,,Sr,P,6-2,R/R,15000,27,1,,,,,,,,,0,,,,,,,,,,,,,,
18,2023,2022-23,MBA,1320,Presbyterian,1,I,Big South,7823859,1,Jack Gorman,,,Jr,INF,5-10,R/R,15000,54,54,0.299,0.412,0.447,37,197,59,16,2,88,3,27,26,15,5,2,46,3,2,,10,1,2,
19,2023,2022-23,MBA,1320,Presbyterian,1,I,Big South,7823860,32,Dalton Reeves,,,Jr,C,6-5,L/R,15000,47,47,0.241,0.313,0.529,31,174,42,14,,92,12,48,20,1,6,,37,8,1,2,,3,7,
20,2023,2022-23,MBA,1320,Presbyterian,1,I,Big South,7983659,45,Jeremiah Hampton,,,Fr,P,6-1,R/R,15000,10,0,,,,,,,,,0,,,,,,,,,,,,,,
21,2023,2022-23,MBA,1320,Presbyterian,1,I,Big South,7983656,23,William Nobles,,,Fr,P,6-2,R/R,15000,4,0,,,,,,,,,0,,,,,,,,,,,,,,
22,2023,2022-23,MBA,1320,Presbyterian,1,I,Big South,7982859,8,Jay Allred,,,Fr,OF,6-2,L/R,15000,6,0,0.000,0.000,0.000,,7,,,,0,,1,,,,,3,,,,,,,
23,2023,2022-23,MBA,1320,Presbyterian,1,I,Big South,7982799,12,Kyle Decker,,,Sr,OF,5-11,R/R,15000,49,37,0.206,0.341,0.309,23,136,28,5,,42,3,12,24,4,,2,56,2,2,,16,,,
24,2023,2022-23,MBA,1320,Presbyterian,1,I,Big South,7983676,33,Tyler Mecchella,,,Fr,P,6-3,L/L,15000,3,0,,,,,,,,,0,,,,,,,,,,,,,,
25,2023,2022-23,MBA,1320,Presbyterian,1,I,Big South,7983637,13,Jake Randolph,,,Fr,C,6-0,R/R,15000,22,17,0.200,0.279,0.200,6,55,11,,,11,,10,3,3,,,9,3,,,,,3,
26,2023,2022-23,MBA,1320,Presbyterian,1,I,Big South,7983643,15,Trey  Fenderson,,,Fr,INF,6-0,R/R,15000,53,48,0.225,0.337,0.331,23,160,36,6,1,53,3,19,23,6,4,2,58,4,2,,8,,4,
27,2023,2022-23,MBA,1320,Presbyterian,1,I,Big South,7983673,29,Luke Gibson,,,Jr,P,6-0,L/L,15000,24,5,,,,,,,,,0,,,,,,,,,,,,,,
28,2023,2022-23,MBA,1320,Presbyterian,1,I,Big South,7983679,6,Fenix DiGiacomo,,,So,P,6-5,R/R,15000,18,8,,,,,,,,,0,,,,,,,,,,,,,,
29,2023,2022-23,MBA,1320,Presbyterian,1,I,Big South,7983672,28,Kyle Mueller,,,Fr,P,6-4,R/R,15000,21,4,,,,,,,,,0,,,,,,,,,,,,,,
30,2023,2022-23,MBA,1320,Presbyterian,1,I,Big South,7983667,26,Ryan Becker,,,Fr,C,6-0,R/R,15000,14,5,0.259,0.310,0.296,1,27,7,1,,8,,3,2,,,,6,2,,,,,2,
31,2023,2022-23,MBA,1320,Presbyterian,1,I,Big South,7983677,35,Amman Dewberry,,,Fr,OF,6-3,L/L,15000,22,2,0.292,0.346,0.708,8,24,7,1,,17,3,5,2,,,,10,1,,,,,,
32,2023,2022-23,MBA,1320,Presbyterian,1,I,Big South,7983668,27,Lorenzo Rios,,,Fr,INF,6-2,L/R,15000,34,14,0.164,0.307,0.246,8,61,10,2,,15,1,6,9,4,1,,23,2,1,,,,2,
33,2023,2022-23,MBA,1320,Presbyterian,1,I,Big South,7983533,40,Mason McDaniel,,,Fr,P,6-4,L/L,15000,16,5,,,,,,,,,0,,,,,,,,,,,,,,
34,2023,2022-23,MBA,1320,Presbyterian,1,I,Big South,7982817,7,Evan Cuervo,,,Fr,OF,6-4,L/R,15000,32,16,0.224,0.293,0.343,8,67,15,5,,23,1,7,7,,1,,19,1,1,,,,1,
