season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2023,2022-23,MBA,9,UAB,1,I,CUSA,7824416,14,Thomas Ballard,,,So,P,6-2,R/R,15000,17,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,9,UAB,1,I,CUSA,7824418,16,Gavin Lewis Jr.,,,So,INF,6-0,R/R,15000,51,49,0.267,0.349,0.430,27,165,44,9,,71,6,19,14,7,,3,35,1,3,,12,,1,
2023,2022-23,MBA,9,UAB,1,I,CUSA,7824421,6,Peyton Puckett,,,Jr,INF,5-11,R/R,15000,19,10,0.263,0.293,0.289,2,38,10,1,,11,,8,,2,1,1,9,1,,,,,1,
2023,2022-23,MBA,9,UAB,1,I,CUSA,7824423,29,Jonah Smith,,,Sr,P,6-4,-/R,15000,14,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,9,UAB,1,I,CUSA,7824424,2,John Marc Mullins,,,Sr,INF,6-1,B/R,15000,40,40,0.200,0.361,0.276,25,145,29,4,2,40,1,12,31,6,1,2,42,1,,,7,,1,
2023,2022-23,MBA,9,UAB,1,I,CUSA,7824425,40,Matthew Reed,,,Sr,P,6-3,-/R,15000,3,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,9,UAB,1,I,CUSA,7824426,7,David Harris,,,Jr,INF,5-11,L/R,15000,33,19,0.194,0.289,0.224,4,67,13,2,,15,,5,9,,,4,20,,,,,,,
2023,2022-23,MBA,9,UAB,1,I,CUSA,7824428,36,Tyler O'Clair,,,Sr,P,6-4,-/R,15000,14,1,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,9,UAB,1,I,CUSA,7824429,5,Leo Harris,,,Sr,P,6-3,R/R,15000,21,2,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,9,UAB,1,I,CUSA,7824430,1,Darryl Buggs,,,Jr,OF,6-0,R/R,15000,43,29,0.220,0.303,0.257,23,109,24,1,,28,1,6,11,2,,4,34,,3,,2,,,
2023,2022-23,MBA,9,UAB,1,I,CUSA,7824431,12,Carson Knight,,,Jr,P,6-1,R/L,15000,17,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,9,UAB,1,I,CUSA,7824436,23,Brandon Willoughby,,,Sr,INF,6-0,R/R,15000,15,13,0.245,0.327,0.286,5,49,12,2,,14,,3,3,3,,1,12,2,,,,,1,
2023,2022-23,MBA,9,UAB,1,I,CUSA,7824437,19,Christian Hall,,,Sr,INF,6-2,L/L,15000,53,53,0.258,0.380,0.433,21,194,50,10,,84,8,34,38,1,1,,54,3,,,,1,1,
2023,2022-23,MBA,9,UAB,1,I,CUSA,7824438,31,Tyler Haines,,,So,P,6-4,R/R,15000,9,1,,,,,,,,,0,,,,,,,,,,,,,,
