,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
0,2023,2022-23,MBA,169,Creighton,1,I,Big East,7825925,50,Cade Lommel,,,Jr,P,6-2,L/L,15000,12,4,,,,,,,,,0,,,,,,,,,,,,,,
1,2023,2022-23,MBA,169,Creighton,1,I,Big East,7825931,34,Jack Grace,,,Jr,OF,6-3,R/R,15000,47,44,0.295,0.364,0.519,23,156,46,2,,81,11,31,16,2,2,,54,1,1,,1,,1,
2,2023,2022-23,MBA,169,Creighton,1,I,Big East,7825926,16,Malakai Vetock,,,So,P,6-1,R/R,15000,17,0,,,,,,,,,0,,,,,,,,,,,,,,
3,2023,2022-23,MBA,169,Creighton,1,I,Big East,7825927,3,Andrew Meggs,,,Sr,INF,5-11,R/R,15000,49,48,0.215,0.324,0.258,33,186,40,5,,48,1,24,28,3,2,8,26,6,2,3,4,,5,
4,2023,2022-23,MBA,169,Creighton,1,I,Big East,7989156,30,Shane Curtin,,,Fr,P,5-11,L/L,15000,7,0,,,,,,,,,0,,,,,,,,,,,,,,
5,2023,2022-23,MBA,169,Creighton,1,I,Big East,7825935,13,Tommy Steier,,,Sr,P,5-11,R/R,15000,22,0,,,,,,,,,0,,,,,,,,,,,,,,
6,2023,2022-23,MBA,169,Creighton,1,I,Big East,7825936,19,Ryan Windham,,,Sr,P,6-0,R/R,15000,14,14,,,,,,,,,0,,,,,,,,,,,,,,
7,2023,2022-23,MBA,169,Creighton,1,I,Big East,7825937,27,Paul Bergstrom,,,Sr,P,5-11,R/L,15000,21,0,,,,,,,,,0,,,,,,,,,,,,,,
8,2023,2022-23,MBA,169,Creighton,1,I,Big East,7825948,2,Sterling Hayes,,,Sr,INF,6-0,R/R,15000,46,45,0.303,0.416,0.436,31,165,50,16,,72,2,28,24,8,,1,32,4,,1,4,1,4,
9,2023,2022-23,MBA,169,Creighton,1,I,Big East,7825942,40,Zach Reynolds,,,Jr,OF,6-1,R/R,15000,15,0,0.125,0.125,0.125,1,8,1,,,1,,,,,,,4,,,,,,,
10,2023,2022-23,MBA,169,Creighton,1,I,Big East,7825945,45,Daniel Hammond,,,Jr,P,5-11,R/R,15000,17,0,,,,,,,,,0,,,,,,,,,,,,,,
11,2023,2022-23,MBA,169,Creighton,1,I,Big East,7825947,24,Nolan Clifford,,,Jr,INF,5-9,L/R,15000,47,47,0.263,0.372,0.377,27,167,44,8,1,63,3,26,27,3,2,10,40,2,6,1,3,,2,
12,2023,2022-23,MBA,169,Creighton,1,I,Big East,7825949,44,Jack Peluso,,,Jr,OF,6-3,R/R,15000,6,0,0.167,0.167,0.167,,6,1,,,1,,,,,,,3,1,,,,,1,
13,2023,2022-23,MBA,169,Creighton,1,I,Big East,7825951,55,Dominic  Cancellieri,,,Jr,P,5-10,R/R,15000,14,10,,,,,,,,,0,,,,,,,,,,,,,,
14,2023,2022-23,MBA,169,Creighton,1,I,Big East,7825952,20,Tate  Gillen,,,Fr,OF,5-11,L/L,15000,34,24,0.299,0.455,0.351,19,77,23,4,,27,,7,16,6,,6,12,1,,,4,2,1,
15,2023,2022-23,MBA,169,Creighton,1,I,Big East,7825953,22,Hogan  Helligso,,,So,C,5-11,R/R,15000,42,35,0.314,0.400,0.458,24,118,37,9,1,54,2,19,14,3,,5,30,5,2,1,4,,5,
16,2023,2022-23,MBA,169,Creighton,1,I,Big East,7825958,35,Tommy  Lamb,,,Jr,P,5-11,L/L,15000,20,0,,,,,,,,,0,,,,,,,,,,,,,,
17,2023,2022-23,MBA,169,Creighton,1,I,Big East,7825959,38,Marc  Lidd,,,Sr,P,6-4,R/R,15000,19,0,,,,,,,,,0,,,,,,,,,,,,,,
18,2023,2022-23,MBA,169,Creighton,1,I,Big East,7825960,11,Ben  North,,,So,INF,6-0,R/R,15000,49,48,0.173,0.309,0.263,27,156,27,6,1,41,2,13,19,12,1,5,47,3,2,1,2,,2,
19,2023,2022-23,MBA,169,Creighton,1,I,Big East,7825961,1,Nolan  Sailors,,,So,INF,5-11,L/R,15000,49,49,0.266,0.361,0.438,42,192,51,15,3,84,4,31,22,9,4,3,54,5,4,,11,1,4,
20,2023,2022-23,MBA,169,Creighton,1,I,Big East,7825963,15,Kyle  Hess,,,Jr,INF,6-1,L/R,15000,6,4,0.231,0.267,0.308,,13,3,1,,4,,3,,1,1,1,6,,,,1,,,
