,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
0,2023,2022-23,MBA,346,Lamar University,1,I,Southland,8007070,2,Andres Perez,,,So,P,5-10,R/R,15000,17,0,,,,,,,,,0,,,,,,,,,,,,,,
1,2023,2022-23,MBA,346,Lamar University,1,I,Southland,8007076,3,River Orsak,,,Jr,OF,5-10,R/R,15000,33,30,0.328,0.401,0.443,20,122,40,8,,54,2,16,14,1,,1,26,2,,,6,,2,
2,2023,2022-23,MBA,346,Lamar University,1,I,Southland,8007093,12,Brooks Caple,,,Jr,P,6-6,R/R,15000,15,11,,,,,,,,,0,,,,,,,,,,,,,,
3,2023,2022-23,MBA,346,Lamar University,1,I,Southland,7827534,34,Monray Van Der Walt,,,So,C,6-1,R/R,15000,8,4,0.385,0.529,0.462,3,13,5,1,,6,,2,3,1,,,4,,,,,,,
4,2023,2022-23,MBA,346,Lamar University,1,I,Southland,7827536,6,Daniel Cole,,,Sr,P,5-11,R/R,15000,24,2,,,,,,,,,0,,,,,,,,,,,,,,
5,2023,2022-23,MBA,346,Lamar University,1,I,Southland,7827540,37,Josh Blankenship,,,Sr,1B,6-1,R/R,15000,55,51,0.244,0.346,0.326,25,193,47,10,,63,2,29,24,8,3,,28,5,,1,,1,5,
6,2023,2022-23,MBA,346,Lamar University,1,I,Southland,7827541,1,Cameron Yadon,,,Sr,INF,5-11,R/R,15000,15,1,0.200,0.176,0.200,4,15,3,,,3,,2,,,2,,5,,,,,,,
7,2023,2022-23,MBA,346,Lamar University,1,I,Southland,7827542,46,Owen Sheldon,,,So,OF,5-9,R/R,15000,1,0,0.000,0.000,0.000,,2,,,,0,,,,,,,1,,,,,,,
8,2023,2022-23,MBA,346,Lamar University,1,I,Southland,7827543,38,Tanner Wilson,,,Jr,OF,6-1,R/R,15000,44,40,0.319,0.425,0.348,26,138,44,4,,48,,15,15,12,2,1,16,1,3,,9,1,1,
9,2023,2022-23,MBA,346,Lamar University,1,I,Southland,7827545,9,Ryan Snell,,,Sr,C,5-10,R/R,15000,55,55,0.317,0.412,0.654,42,208,66,17,1,136,17,58,33,4,5,,30,3,,,2,10,2,
10,2023,2022-23,MBA,346,Lamar University,1,I,Southland,7827548,4,Ben MacNaughton,,,Sr,OF,6-1,R/R,15000,51,51,0.308,0.381,0.355,38,211,65,8,1,75,,22,21,5,2,3,36,5,5,1,26,,5,
11,2023,2022-23,MBA,346,Lamar University,1,I,Southland,7827549,28,Kirkland Banks,,,Sr,INF,5-10,R/R,15000,54,53,0.253,0.322,0.316,25,190,48,7,1,60,1,20,16,5,3,2,29,4,,,2,,2,
12,2023,2022-23,MBA,346,Lamar University,1,I,Southland,7827553,13,Ethan Ruiz,,,Sr,INF,5-8,R/R,15000,53,52,0.299,0.352,0.479,30,194,58,14,,93,7,36,13,5,4,1,43,8,1,1,,,7,
13,2023,2022-23,MBA,346,Lamar University,1,I,Southland,7827555,5,Jack Schell,,,Sr,OF,6-0,L/R,15000,22,9,0.227,0.288,0.318,5,44,10,2,1,14,,11,5,,3,1,12,,1,,,,,
14,2023,2022-23,MBA,346,Lamar University,1,I,Southland,7827556,18,Zach Williams,,,Jr,P,6-1,R/R,15000,9,0,,,,,,,,,0,,,,,,,,,,,,,,
15,2023,2022-23,MBA,346,Lamar University,1,I,Southland,7827558,36,Adam Davis,,,Jr,P,6-3,R/R,15000,1,0,,,,,,,,,0,,,,,,,,,,,,,,
16,2023,2022-23,MBA,346,Lamar University,1,I,Southland,7827559,8,Kevin Bermudez,,,Jr,OF,5-9,R/R,15000,55,55,0.248,0.367,0.429,49,210,52,12,1,90,8,34,43,,6,4,40,4,6,1,19,2,4,
17,2023,2022-23,MBA,346,Lamar University,1,I,Southland,7827560,45,Landon Odom,,,Sr,P,6-3,R/R,15000,15,0,,,,,,,,,0,,,,,,,,,,,,,,
18,2023,2022-23,MBA,346,Lamar University,1,I,Southland,7827561,20,Jacob Ellis,,,Jr,P,6-1,L/L,15000,15,15,,,,,,,,,0,,,,,,,,,,,,,,
19,2023,2022-23,MBA,346,Lamar University,1,I,Southland,7827562,14,Trhea Morse,,,Jr,P,5-10,R/R,15000,23,3,,,,,,,,,0,,,,,,,,,,,,,,
20,2023,2022-23,MBA,346,Lamar University,1,I,Southland,8001798,54,Patrick Hail,,,So,P,6-6,R/R,15000,21,4,,,,,,,,,0,,,,,,,,,,,,,,
21,2023,2022-23,MBA,346,Lamar University,1,I,Southland,8007046,30,Antonio Escano,,,Jr,P,6-2,R/R,15000,9,1,,,,,,,,,0,,,,,,,,,,,,,,
22,2023,2022-23,MBA,346,Lamar University,1,I,Southland,8007050,43,Hunter Hesseltine,,,So,P,6-3,L/L,15000,15,10,,,,,,,,,0,,,,,,,,,,,,,,
23,2023,2022-23,MBA,346,Lamar University,1,I,Southland,8007146,11,Jeremy Rivera,,,Sr,P,6-0,L/L,15000,9,4,,,,,,,,,0,,,,,,,,,,,,,,
24,2023,2022-23,MBA,346,Lamar University,1,I,Southland,8007049,42,Luke Bumpus,,,Jr,OF,5-10,R/L,15000,22,19,0.211,0.306,0.338,11,71,15,1,1,24,2,18,10,1,3,2,13,1,1,,1,,1,
25,2023,2022-23,MBA,346,Lamar University,1,I,Southland,8007140,49,Jackson Cleveland,,,So,P,6-0,L/R,15000,25,5,0.071,0.071,0.071,,14,1,,,1,,,,,,,3,1,,,,,1,
26,2023,2022-23,MBA,346,Lamar University,1,I,Southland,8007048,32,Foster Kreuzer,,,Jr,P,6-3,R/R,15000,20,0,,,,,,,,,0,,,,,,,,,,,,,,
27,2023,2022-23,MBA,346,Lamar University,1,I,Southland,8007098,21,Landon Roque,,,Jr,INF,5-11,R/R,15000,12,2,0.188,0.300,0.250,2,16,3,1,,4,,1,3,,1,,5,,,,,,,
28,2023,2022-23,MBA,346,Lamar University,1,I,Southland,8007102,22,Gavin Green,,,Jr,P,5-11,R/R,15000,5,0,,,,,,,,,0,,,,,,,,,,,,,,
29,2023,2022-23,MBA,346,Lamar University,1,I,Southland,8007115,39,Easton Culp,,,Fr,C,6-0,R/R,15000,22,9,0.222,0.275,0.356,4,45,10,3,,16,1,8,3,1,2,,9,,,,,,,
30,2023,2022-23,MBA,346,Lamar University,1,I,Southland,8007097,19,Peyton Sanderson,,,Jr,INF,6-0,L/R,15000,16,5,0.364,0.481,0.545,7,22,8,4,,12,,6,3,2,,,5,,,,,,,
