season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2023,2022-23,MBA,60,Bethel (MN),3,III,MIAC,7818603,21,Matthew Carlsen,,,Jr,OF,-,L/L,15000,44,44,0.388,0.466,0.562,49,178,69,15,5,100,2,33,15,12,1,,17,1,1,,12,1,1,
2023,2022-23,MBA,60,Bethel (MN),3,III,MIAC,7818604,2,Taylor Brodersen,,,Sr,C,-,R/R,15000,15,6,0.231,0.355,0.269,6,26,6,1,,7,,5,3,2,,,6,2,,,,,2,
2023,2022-23,MBA,60,Bethel (MN),3,III,MIAC,7818606,42,Brody Schneider,,,Sr,INF,-,R/R,15000,18,2,0.250,0.318,0.550,6,20,5,1,1,11,1,3,2,,,,4,1,,,1,,1,
2023,2022-23,MBA,60,Bethel (MN),3,III,MIAC,7818611,15,Zach Thompson,,,Jr,INF,-,R/R,15000,9,0,0.250,0.250,0.250,1,4,1,,,1,,,,,,,,,,,,,,
2023,2022-23,MBA,60,Bethel (MN),3,III,MIAC,7818613,34,Justin Winterfeldt,,,Sr,OF,-,R/R,15000,41,39,0.303,0.388,0.510,30,145,44,9,,74,7,37,18,4,3,,32,6,,,,1,4,
2023,2022-23,MBA,60,Bethel (MN),3,III,MIAC,7818616,10,Jordan Krupke,,,Jr,P,-,R/R,15000,35,21,0.274,0.349,0.342,14,73,20,5,,25,,13,8,1,1,1,7,3,,,,,1,
2023,2022-23,MBA,60,Bethel (MN),3,III,MIAC,7818618,1,Noah Wenberg,,,Sr,C,-,R/R,15000,40,38,0.262,0.385,0.377,30,122,32,8,,46,2,26,21,4,1,1,21,4,,,9,,3,
2023,2022-23,MBA,60,Bethel (MN),3,III,MIAC,7818621,28,Caden Christiansen,,,Sr,INF,-,R/R,15000,9,0,0.000,0.250,0.000,2,3,,,,0,,1,1,,,,2,,,,,,,
2023,2022-23,MBA,60,Bethel (MN),3,III,MIAC,7818625,11,Nolan Jurgenson,,,So,INF,-,L/R,15000,39,32,0.280,0.424,0.370,24,100,28,3,,37,2,17,22,3,,1,21,6,1,1,3,,3,
2023,2022-23,MBA,60,Bethel (MN),3,III,MIAC,7818626,6,Max Sutter,,,So,P,-,R/R,15000,10,10,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,60,Bethel (MN),3,III,MIAC,7818627,27,Andrew Cardenas,,,So,INF,-,R/R,15000,10,1,0.250,0.333,0.625,1,8,2,,,5,1,2,1,,,,2,,,,,,,
2023,2022-23,MBA,60,Bethel (MN),3,III,MIAC,7818628,4,Sam Johnson,,,So,OF,-,L/R,15000,11,1,0.250,0.250,0.625,1,8,2,,,5,1,3,,,,,5,,,,,,,
2023,2022-23,MBA,60,Bethel (MN),3,III,MIAC,7818629,45,Michael Meadows,,,So,P,-,R/R,15000,10,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,60,Bethel (MN),3,III,MIAC,7818630,13,Aidan Nelson,,,So,P,-,R/R,15000,17,0,,,,,,,,,0,,,,,,1,,,,,,,,
