,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
0,2023,2022-23,MBA,107,California,1,I,Pac-12,7984683,28,Peyton Schulze,,,So,INF,6-1,R/R,15000,51,51,0.252,0.316,0.408,27,206,52,11,,84,7,39,18,2,2,,59,7,,,1,,4,
1,2023,2022-23,MBA,107,California,1,I,Pac-12,7984689,9,Dom Souto,,,Sr,C,5-10,R/R,15000,51,50,0.290,0.346,0.419,31,186,54,7,1,78,5,31,15,3,4,,32,3,1,,1,,3,
2,2023,2022-23,MBA,107,California,1,I,Pac-12,7984693,35,Tyler Stasiowski,,,Jr,P,6-0,R/R,15000,23,0,,,,,,,,,0,,,,,,,,,,,,,,
3,2023,2022-23,MBA,107,California,1,I,Pac-12,7984574,33,Kade Kretzschmar,,,Sr,OF,6-2,L/R,15000,52,52,0.322,0.391,0.608,39,199,64,14,2,121,13,36,16,8,2,2,41,4,3,4,8,,3,
4,2023,2022-23,MBA,107,California,1,I,Pac-12,7825371,22,Nathan Manning,,,Sr,OF,6-0,L/R,15000,28,25,0.330,0.417,0.457,16,94,31,5,2,43,1,16,13,1,,3,12,1,1,,2,,1,
5,2023,2022-23,MBA,107,California,1,I,Pac-12,7825372,29,Ben Lake,,,Sr,P,6-2,R/R,15000,1,0,,,,,,,,,0,,,,,,,,,,,,,,
6,2023,2022-23,MBA,107,California,1,I,Pac-12,7825374,26,Jag Burden,,,Jr,OF,6-2,L/L,15000,11,10,0.208,0.345,0.375,7,24,5,1,,9,1,5,4,1,,2,6,,,,4,,,
7,2023,2022-23,MBA,107,California,1,I,Pac-12,7825382,41,Paulshawn Pasqualotto,,,Jr,P,6-1,R/R,15000,14,14,,,,,,,,,0,,,,,,,,,,,,,,
8,2023,2022-23,MBA,107,California,1,I,Pac-12,7825383,23,Vaughn Mauterer,,,Sr,P,5-10,R/R,15000,8,0,,,,,,,,,0,,,,,,,,,,,,,,
9,2023,2022-23,MBA,107,California,1,I,Pac-12,7825384,16,Tucker Bougie,,,So,INF,6-3,L/R,15000,35,18,0.115,0.292,0.173,9,52,6,,,9,1,9,12,1,,,19,1,,,,,1,
