season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2023,2022-23,MBA,8577,N.M. Highlands,2,II,RMAC,8000993,33,Nathan Corugedo,,,N/A,1b,6-2,,15000,18,13,0.292,0.306,0.417,4,48,14,3,,20,1,4,1,,,,14,,,1,,,,
2023,2022-23,MBA,8577,N.M. Highlands,2,II,RMAC,8000996,18,C. Wisneski,,,N/A,lf,-,,15000,3,3,0.167,0.250,0.167,1,6,1,,,1,,1,1,,1,,3,,,,,,,
2023,2022-23,MBA,8577,N.M. Highlands,2,II,RMAC,7807075,21,Jadrian Martinez,,,Sr,P,-,,15000,33,31,0.258,0.313,0.339,6,62,16,5,,21,,10,3,2,,,8,,,,,,,
2023,2022-23,MBA,8577,N.M. Highlands,2,II,RMAC,7807077,3,John Slape,,,Sr,P,-,,15000,18,4,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,8577,N.M. Highlands,2,II,RMAC,7807079,6,Cobe Lehman,,,Jr,c,-,,15000,41,40,0.308,0.367,0.669,22,133,41,12,,89,12,36,11,2,1,,42,4,,,,,3,
2023,2022-23,MBA,8577,N.M. Highlands,2,II,RMAC,7807080,26,Hunter Waugh,,,Jr,P,-,,15000,27,20,0.200,0.279,0.291,8,55,11,,1,16,1,3,4,2,,1,8,2,,,,,2,
2023,2022-23,MBA,8577,N.M. Highlands,2,II,RMAC,7807082,17,Christian Hernandez,,,So,P,-,,15000,12,8,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,8577,N.M. Highlands,2,II,RMAC,7807083,23,Lubby Marujo,,,So,INF,5-10,,15000,3,3,0.400,0.455,0.400,,10,4,,,4,,,1,,,,2,,1,,,,,
2023,2022-23,MBA,8577,N.M. Highlands,2,II,RMAC,7807085,12,Joseph Romero,,,So,INF,-,,15000,40,38,0.235,0.311,0.277,13,119,28,5,,33,,11,14,,2,,36,5,,,,,3,
2023,2022-23,MBA,8577,N.M. Highlands,2,II,RMAC,7807088,24,Dominick Castillo,,,So,P,5-11,-/L,15000,15,13,0.000,0.333,0.000,,2,,,,0,,,,1,,,1,,,,,,,
2023,2022-23,MBA,8577,N.M. Highlands,2,II,RMAC,7807090,8,Nathan Vetter,,,Sr,INF,-,,15000,6,6,0.071,0.133,0.071,2,14,1,,,1,,1,1,,,,6,1,,,,,1,
2023,2022-23,MBA,8577,N.M. Highlands,2,II,RMAC,7807093,22,Hunter VanCurler,,,Jr,P,6-3,,15000,25,5,0.214,0.313,0.286,4,14,3,1,,4,,3,1,1,,,5,,,,,,,
2023,2022-23,MBA,8577,N.M. Highlands,2,II,RMAC,8006160,23,Michael Stowell,,,Fr,1B,-,,15000,15,2,0.250,0.250,0.250,,4,1,,,1,,,,,,,1,,,,,,,
