season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,7820600,4,Jay Beavers,,,Sr,C,5-9,R/R,15000,35,35,0.282,0.440,0.373,15,110,31,10,,41,,18,24,7,,,14,1,,2,2,,1,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,7820602,9,Trent Jones,,,Jr,OF,-,R/R,15000,30,25,0.278,0.341,0.316,13,79,22,,,25,1,12,5,3,1,2,14,2,2,1,9,,2,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,7820603,39,Davis Ferguson,,,Sr,P,-,R/R,15000,6,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,7820604,10,Owen Tappy,,,Sr,P,6-1,R/R,15000,19,8,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,7820605,18,Russell Bowles,,,Sr,P,-,R/R,15000,7,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,7820607,3,Lucas Burnette,,,Jr,2B,-,R/R,15000,23,18,0.174,0.256,0.217,12,69,12,,,15,1,13,7,1,1,,11,2,,,2,,1,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,7820608,27,Jack Bourdon,,,Jr,P,-,R/R,15000,7,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,7820609,34,Tillman Butler,,,Jr,C,-,R/R,15000,20,12,0.178,0.387,0.289,9,45,8,,1,13,1,8,13,3,1,1,16,1,,1,1,,1,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,7820610,7,Ryan Boyce,,,Sr,SS,-,R/R,15000,39,39,0.300,0.432,0.450,31,140,42,9,,63,4,33,25,9,2,5,18,2,3,,24,,1,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,7820611,35,Ethan Currin,,,Sr,C,-,R/R,15000,19,16,0.234,0.288,0.531,15,64,15,1,,34,6,19,5,1,3,,22,,,,,,,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,7820613,20,Tymothy Hart,,,Sr,P,-,R/R,15000,18,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,7820615,17,Ryan Portes,,,Jr,P,-,R/R,15000,9,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,7820616,12,Justin Woodall,,,Sr,P,-,R/R,15000,17,14,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,7820617,26,Dylan Robbins,,,So,P,-,R/R,15000,2,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,7820618,59,Gavin Gregory,,,So,P,-,L/R,15000,15,1,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,7820619,30,Mark Warren,,,So,1B,-,R/R,15000,3,0,0.400,0.400,0.400,2,5,2,,,2,,1,,,,,2,,,,,,,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,7820620,25,Ty Smith,,,So,OF,-,R/R,15000,6,4,0.158,0.273,0.158,3,19,3,,,3,,,1,2,,,3,,,,3,,,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,7820622,19,Johnny Oates II,,,So,C,-,R/R,15000,9,4,0.125,0.333,0.125,1,16,2,,,2,,,4,1,,,4,1,,,,,1,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,7820624,16,Eric Mayer,,,So,1B,-,R/R,15000,2,0,0.500,0.500,0.500,,2,1,,,1,,1,,,,,,,,,,,,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,7820626,15,Christian Lancaster,,,So,OF,-,L/R,15000,37,37,0.290,0.377,0.344,19,131,38,7,,45,,17,9,10,1,1,30,,2,2,5,,,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,7820627,11,Christian Chambers,,,So,OF,-,L/R,15000,30,27,0.240,0.342,0.375,21,96,23,2,1,36,3,16,11,5,2,5,21,2,2,,2,,2,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,7820628,13,Jaxon Masterson,,,So,SS,-,R/R,15000,38,38,0.333,0.439,0.418,34,141,47,4,1,59,2,28,21,7,2,,30,1,3,1,14,,1,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,7820630,23,Jahiem Green,,,So,OF,-,R/R,15000,17,6,0.240,0.296,0.240,5,25,6,,,6,,1,2,,,,11,,,1,2,,,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,8007700,5,Cameron Shields,,,Jr,2B,-,R/R,15000,10,4,0.238,0.333,0.238,4,21,5,,,5,,3,2,1,,1,7,1,,,,,1,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,8007701,52,Grayson Harris,,,So,INF,-,R/R,15000,34,34,0.310,0.425,0.388,32,129,40,5,1,50,1,12,23,5,3,1,15,5,3,,15,,3,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,8007702,6,Jacob Miller-Bopp,,,Fr,INF,-,R/R,15000,33,27,0.264,0.404,0.341,16,91,24,4,,31,1,17,19,3,1,,23,3,1,1,3,,3,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,8007705,42,Aidan Conway,,,Fr,OF,-,R/R,15000,2,0,0.000,0.000,0.000,,3,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,8007708,44,Jack Wilson,,,Fr,OF,-,R/L,15000,27,10,0.149,0.273,0.170,5,47,7,1,,8,,5,5,3,,2,14,,1,,3,,,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,8007711,53,Greer Farr,,,Fr,P,-,L/R,15000,17,11,0.333,0.458,0.462,7,39,13,5,,18,,5,9,,,,14,,,,4,,,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,8007712,54,Alex Fitz-Hugh,,,Fr,P,-,R/R,15000,10,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,8007723,21,Sterling Austin,,,Fr,P,-,R/R,15000,11,8,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,8007724,28,Ashton Armour,,,Fr,P,-,R/R,15000,1,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,8007726,29,Jackson Barnett,,,Fr,P,-,R/R,15000,5,1,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,8007727,31,Jake Williams,,,Fr,P,-,R/R,15000,8,4,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,8007728,33,Jake Genzler,,,Fr,P,-,R/R,15000,4,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,8007729,36,Colton Harris,,,Fr,P,-,R/R,15000,5,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,8007732,43,Donnie Evans,,,Fr,P,-,R/R,15000,2,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,8007733,45,Kyle Woodall,,,Fr,P,-,R/R,15000,10,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,8007735,46,Noah Smeltzer,,,Fr,C,-,R/R,15000,3,0,0.000,0.000,0.000,,4,,,,0,,,,,,,2,,,,,,,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,8007736,47,Chase Sanford,,,Fr,P,-,R/R,15000,10,0,,1.000,,2,,,,,0,,1,2,,,,,,,,1,,,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,8007738,55,Turner Fitzpatrick,,,Fr,SS,-,R/R,15000,1,0,1.000,1.000,1.000,1,2,2,,,2,,,,,,,,,,,,,,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,8007739,56,Michael Hagin,,,Fr,P,-,L/L,15000,5,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,269,Hampden-Sydney,3,III,ODAC,8007742,57,Mason Jablonski,,,Fr,OF,-,R/R,15000,12,5,0.238,0.385,0.476,6,21,5,2,,10,1,6,4,1,,,8,,1,1,3,,,
