season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2023,2022-23,MBA,588,Rutgers-Camden,3,III,NJAC,7812114,17,Ethan Carpenter,,,Sr,P,5-8,R/R,15000,8,8,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,588,Rutgers-Camden,3,III,NJAC,7812115,32,Jacob Brennan,,,Sr,P,6-0,L/L,15000,10,1,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,588,Rutgers-Camden,3,III,NJAC,7812116,15,Dustin Bellis,,,Jr,UT,5-9,R/R,15000,16,2,0.385,0.467,0.385,3,13,5,,,5,,7,1,1,,1,3,,,,,,,
2023,2022-23,MBA,588,Rutgers-Camden,3,III,NJAC,7812119,12,Jack Murphy,,,Sr,P,5-11,R/R,15000,39,38,0.257,0.407,0.404,30,136,35,5,,55,5,35,22,13,1,,40,8,,3,4,1,6,
2023,2022-23,MBA,588,Rutgers-Camden,3,III,NJAC,7812121,26,Chase Cooper,,,Jr,P,5-11,L/L,15000,7,3,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,588,Rutgers-Camden,3,III,NJAC,7812122,14,Auggie Uzdanovics,,,Jr,OF,5-10,R/R,15000,40,37,0.275,0.345,0.362,30,149,41,9,2,54,,20,16,1,2,2,28,5,1,,8,2,5,
2023,2022-23,MBA,588,Rutgers-Camden,3,III,NJAC,7812123,7,Danny Vazquez,,,Sr,INF,5-7,R/R,15000,39,39,0.286,0.410,0.325,37,154,44,6,,50,,30,20,13,1,4,9,4,2,,13,,2,
2023,2022-23,MBA,588,Rutgers-Camden,3,III,NJAC,7812126,18,Frankie Romond,,,So,P,5-11,L/R,15000,38,37,0.285,0.369,0.409,28,137,39,9,4,56,,36,14,6,3,6,13,4,2,,7,,1,
2023,2022-23,MBA,588,Rutgers-Camden,3,III,NJAC,7812127,21,Diego Salazar,,,So,3B,5-9,R/R,15000,35,30,0.243,0.362,0.346,10,107,26,5,,37,2,19,16,5,2,,19,2,,,,,2,
2023,2022-23,MBA,588,Rutgers-Camden,3,III,NJAC,7812129,8,Josh Miller,,,So,P,5-10,R/L,15000,8,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,588,Rutgers-Camden,3,III,NJAC,7812131,10,Andrew Brown,,,So,3B,5-9,R/R,15000,38,34,0.285,0.414,0.350,25,123,35,5,,43,1,28,29,1,4,2,13,2,3,,3,,2,
2023,2022-23,MBA,588,Rutgers-Camden,3,III,NJAC,7812132,13,Joseph Santiago,,,So,C,5-10,R/R,15000,2,0,1.000,1.000,1.000,1,1,1,,,1,,1,,1,,,,,,,,,,
