season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2023,2022-23,MBA,30119,Ohio Dominican,2,II,G-MAC,7808556,44,Phil Stauffer,,,Jr,OF,-,,15000,3,0,0.000,0.250,0.000,,3,,,,0,,,,1,,,1,,,,,,,
2023,2022-23,MBA,30119,Ohio Dominican,2,II,G-MAC,7808557,1,David Silva,,,Sr,INF,6-0,R/R,15000,53,53,0.282,0.390,0.404,43,188,53,5,,76,6,24,31,3,1,2,43,5,10,2,36,,4,
2023,2022-23,MBA,30119,Ohio Dominican,2,II,G-MAC,7808559,13,Alex Brill,,,Sr,OF,-,,15000,49,46,0.311,0.397,0.578,41,161,50,10,3,93,9,43,18,5,,1,39,7,2,,10,,6,
2023,2022-23,MBA,30119,Ohio Dominican,2,II,G-MAC,7808561,45,Casey Berglund,,,Sr,P,-,,15000,2,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,30119,Ohio Dominican,2,II,G-MAC,7808562,2,Lane Marshall,,,Jr,1B,-,,15000,54,53,0.366,0.399,0.546,35,205,75,13,6,112,4,47,11,3,4,3,29,2,1,,3,,,
2023,2022-23,MBA,30119,Ohio Dominican,2,II,G-MAC,7808563,12,Nick Bockelman,,,Jr,P,-,,15000,2,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,30119,Ohio Dominican,2,II,G-MAC,7808564,10,Derek Bolander,,,Jr,P,-,,15000,12,9,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,30119,Ohio Dominican,2,II,G-MAC,7808566,25,Gianni Passarelli,,,So,INF,-,,15000,11,3,0.000,0.130,0.000,2,20,,,,0,,,2,1,,,10,,,,,,,
2023,2022-23,MBA,30119,Ohio Dominican,2,II,G-MAC,7808567,21,Matthew Bame,,,So,OF,-,,15000,18,4,0.071,0.235,0.214,3,14,1,,1,3,,1,3,,,,7,,,,,,,
2023,2022-23,MBA,30119,Ohio Dominican,2,II,G-MAC,7808568,48,Michael Lesiecki,,,Jr,P,-,,15000,14,12,,,,,,,,,0,,,,,,,,,,,,,,
