season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,batting_GP,batting_GS,batting_AVG,batting_OBP,batting_SLG,batting_R,batting_AB,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,OPP DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_GDP,RBI2out
2023,2022-23,MBA,129,Central Mich.,1,I,MAC,7825641,19,Kade Preston,,,Jr,C,-,,15000,26,6,0.122,0.182,0.293,6,41,5,2,1,12,1,9,3,,,,13,,,,1,,,
2023,2022-23,MBA,129,Central Mich.,1,I,MAC,7825643,15,Ryan Culley,,,Sr,P,-,,15000,12,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,129,Central Mich.,1,I,MAC,7825645,39,Robby Morgan,,,So,INF,6-5,R/R,15000,56,54,0.239,0.360,0.459,39,209,50,10,,96,12,53,30,10,1,1,58,5,3,2,12,1,4,
2023,2022-23,MBA,129,Central Mich.,1,I,MAC,7825647,48,Sandyn Cuthrell,,,So,INF,6-2,R/R,15000,4,0,0.000,0.000,0.000,1,2,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,129,Central Mich.,1,I,MAC,7825649,10,Justin Simpson,,,Sr,INF,-,,15000,57,57,0.265,0.432,0.351,49,211,56,9,3,74,1,30,58,6,3,4,58,7,5,6,21,,5,
2023,2022-23,MBA,129,Central Mich.,1,I,MAC,7825650,20,Garrett Navarra,,,Sr,OF,-,,15000,55,49,0.310,0.431,0.497,37,171,53,13,2,85,5,36,36,4,5,2,38,2,1,,6,1,1,
2023,2022-23,MBA,129,Central Mich.,1,I,MAC,7825652,25,Danny Wuestenfeld,,,Jr,INF,6-3,R/R,15000,42,42,0.241,0.345,0.365,23,170,41,6,,62,5,39,24,4,2,,50,3,,,,2,3,
2023,2022-23,MBA,129,Central Mich.,1,I,MAC,7825653,27,Shane Ryan,,,Jr,INF,-,,15000,2,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,129,Central Mich.,1,I,MAC,7825656,13,Ben Vitas,,,Jr,P,5-11,R/R,15000,15,5,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,129,Central Mich.,1,I,MAC,7825658,22,Ryan Palmblad,,,Sr,P,-,,15000,27,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,129,Central Mich.,1,I,MAC,7825660,23,Nick Dardas,,,Jr,INF,5-10,R/R,15000,50,36,0.230,0.403,0.336,24,122,28,7,,41,2,17,30,6,1,1,39,1,1,1,1,,1,
2023,2022-23,MBA,129,Central Mich.,1,I,MAC,7825661,8,Jacob Donahue,,,Jr,OF,6-0,R/R,15000,54,51,0.275,0.448,0.341,47,182,50,9,,62,1,35,42,19,5,2,36,2,4,,26,,2,
2023,2022-23,MBA,129,Central Mich.,1,I,MAC,7825662,36,Drew Stengren,,,Jr,C,6-1,R/R,15000,26,15,0.288,0.361,0.327,13,52,15,2,,17,,17,6,1,2,,7,,,,3,,,
2023,2022-23,MBA,129,Central Mich.,1,I,MAC,7825663,30,Greg Guzik II,,,So,INF,5-10,R/R,15000,1,0,,,,,,,,,0,,,,,,,,,,,,,,
2023,2022-23,MBA,129,Central Mich.,1,I,MAC,7825664,11,Adam Mrakitsch,,,So,P,6-1,R/L,15000,15,15,,,,,,,,,0,,,,,,,,,,,,,,
