,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
0,2024,2023-24,MBA,90,Cal Poly,1,I,Big West,8266855,55,Joe Yorke,,,Sr,1B,6-3,L/R,15082,57,57,474,23,498,1,0.998,,,,,29,,
1,2024,2023-24,MBA,90,Cal Poly,1,I,Big West,8271348,48,Evan Tomlinson,,,Sr,P,6-4,R/R,15082,1,0,,,0,,,,,1,,,,1.000
2,2024,2023-24,MBA,90,Cal Poly,1,I,Big West,8274968,36,Steven Brooks,,,Jr,P,6-6,R/R,15082,15,15,4,8,13,1,0.923,,,6,4,,,5.000
3,2024,2023-24,MBA,90,Cal Poly,1,I,Big West,8276272,8,Ryan Fenn,,,Jr,INF,5-10,R/R,15082,54,53,92,160,255,3,0.988,,,,,22,,
4,2024,2023-24,MBA,90,Cal Poly,1,I,Big West,8267068,7,Ryan Stafford,,,Jr,C,5-10,R/R,15082,57,57,438,52,495,5,0.990,,9,44,22,1,,21.583
5,2024,2023-24,MBA,90,Cal Poly,1,I,Big West,8276852,20,Jacob Steels,,,Sr,OF,6-0,R/R,15082,54,54,123,1,124,,1.000,,,,,,,
6,2024,2023-24,MBA,90,Cal Poly,1,I,Big West,8275193,2,Aaron Casillas,,,Sr,INF,5-8,R/R,15082,56,55,95,133,233,5,0.979,,,,,22,,
7,2024,2023-24,MBA,90,Cal Poly,1,I,Big West,8273006,40,Freddy Rodriguez,,,So,P,6-3,R/R,15082,2,0,,,0,,,,,,,,,
8,2024,2023-24,MBA,90,Cal Poly,1,I,Big West,8262775,12,Kemet Brown,,,Jr,INF,5-9,B/R,15082,18,2,2,,2,,1.000,,,,,,,
9,2024,2023-24,MBA,90,Cal Poly,1,I,Big West,8266468,28,Wyatt King,,,So,OF,5-9,R/R,15082,35,2,10,,10,,1.000,,,,,,,
10,2024,2023-24,MBA,90,Cal Poly,1,I,Big West,8278333,43,Owen Firestone,,,Fr,C,6-1,R/R,15082,5,2,12,1,13,,1.000,,2,2,,,,1.000
11,2024,2023-24,MBA,90,Cal Poly,1,I,Big West,8280895,25,Evan Cloyd,,,So,INF,6-1,R/R,15082,40,30,4,,4,,1.000,,,,,,,
12,2024,2023-24,MBA,90,Cal Poly,1,I,Big West,8285793,6,Tanner Sagouspe,,,So,OF,6-0,R/R,15082,28,0,5,2,7,,1.000,,,3,1,,,3.000
13,2024,2023-24,MBA,90,Cal Poly,1,I,Big West,8287000,41,Tate Shimao,,,So,OF,6-0,R/R,15082,30,6,10,1,11,,1.000,,,,,,,
14,2024,2023-24,MBA,90,Cal Poly,1,I,Big West,8287017,47,Ryan Baum,,,Sr,P,6-4,R/R,15082,24,4,6,7,13,,1.000,,,8,1,1,,5.000
15,2024,2023-24,MBA,90,Cal Poly,1,I,Big West,8280932,44,Charlie Royle,,,So,P,6-2,R/R,15082,7,2,,1,1,,1.000,,,2,1,,,2.000
16,2024,2023-24,MBA,90,Cal Poly,1,I,Big West,8282382,49,Noah Larkin,,,Jr,P,6-3,L/L,15082,3,0,,,0,,,,,,,,,
17,2024,2023-24,MBA,90,Cal Poly,1,I,Big West,8286136,4,Jakob Wright,,,So,P,6-0,L/L,15082,15,15,2,13,23,8,0.652,,,7,8,,,3.833
18,2024,2023-24,MBA,90,Cal Poly,1,I,Big West,8417969,11,Dylan Kordic,,,Jr,OF,6-3,L/R,15082,55,49,71,2,73,,1.000,,,,,,,
19,2024,2023-24,MBA,90,Cal Poly,1,I,Big West,8418003,15,Cam Hoiland,,,Jr,OF,6-2,L/L,15082,41,24,34,1,35,,1.000,,,1,,,,1.000
20,2024,2023-24,MBA,90,Cal Poly,1,I,Big West,8418041,17,Braxton Thomas,,,Fr,INF,6-2,L/L,15082,17,16,,,0,,,,,,,,,
21,2024,2023-24,MBA,90,Cal Poly,1,I,Big West,8418051,23,Dylan Knowles,,,Jr,OF,6-1,B/R,15082,7,0,2,,2,,1.000,,,,,,,
