,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
0,2024,2023-24,MBA,257,Georgia,1,I,SEC,8586140,10,John Marant,,,Jr,OF,6-6,L/R,15082,11,7,7,,7,,1.000,,,,,,,
1,2024,2023-24,MBA,257,Georgia,1,I,SEC,8586147,14,Trey King,,,Fr,INF,6-1,L/R,15082,17,6,9,17,26,,1.000,,,,,1,,
2,2024,2023-24,MBA,257,Georgia,1,I,SEC,8586154,19,Ethan Sutton,,,Fr,P,6-3,R/R,15082,3,0,,,0,,,,,,,,,
3,2024,2023-24,MBA,257,Georgia,1,I,SEC,8586149,18,James Hays,,,Fr,P,6-2,L/R,15082,2,0,,1,1,,1.000,,,,,,,
4,2024,2023-24,MBA,257,Georgia,1,I,SEC,8586161,36,Tre Phelps,,,Fr,INF,6-2,R/R,15082,42,34,35,5,42,2,0.952,,,,,,,
5,2024,2023-24,MBA,257,Georgia,1,I,SEC,8586171,43,Luke Wiltrakis,,,Fr,P,6-3,R/R,15082,5,0,,,0,,,,,,,,,
6,2024,2023-24,MBA,257,Georgia,1,I,SEC,8586174,50,Ryan Gold,,,Fr,P,6-3,R/L,15082,2,0,1,,1,,1.000,,,,,,,
7,2024,2023-24,MBA,257,Georgia,1,I,SEC,8268962,2,Sebastian Murillo,,,Sr,INF,5-11,R/R,15082,37,24,25,51,80,4,0.950,,,,,7,,
8,2024,2023-24,MBA,257,Georgia,1,I,SEC,8586167,39,Wyatt Land,,,Fr,P,6-3,L/R,15082,3,0,,,0,,,,,,,,,
9,2024,2023-24,MBA,257,Georgia,1,I,SEC,8267300,21,Coleman Willis,,,So,P,6-7,L/R,15082,6,0,,,0,,,,,2,,,,2.000
10,2024,2023-24,MBA,257,Georgia,1,I,SEC,8270492,13,Fernando Gonzalez,,,Sr,C,5-10,R/R,15082,48,45,385,24,413,4,0.990,,3,36,6,2,,20.917
11,2024,2023-24,MBA,257,Georgia,1,I,SEC,8266261,6,Corey Collins,,,Sr,C,6-3,L/R,15082,52,46,226,23,252,3,0.988,,,3,,20,,1.000
12,2024,2023-24,MBA,257,Georgia,1,I,SEC,8277071,24,Charlie Condon,,,So,1B,6-6,R/R,15082,60,60,115,43,162,4,0.975,,,,,5,,
13,2024,2023-24,MBA,257,Georgia,1,I,SEC,8269478,29,Charlie Goldstein,,,Sr,P,6-1,L/L,15082,11,7,1,4,5,,1.000,,,3,2,,,2.500
14,2024,2023-24,MBA,257,Georgia,1,I,SEC,8271963,0,Josh Stinson,,,Sr,OF,6-1,R/R,15082,26,4,15,,15,,1.000,,,,,,,
15,2024,2023-24,MBA,257,Georgia,1,I,SEC,8261501,12,Leighton Finley,,,So,P,6-5,R/R,15082,17,16,3,4,7,,1.000,,,5,1,,,5.000
16,2024,2023-24,MBA,257,Georgia,1,I,SEC,8260423,33,Max DeJong,,,Sr,P,6-1,R/R,15082,10,0,,1,1,,1.000,,,4,,,,2.000
17,2024,2023-24,MBA,257,Georgia,1,I,SEC,8273585,20,Blake Gillespie,,,So,P,6-1,B/R,15082,9,1,,2,3,1,0.667,,,3,,,,2.000
18,2024,2023-24,MBA,257,Georgia,1,I,SEC,8274742,38,DJ Radtke,,,So,P,6-3,R/R,15082,17,0,,1,1,,1.000,,,,1,,,
19,2024,2023-24,MBA,257,Georgia,1,I,SEC,8286353,15,Matthew Hoskins,,,So,P,6-2,R/R,15082,5,2,,,1,1,0.000,,,1,,,,1.000
20,2024,2023-24,MBA,257,Georgia,1,I,SEC,8282754,4,Jarvis Evans,,,So,P,6-4,L/L,15082,16,8,,5,5,,1.000,,,7,,1,,5.000
21,2024,2023-24,MBA,257,Georgia,1,I,SEC,8283591,16,Kolten Smith,,,So,P,6-3,R/R,15082,20,4,4,5,11,2,0.818,,,5,,,,4.000
22,2024,2023-24,MBA,257,Georgia,1,I,SEC,8281215,31,Chandler Marsh,,,Jr,P,6-4,R/R,15082,12,1,1,1,2,,1.000,,,2,,,,2.000
