,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
0,2024,2023-24,MBA,317,James Madison,1,I,Sun Belt,8274830,15,Sean Culkin,,,Sr,P,6-6,,15082,11,2,1,1,2,,1.000,,,2,,,,2.000
1,2024,2023-24,MBA,317,James Madison,1,I,Sun Belt,8270053,11,Coleman Calabrese,,,Jr,INF,6-2,,15082,61,61,359,52,419,8,0.981,,,,,41,,
2,2024,2023-24,MBA,317,James Madison,1,I,Sun Belt,8269005,23,Wyatt Peifer,,,So,INF,6-2,,15082,61,61,49,138,194,7,0.964,,,,,21,,
3,2024,2023-24,MBA,317,James Madison,1,I,Sun Belt,8267203,13,Fenwick Trimble,,,Jr,OF,6-3,,15082,61,61,153,6,161,2,0.988,,,,,,,
4,2024,2023-24,MBA,317,James Madison,1,I,Sun Belt,8270449,32,Matthew Klienfelter,,,Sr,P,-,,15082,13,0,,,0,,,,,1,,,,1.000
5,2024,2023-24,MBA,317,James Madison,1,I,Sun Belt,8263709,28,Jaden Kinsler,,,So,P,6-4,,15082,9,4,,2,2,,1.000,,,1,2,,,1.000
6,2024,2023-24,MBA,317,James Madison,1,I,Sun Belt,8264850,21,Grant Painter,,,Jr,OF,5-11,,15082,5,1,,,0,,,,,,,,,
7,2024,2023-24,MBA,317,James Madison,1,I,Sun Belt,8268242,34,Donovan Burke,,,Sr,P,6-0,,15082,20,14,6,19,30,5,0.833,,,10,2,1,,5.000
8,2024,2023-24,MBA,317,James Madison,1,I,Sun Belt,8273271,7,Mason Dunaway,,,Sr,INF,5-9,,15082,42,42,87,114,209,8,0.962,,,,,30,,
9,2024,2023-24,MBA,317,James Madison,1,I,Sun Belt,8273622,43,Casey Smith,,,Jr,P,6-4,,15082,11,9,1,6,9,2,0.778,,,1,1,,,1.000
10,2024,2023-24,MBA,317,James Madison,1,I,Sun Belt,8286390,3,Todd Mozoki,,,Jr,P,6-1,,15082,20,10,1,4,6,1,0.833,,,7,1,,,5.000
11,2024,2023-24,MBA,317,James Madison,1,I,Sun Belt,8280175,26,Matt Leikus,,,Jr,P,6-2,,15082,1,0,,,0,,,,,2,,,,1.000
12,2024,2023-24,MBA,317,James Madison,1,I,Sun Belt,8285248,1,Mike Mancini,,,So,INF,5-11,,15082,61,61,104,172,287,11,0.962,,,,,44,,
13,2024,2023-24,MBA,317,James Madison,1,I,Sun Belt,8284141,17,Jacob Steinberg,,,Sr,UT,6-1,,15082,38,31,107,5,113,1,0.991,,,,,9,,
14,2024,2023-24,MBA,317,James Madison,1,I,Sun Belt,8286577,41,Jack Cannizzaro,,,So,C,6-0,,15082,13,3,42,1,43,,1.000,,,,,9,,
15,2024,2023-24,MBA,317,James Madison,1,I,Sun Belt,8286739,25,Jason Schiavone,,,Jr,C,6-3,,15082,61,61,459,52,518,7,0.986,1,6,43,23,1,,21.917
16,2024,2023-24,MBA,317,James Madison,1,I,Sun Belt,8279677,9,T.R. Williams,,,So,P,6-2,,15082,16,2,,,1,1,0.000,,,1,,,,1.000
17,2024,2023-24,MBA,317,James Madison,1,I,Sun Belt,8283443,22,Ryan Dooley,,,Jr,OF,5-10,,15082,61,61,31,,32,1,0.969,,,,,,,
18,2024,2023-24,MBA,317,James Madison,1,I,Sun Belt,8281104,12,Max Kuhle,,,So,P,6-1,,15082,21,8,,9,9,,1.000,,,3,4,1,,2.500
19,2024,2023-24,MBA,317,James Madison,1,I,Sun Belt,8283578,18,Ryan Murphy,,,Sr,P,6-4,,15082,13,9,,8,9,1,0.889,,,4,4,,,2.667
20,2024,2023-24,MBA,317,James Madison,1,I,Sun Belt,8287931,36,Joe Vogatsky,,,Sr,P,6-0,,15082,27,0,,3,4,1,0.750,,,3,3,,,2.333
21,2024,2023-24,MBA,317,James Madison,1,I,Sun Belt,8283791,8,Hunter Entsminger,,,Sr,P,6-2,,15082,24,1,1,2,4,1,0.750,,,1,2,,,1.000
22,2024,2023-24,MBA,317,James Madison,1,I,Sun Belt,8286200,29,Chase Hustead,,,So,P,5-11,,15082,5,0,,1,1,,1.000,,,,,,,
23,2024,2023-24,MBA,317,James Madison,1,I,Sun Belt,8283870,31,Tyler Muscar,,,So,P,6-5,,15082,5,0,,,0,,,,,,,,,
