,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
0,2024,2023-24,MBA,149,Coastal Carolina,1,I,Sun Belt,8277624,21,Jake Manderson,,,Sr,P,6-2,R/R,15082,8,0,,1,1,,1.000,,,,,,,
1,2024,2023-24,MBA,149,Coastal Carolina,1,I,Sun Belt,8277642,17,Caden Bodine,,,So,C,5-10,B/R,15082,60,60,331,37,369,1,0.997,,6,16,11,3,,12.833
2,2024,2023-24,MBA,149,Coastal Carolina,1,I,Sun Belt,8272508,8,Dean Mihos,,,So,INF,5-9,R/R,15082,54,46,88,15,106,3,0.972,,,,,4,,
3,2024,2023-24,MBA,149,Coastal Carolina,1,I,Sun Belt,8269039,1,Sebastian Alexander,,,Sr,OF,6-1,R/R,15082,38,13,16,,16,,1.000,,,,,,,
4,2024,2023-24,MBA,149,Coastal Carolina,1,I,Sun Belt,8260151,6,Chad Born,,,Jr,OF,6-1,R/R,15082,15,6,16,,16,,1.000,,,,,,,
5,2024,2023-24,MBA,149,Coastal Carolina,1,I,Sun Belt,8277208,3,Ty Dooley,,,Jr,INF,5-10,L/R,15082,51,43,58,137,206,11,0.947,,,,,26,,
6,2024,2023-24,MBA,149,Coastal Carolina,1,I,Sun Belt,8260271,7,Blake Barthol,,,So,INF,5-9,L/R,15082,61,61,112,171,290,7,0.976,,,,,52,,
7,2024,2023-24,MBA,149,Coastal Carolina,1,I,Sun Belt,8274736,53,Derek Bender,,,Jr,C,6-1,R/R,15082,60,60,148,18,166,,1.000,,1,3,4,3,,3.000
8,2024,2023-24,MBA,149,Coastal Carolina,1,I,Sun Belt,8279081,12,Jake Books,,,So,INF,6-1,L/R,15082,55,47,60,2,63,1,0.984,,,,,,,
9,2024,2023-24,MBA,149,Coastal Carolina,1,I,Sun Belt,8282194,31,Will Smith,,,Sr,P,6-0,R/R,15082,28,0,,,0,,,,,1,2,,,1.000
10,2024,2023-24,MBA,149,Coastal Carolina,1,I,Sun Belt,8284890,47,Bryce Shaffer,,,Sr,P,6-2,L/L,15082,25,2,1,10,14,3,0.786,,,2,1,1,,2.000
11,2024,2023-24,MBA,149,Coastal Carolina,1,I,Sun Belt,8278819,26,Riley Eikhoff,,,Jr,P,5-11,R/R,15082,16,16,1,11,14,2,0.857,,,,3,,,
12,2024,2023-24,MBA,149,Coastal Carolina,1,I,Sun Belt,8446940,49,Ryan Lynch,,,Jr,P,6-4,R/R,15082,3,3,,1,1,,1.000,,,,,,,
13,2024,2023-24,MBA,149,Coastal Carolina,1,I,Sun Belt,8429164,40,Dominick Carbone,,,Fr,P,5-10,L/L,15082,24,0,,5,6,1,0.833,,,1,1,,,1.000
14,2024,2023-24,MBA,149,Coastal Carolina,1,I,Sun Belt,8429174,19,Trevor Hinkel,,,Jr,P,6-2,R/R,15082,21,1,1,1,2,,1.000,,,2,,,,2.000
15,2024,2023-24,MBA,149,Coastal Carolina,1,I,Sun Belt,8429194,16,Zack Beach,,,Sr,INF,6-4,L/R,15082,60,60,511,14,532,7,0.987,,,,,55,,
16,2024,2023-24,MBA,149,Coastal Carolina,1,I,Sun Belt,8429201,23,Anthony Galason,,,Sr,OF,5-7,R/R,15082,5,0,,,0,,,,,,,,,
17,2024,2023-24,MBA,149,Coastal Carolina,1,I,Sun Belt,8429208,30,Andrew Bowers,,,Fr,P,6-2,R/R,15082,13,0,,1,1,,1.000,,,2,1,,,2.000
18,2024,2023-24,MBA,149,Coastal Carolina,1,I,Sun Belt,8429216,36,Ty Barrango,,,Jr,INF,6-1,R/R,15082,28,12,14,40,56,2,0.964,,,,,11,,
19,2024,2023-24,MBA,149,Coastal Carolina,1,I,Sun Belt,8429159,24,Brice Estep,,,Fr,C,5-10,R/R,15082,13,0,18,1,19,,1.000,,,,,,,
20,2024,2023-24,MBA,149,Coastal Carolina,1,I,Sun Belt,8429148,5,Walker Mitchell,,,Fr,INF,5-11,R/R,15082,9,0,3,2,5,,1.000,,,,,,,
21,2024,2023-24,MBA,149,Coastal Carolina,1,I,Sun Belt,8429156,18,Hayden Johnson,,,Fr,P,6-5,L/L,15082,19,0,1,1,3,1,0.667,,,1,,1,,1.000
22,2024,2023-24,MBA,149,Coastal Carolina,1,I,Sun Belt,8429166,41,Oliver Ellison,,,Fr,P,6-1,R/R,15082,17,5,1,8,9,,1.000,,,1,,,,1.000
23,2024,2023-24,MBA,149,Coastal Carolina,1,I,Sun Belt,8429182,20,Corey Zientek,,,Sr,OF,6-0,R/R,15082,53,21,37,,37,,1.000,,,,,,,
24,2024,2023-24,MBA,149,Coastal Carolina,1,I,Sun Belt,8429138,2,Cameron Flukey,,,Fr,P,6-6,R/R,15082,19,10,1,4,7,2,0.714,,,5,4,1,,4.500
25,2024,2023-24,MBA,149,Coastal Carolina,1,I,Sun Belt,8429161,27,Cameron Sebuck,,,Fr,OF,6-0,R/R,15082,18,1,7,,7,,1.000,,,,,,,
26,2024,2023-24,MBA,149,Coastal Carolina,1,I,Sun Belt,8429213,35,Henry Weycker,,,Sr,P,5-11,L/L,15082,25,7,1,12,13,,1.000,,,1,,1,,1.000
27,2024,2023-24,MBA,149,Coastal Carolina,1,I,Sun Belt,8429220,38,Elias Holbert,,,Jr,P,6-4,R/R,15082,2,0,,,0,,,,,,,,,
28,2024,2023-24,MBA,149,Coastal Carolina,1,I,Sun Belt,8429150,11,Chase Stryker,,,Fr,P,5-11,R/R,15082,7,0,,,0,,,,,,,,,
29,2024,2023-24,MBA,149,Coastal Carolina,1,I,Sun Belt,8429171,22,Graham Brown,,,Sr,OF,6-0,R/R,15082,59,58,110,5,116,1,0.991,,,,,1,,
30,2024,2023-24,MBA,149,Coastal Carolina,1,I,Sun Belt,8429190,10,Sam Antonacci,,,Jr,INF,6-0,L/R,15082,61,61,55,99,169,15,0.911,,,,,9,,
31,2024,2023-24,MBA,149,Coastal Carolina,1,I,Sun Belt,8429204,25,Alexander Meckley,,,Jr,P,6-2,R/R,15082,21,9,2,5,10,3,0.700,,,2,2,,,2.000
32,2024,2023-24,MBA,149,Coastal Carolina,1,I,Sun Belt,8429211,32,Josh O'Neill,,,Sr,P,5-10,R/R,15082,14,7,1,5,7,1,0.857,,,,1,2,,
33,2024,2023-24,MBA,149,Coastal Carolina,1,I,Sun Belt,8429218,37,Bobby Atkinson,,,Jr,INF,5-10,L/L,15082,11,0,9,,10,1,0.900,,,,,2,,
34,2024,2023-24,MBA,149,Coastal Carolina,1,I,Sun Belt,8429225,13,Parker Cassell,,,Sr,P,6-0,R/R,15082,20,1,,2,2,,1.000,,,1,1,1,,1.000
