,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
0,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8491397,18,Koen Smith,,,Fr,P,6-4,R/R,15082,10,4,3,2,6,1,0.833,,,2,2,,,0.667
1,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8259568,8,Aric Berg,,,So,P,6-1,R/R,15082,25,1,,5,5,,1.000,,,13,1,,,7.667
2,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8259673,20,Alex Casarella,,,Jr,P,5-11,R/R,15082,1,0,,,0,,,,,,,,,
3,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8273928,33,Jack Vallario,,,So,INF,5-10,R/R,15082,18,3,7,4,14,3,0.786,,,,,1,,
4,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8276741,10,Gannon Brady,,,Jr,P,6-2,R/R,15082,22,1,2,5,7,,1.000,,,1,,,,1.000
5,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8270238,28,Daniel Bucciero,,,So,UT,6-2,R/R,15082,52,52,43,112,165,10,0.939,,,,,14,,
6,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8269289,37,Tommy McAndrews,,,So,C,6-2,R/R,15082,48,47,278,24,306,4,0.987,,13,70,9,1,,26.563
7,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8271785,30,Nate Scott,,,Sr,P,5-10,R/R,15082,12,2,2,6,9,1,0.889,,,4,1,,,4.000
8,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8491322,35,Kai Reum,,,Sr,P,5-11,R/R,15082,13,0,,2,3,1,0.667,,,3,2,,,3.000
9,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8264984,1,Ryan Thiesse,,,Sr,OF,5-11,R/R,15082,52,52,145,3,151,3,0.980,,,,,3,,
10,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8268374,9,Nico Boza,,,Sr,INF,6-1,R/R,15082,21,19,29,41,73,3,0.959,,,,,8,,
11,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8262922,22,TJ Wachter,,,Jr,UT,6-7,R/R,15082,21,14,21,3,25,1,0.960,,,,,3,,
12,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8264055,19,Diego Prieto,,,Jr,C,5-10,R/R,15082,11,8,61,6,70,3,0.957,1,3,16,4,,,5.917
13,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8277443,29,Robbie Stewart,,,Jr,P,6-2,R/R,15082,12,0,4,3,7,,1.000,,,9,2,,,6.667
14,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8260665,12,Trey Maeker,,,Sr,UT,6-2,L/L,15082,9,0,,,1,1,0.000,,,3,,,,2.000
15,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8281585,27,Declan Lavelle,,,Sr,P,6-1,L/R,15082,14,14,5,13,20,2,0.900,,,9,2,2,,6.667
16,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8284079,17,Ryan Meyer,,,Jr,INF,6-1,R/R,15082,8,1,2,3,7,2,0.714,,,,,1,,
17,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8284148,26,Michael Taylor,,,Sr,INF,6-2,R/R,15082,17,8,11,,11,,1.000,,,,,,,
18,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8284419,4,Michael Brueser,,,Sr,OF,6-1,R/R,15082,19,9,26,1,28,1,0.964,,,,,,,
19,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8279543,5,Chris Genaro,,,Sr,INF,6-2,R/R,15082,51,50,53,103,161,5,0.969,,,,,8,,
20,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8280811,3,Connor Haywood,,,Jr,P,6-2,R/R,15082,25,0,1,1,3,1,0.667,,,5,,,,5.000
21,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8284779,7,Cian Sahler,,,Jr,UT,5-10,L/L,15082,50,42,84,6,91,1,0.989,,,1,,,,1.000
22,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8491293,23,Andrew Kanellis,,,Sr,OF,6-4,R/R,15082,52,50,107,2,109,,1.000,,,,,,,
23,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8491437,43,Carson Chavez,,,Fr,C,5-8,R/R,15082,14,3,51,2,53,,1.000,,,5,2,,,2.333
24,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8491452,38,Zach Karson,,,Sr,P,6-2,R/L,15082,9,0,,2,2,,1.000,,,4,1,,,1.000
25,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8491351,6,Madden Ocko,,,Fr,INF,6-2,R/R,15082,35,31,28,45,79,6,0.924,,,,,3,,
26,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8491373,11,Charlie Bell,,,Fr,P,6-0,R/R,15082,2,0,,,0,,,,,,,,,
27,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8491378,13,Christian Ovecka,,,Fr,P,6-1,L/L,15082,7,1,2,,2,,1.000,,,,,,,
28,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8491392,16,Aidan Dowd,,,Fr,P,6-1,R/R,15082,15,14,4,2,8,2,0.750,,,13,,,,9.000
29,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8491421,42,Andres Perez,,,Jr,P,6-3,R/R,15082,20,9,2,6,8,,1.000,,,8,2,,,5.667
30,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8491299,25,Henry Pelinski,,,Sr,OF,6-0,L/L,15082,33,26,6,,6,,1.000,,,,,,,
31,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8491305,31,Jack Clark,,,Sr,P,6-4,R/R,15082,8,1,,1,1,,1.000,,,1,,,,1.000
32,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8491314,34,Dominic Cunha,,,Sr,P,6-0,L/R,15082,16,5,3,2,5,,1.000,,,6,1,,,4.000
33,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8491338,40,Steve Luttazi,,,Sr,1B,6-1,L/L,15082,50,46,350,15,368,3,0.992,,,,,17,,
34,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8491408,24,Brixton Lofgren,,,Fr,P,6-0,R/R,15082,15,1,,3,3,,1.000,,,8,1,,,5.667
35,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8491427,44,Giacomo Travaglia,,,Fr,P,5-11,R/R,15082,1,0,,,0,,,,,1,,,,1.000
36,2024,2023-24,MBA,236,Fordham,1,I,Atlantic 10,8491385,15,Matt Dieguez,,,Fr,INF,6-1,R/R,15082,14,6,3,11,15,1,0.933,,,,,1,,
