,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
0,2024,2023-24,MBA,405,Menlo,2,II,DII Independent,8457737,24,Ryan Anderso,,,Jr,ph/lf,-,,15082,5,2,3,,3,,1.000,,,,,,,
1,2024,2023-24,MBA,405,Menlo,2,II,DII Independent,8457739,6,Zach Dyer,,,Jr,ss,-,,15082,8,7,10,18,31,3,0.903,,,,,3,,
2,2024,2023-24,MBA,405,Menlo,2,II,DII Independent,8457741,11,Jaden Fulshe,,,Jr,lf,-,,15082,7,7,6,,6,,1.000,,,,,,,
3,2024,2023-24,MBA,405,Menlo,2,II,DII Independent,8457747,52,Christian Lu,,,Fr,ph/c,-,,15082,1,0,6,,6,,1.000,,,,,,,
4,2024,2023-24,MBA,405,Menlo,2,II,DII Independent,8457748,32,Brandon More,,,Jr,p,-,,15082,3,0,,1,1,,1.000,,,,,,,
5,2024,2023-24,MBA,405,Menlo,2,II,DII Independent,8457749,22,Sage Pera,,,Sr,dh,-,,15082,9,9,37,3,40,,1.000,,,,,4,,
6,2024,2023-24,MBA,405,Menlo,2,II,DII Independent,8457750,20,Sean Pettene,,,Sr,3b,-,,15082,7,6,4,11,19,4,0.789,,,,,,,
7,2024,2023-24,MBA,405,Menlo,2,II,DII Independent,8457770,33,Ethan Baird,,,Sr,1b,-,,15082,3,3,20,1,21,,1.000,,,,,1,,
8,2024,2023-24,MBA,405,Menlo,2,II,DII Independent,8457736,28,Dominic Ande,,,Sr,ph/c,-,,15082,4,2,11,6,19,2,0.895,,1,4,1,1,,1.500
9,2024,2023-24,MBA,405,Menlo,2,II,DII Independent,8457738,25,Aidan Cullig,,,Jr,c,-,,15082,2,1,3,,3,,1.000,,,1,,,,1.000
10,2024,2023-24,MBA,405,Menlo,2,II,DII Independent,8457740,7,Justin Flann,,,So,rf,-,,15082,8,8,27,2,29,,1.000,,,,,,,
11,2024,2023-24,MBA,405,Menlo,2,II,DII Independent,8457751,10,DJ Scott,,,Jr,cf,-,,15082,8,8,9,1,10,,1.000,,,,,,,
12,2024,2023-24,MBA,405,Menlo,2,II,DII Independent,8457771,48,Chase Barsot,,,Jr,p,-,,15082,2,1,1,2,3,,1.000,,,3,1,,,1.000
13,2024,2023-24,MBA,405,Menlo,2,II,DII Independent,8457772,3,Robely Corsi,,,Sr,p,-,,15082,3,0,,1,1,,1.000,,,,,,,
14,2024,2023-24,MBA,405,Menlo,2,II,DII Independent,8457775,2,Jake Warkent,,,Fr,c,-,,15082,7,4,16,4,21,1,0.952,,,1,1,3,,0.500
15,2024,2023-24,MBA,405,Menlo,2,II,DII Independent,8457743,8,Frank Grant,,,Jr,p,-,,15082,3,2,,2,3,1,0.667,,,1,,,,1.000
16,2024,2023-24,MBA,405,Menlo,2,II,DII Independent,8457746,15,Nicholas Lie,,,Jr,p,-,,15082,4,0,,,0,,,,,,,,,
17,2024,2023-24,MBA,405,Menlo,2,II,DII Independent,8457773,21,Braden Proud,,,Sr,p,-,,15082,3,0,,,0,,,,,1,1,,,1.000
18,2024,2023-24,MBA,405,Menlo,2,II,DII Independent,8457776,5,Jayshaun Wis,,,So,ss,-,,15082,2,2,3,3,7,1,0.857,,,,,,,
19,2024,2023-24,MBA,405,Menlo,2,II,DII Independent,8457742,9,Sam Grannes,,,So,p,-,,15082,4,0,1,,1,,1.000,,,2,,,,1.000
20,2024,2023-24,MBA,405,Menlo,2,II,DII Independent,8457744,1,Carter Harri,,,Sr,2b,-,,15082,8,8,13,19,38,6,0.842,,,,,4,,
21,2024,2023-24,MBA,405,Menlo,2,II,DII Independent,8457745,4,Jake Koeper,,,Sr,1b/3b,-,,15082,7,6,44,4,49,1,0.980,,2,8,1,,,3.000
22,2024,2023-24,MBA,405,Menlo,2,II,DII Independent,8457752,23,Charles Will,,,Jr,p,-,,15082,2,0,,1,1,,1.000,,,2,,,,1.000
23,2024,2023-24,MBA,405,Menlo,2,II,DII Independent,8457774,55,Anthony Tell,,,Jr,p,-,,15082,4,2,,,1,1,0.000,,,1,,,,1.000
24,2024,2023-24,MBA,405,Menlo,2,II,DII Independent,8586403,29,Cody Carson,,,Jr,p,-,,15082,4,2,1,2,3,,1.000,,,,,,,
25,2024,2023-24,MBA,405,Menlo,2,II,DII Independent,8586404,14,Jonathan Charboneau,,,Jr,ph,-,,15082,5,4,2,,2,,1.000,,,,,,,
26,2024,2023-24,MBA,405,Menlo,2,II,DII Independent,8586405,13,Landon Rowland,,,Fr,p,-,,15082,2,0,1,1,2,,1.000,,,1,,,,1.000
27,2024,2023-24,MBA,405,Menlo,2,II,DII Independent,8586406,43,Raul Valdiva,,,Fr,p,-,,15082,2,0,,,0,,,,,,,,,
28,2024,2023-24,MBA,405,Menlo,2,II,DII Independent,8594958,17,T. Alanis,,,N/A,3b,-,,15082,2,2,4,6,11,1,0.909,,,,,2,,
29,2024,2023-24,MBA,405,Menlo,2,II,DII Independent,8594960,18,N. Rodriguez,,,N/A,p,-,,15082,3,1,1,1,2,,1.000,,,1,,,,1.000
30,2024,2023-24,MBA,405,Menlo,2,II,DII Independent,8594962,36,J. Spezia,,,N/A,p,-,,15082,1,0,,,0,,,,,,,,,
31,2024,2023-24,MBA,405,Menlo,2,II,DII Independent,8684933,37,Donovan Kerr,,,Fr,p,-,,15082,1,1,,,0,,,,,,1,,,
32,2024,2023-24,MBA,405,Menlo,2,II,DII Independent,8684935,39,PJ Fuentes,,,Sr,ph,-,,15082,1,0,,,0,,,,,,,,,
33,2024,2023-24,MBA,405,Menlo,2,II,DII Independent,8684936,16,Raymond Garcia,,,Sr,rf,-,,15082,1,1,1,,1,,1.000,,,,,,,
34,2024,2023-24,MBA,405,Menlo,2,II,DII Independent,8684937,30,Erik Quinzon,,,Sr,dh,-,,15082,1,1,,,0,,,,,,,,,
