,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
0,2024,2023-24,MBA,219,Evansville,1,I,MVC,8264322,25,Evan Waggoner,,,Jr,C,6-2,L/R,15082,32,17,4,1,5,,1.000,,,,1,,,
1,2024,2023-24,MBA,219,Evansville,1,I,MVC,8276158,17,Shane Harris,,,Sr,P,6-3,R/R,15082,27,6,4,5,10,1,0.900,,,9,1,1,,5.000
2,2024,2023-24,MBA,219,Evansville,1,I,MVC,8277852,19,Brendan Hord,,,Sr,C,5-10,R/R,15082,62,59,352,19,375,4,0.989,2,10,58,4,,,29.833
3,2024,2023-24,MBA,219,Evansville,1,I,MVC,8277026,4,Drew Howard,,,So,INF,5-11,R/R,15082,14,0,1,1,2,,1.000,,,,,1,,
4,2024,2023-24,MBA,219,Evansville,1,I,MVC,8267539,18,Kip Fougerousse,,,Sr,INF,6-3,R/R,15082,65,65,230,13,245,2,0.992,,,,,15,,
5,2024,2023-24,MBA,219,Evansville,1,I,MVC,8267791,5,Kevin McCormick,,,So,INF,6-1,L/R,15082,10,1,22,,23,1,0.957,,,,,,,
6,2024,2023-24,MBA,219,Evansville,1,I,MVC,8269783,15,Max Hansmann,,,So,P,6-1,R/R,15082,26,0,3,5,8,,1.000,,,6,,,,4.000
7,2024,2023-24,MBA,219,Evansville,1,I,MVC,8265470,35,Nick Smith,,,Sr,P,6-5,R/R,15082,18,9,1,3,5,1,0.800,,,9,,,,6.000
8,2024,2023-24,MBA,219,Evansville,1,I,MVC,8268728,42,Donovan Schultz,,,Sr,P,6-3,L/L,15082,17,17,1,5,7,1,0.857,,,6,3,,,5.500
9,2024,2023-24,MBA,219,Evansville,1,I,MVC,8268750,2,Ty Rumsey,,,Jr,OF,5-11,L/R,15082,61,55,153,2,157,2,0.987,,,,,1,,
10,2024,2023-24,MBA,219,Evansville,1,I,MVC,8281687,9,Simon Scherry,,,Sr,SS,6-2,R/R,15082,65,65,55,180,249,14,0.944,,,,,32,,
11,2024,2023-24,MBA,219,Evansville,1,I,MVC,8284159,14,Ben Stuart,,,Jr,INF,6-3,R/R,15082,6,0,,,0,,,,,,,,,
12,2024,2023-24,MBA,219,Evansville,1,I,MVC,8280510,12,Ethan Bell,,,So,P,6-1,R/R,15082,8,0,1,1,3,1,0.667,,,3,,,,3.000
13,2024,2023-24,MBA,219,Evansville,1,I,MVC,8281944,36,Elias Hachem,,,So,P,6-8,R/R,15082,4,2,,,1,1,0.000,,,,,,,
14,2024,2023-24,MBA,219,Evansville,1,I,MVC,8414377,11,Chase Hug,,,Sr,UT,6-0,L/L,15082,39,38,270,7,280,3,0.989,,,,,27,,
15,2024,2023-24,MBA,219,Evansville,1,I,MVC,8414392,10,Jace Kressin,,,Sr,P,6-3,L/L,15082,18,0,,3,3,,1.000,,,6,,,,5.000
16,2024,2023-24,MBA,219,Evansville,1,I,MVC,8414404,44,Jakob Meyer,,,Sr,P,6-2,R/R,15082,30,0,1,5,6,,1.000,,,18,2,,,9.000
17,2024,2023-24,MBA,219,Evansville,1,I,MVC,8414486,16,Kenton Deverman,,,Fr,P,-,L/L,15082,18,16,4,9,16,3,0.813,,,9,1,,,7.000
18,2024,2023-24,MBA,219,Evansville,1,I,MVC,8414529,7,Cal McGinnis,,,Jr,INF,5-11,L/R,15082,52,50,83,103,188,2,0.989,,,,,19,,
19,2024,2023-24,MBA,219,Evansville,1,I,MVC,8414563,29,Kellen Roberts,,,Fr,P,-,R/R,15082,3,0,,,0,,,,,1,,,,1.000
20,2024,2023-24,MBA,219,Evansville,1,I,MVC,8414574,21,Harrison Taubert,,,Jr,OF,-,R/R,15082,64,62,134,5,144,5,0.965,,,,,2,,
21,2024,2023-24,MBA,219,Evansville,1,I,MVC,8414480,3,Brent Widder,,,Sr,INF,6-0,R/R,15082,65,65,45,105,159,9,0.943,,,,,14,,
22,2024,2023-24,MBA,219,Evansville,1,I,MVC,8414507,31,Jacob Jarvis,,,Jr,P,-,L/L,15082,3,0,,2,2,,1.000,,,2,,,,1.000
23,2024,2023-24,MBA,219,Evansville,1,I,MVC,8414518,40,Parker MacCauley,,,Jr,P,6-3,L/R,15082,6,0,,1,1,,1.000,,,,,,,
24,2024,2023-24,MBA,219,Evansville,1,I,MVC,8414554,24,Kevin Reed,,,Fr,P,-,L/L,15082,17,15,,5,6,1,0.833,,,5,1,,,4.000
25,2024,2023-24,MBA,219,Evansville,1,I,MVC,8414546,26,Brodie Peart,,,Fr,INF,-,R/R,15082,40,29,51,72,126,3,0.976,,,,,16,,
26,2024,2023-24,MBA,219,Evansville,1,I,MVC,8414499,20,Drew Fieger,,,Jr,P,-,R/R,15082,27,0,2,3,5,,1.000,,,6,1,,,3.000
27,2024,2023-24,MBA,219,Evansville,1,I,MVC,8414445,32,Mark Shallenberger,,,Sr,OF,6-2,L/L,15082,65,65,114,5,120,1,0.992,,,,,1,,
28,2024,2023-24,MBA,219,Evansville,1,I,MVC,8414583,38,Kaleb Wilkey,,,Fr,C,-,R/R,15082,26,14,124,11,136,1,0.993,,5,22,3,,,9.500
