,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
0,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8456472,2,Brodey Heaton,,,Sr,INF,6-5,R/R,15082,58,58,440,32,476,4,0.992,,,,,45,,
1,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8274905,5,Sam Kirkpatrick,,,Sr,INF,5-10,R/R,15082,19,5,11,13,26,2,0.923,,,,,4,,
2,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8262141,27,Will Pyor,,,So,P,6-2,R/R,15082,12,11,6,2,8,,1.000,,,6,6,1,,3.333
3,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8424500,1,Michael Lareau,,,So,OF,6-3,L/L,15082,49,43,117,1,118,,1.000,,,,,,,
4,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8271556,31,Jake Timbes,,,So,P,6-2,R/R,15082,3,3,3,2,5,,1.000,,,2,1,,,2.000
5,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8262280,15,Max Jones,,,Sr,INF,6-2,R/R,15082,43,26,14,35,51,2,0.961,,,,,4,,
6,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8277929,23,Jordan Zuger,,,Jr,P,6-3,R/R,15082,28,3,,5,5,,1.000,,,3,,,,3.000
7,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8275203,39,Jack Rando,,,Sr,INF,5-8,R/R,15082,55,51,104,121,232,7,0.970,,,,,33,,
8,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8263718,40,Cade Granzow,,,Jr,P,6-3,R/R,15082,17,3,,2,2,,1.000,,,3,2,,,2.500
9,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8267427,17,Heath Owen,,,So,C,6-0,R/R,15082,11,1,21,1,22,,1.000,,,1,1,,,1.000
10,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8268258,33,Max Blessinger,,,Sr,OF,5-11,R/R,15082,45,37,63,4,70,3,0.957,,,,,,,
11,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8261471,10,Blake  Barton,,,Jr,C,6-0,R/R,15082,41,40,108,4,113,1,0.991,,3,3,2,,,3.000
12,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8259201,26,Jett Thielke,,,Sr,P,6-6,R/R,15082,9,2,1,1,2,,1.000,,,2,1,,,1.000
13,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8265294,32,Jalen Borders,,,Sr,P,6-7,R/L,15082,6,2,,,0,,,,,,,,,
14,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8271080,9,Sam Slaughter,,,Sr,OF,6-1,L/R,15082,55,52,85,7,94,2,0.979,,,,,1,,
15,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8265465,25,Joe Ruzicka,,,So,P,6-3,R/R,15082,15,15,4,7,11,,1.000,,,5,4,1,,3.000
16,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8287531,41,Austin Krider,,,Jr,C,5-9,R/R,15082,1,0,3,,3,,1.000,,,,,,,
17,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8287535,36,Dominic Baratta,,,Sr,P,6-0,L/L,15082,17,12,2,3,6,1,0.833,,,6,,,,6.000
18,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8280373,29,Mason Landers,,,Sr,INF,6-1,R/R,15082,58,58,37,105,149,7,0.953,,,,,10,,
19,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8286612,6,Kaden Galason,,,So,INF,6-0,R/R,15082,30,7,12,,14,2,0.857,,,,,,,
20,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8279309,34,Cade Rogers,,,Jr,INF,6-0,R/R,15082,17,5,2,,2,,1.000,,,,,1,,
21,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8287753,20,Wyatt Fooks,,,Fr,OF,6-0,R/R,15082,2,2,2,,2,,1.000,,,,,,,
22,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8285986,4,Simon Tesh,,,So,P,6-4,R/R,15082,1,0,,,0,,,,,1,,,,1.000
23,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8279825,14,Caleb Guisewite,,,Jr,P,6-2,R/R,15082,10,2,,,1,1,0.000,,,3,,,,2.000
24,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8286008,8,Jeff Clarke,,,Sr,OF,6-1,L/R,15082,41,25,7,,7,,1.000,,,,,,,
25,2024,2023-24,MBA,14927,Belmont,1,I,MVC,8424507,3,Zach Hernandez,,,Fr,P,6-2,R/R,15082,12,0,,3,3,,1.000,,,2,,,,1.000
