,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
0,2024,2023-24,MBA,428,Minnesota,1,I,Big Ten,8259454,28,Caden Capomaccio,,,So,P,6-1,R/R,15082,15,0,,3,3,,1.000,,,4,,1,,4.000
1,2024,2023-24,MBA,428,Minnesota,1,I,Big Ten,8261966,3,Brady Counsell,,,Jr,INF,6-2,R/R,15082,48,48,69,116,192,7,0.964,,,,,27,,
2,2024,2023-24,MBA,428,Minnesota,1,I,Big Ten,8263353,15,Drew Berkland,,,So,UT,6-0,R/R,15082,33,21,42,,43,1,0.977,,,,,,,
3,2024,2023-24,MBA,428,Minnesota,1,I,Big Ten,8275001,35,Connor Wietgrefe,,,Jr,P,6-2,L/L,15082,15,13,,12,14,2,0.857,,,14,1,,,5.000
4,2024,2023-24,MBA,428,Minnesota,1,I,Big Ten,8264484,16,Joshua Fitzgerald,,,Sr,OF,6-0,R/R,15082,42,38,87,1,89,1,0.989,,,,,,,
5,2024,2023-24,MBA,428,Minnesota,1,I,Big Ten,8270162,18,Will Semb,,,Jr,P,6-1,R/R,15082,14,14,2,6,8,,1.000,,,8,2,1,,4.000
6,2024,2023-24,MBA,428,Minnesota,1,I,Big Ten,8267101,30,Seth Clausen,,,Jr,P,6-1,R/R,15082,18,0,,5,5,,1.000,,,7,,,,5.000
7,2024,2023-24,MBA,428,Minnesota,1,I,Big Ten,8271552,13,Tristan Ellis,,,So,INF,5-9,L/R,15082,15,1,1,7,9,1,0.889,,,,,1,,
8,2024,2023-24,MBA,428,Minnesota,1,I,Big Ten,8274093,47,Noah DeLuga,,,Sr,P,6-0,L/L,15082,6,0,,1,1,,1.000,,,,,,,
9,2024,2023-24,MBA,428,Minnesota,1,I,Big Ten,8274146,35,Sam Kennedy,,,So,P,6-1,R/R,15082,8,1,1,4,5,,1.000,,,1,2,,,0.500
10,2024,2023-24,MBA,428,Minnesota,1,I,Big Ten,8274147,23,Ike Mezzenga,,,Jr,INF,6-1,L/R,15082,47,46,1,5,10,4,0.600,,,,,,,
11,2024,2023-24,MBA,428,Minnesota,1,I,Big Ten,8261291,9,Kyle Bork,,,Sr,UT,6-5,R/R,15082,32,19,175,10,189,4,0.979,,,,,17,,
12,2024,2023-24,MBA,428,Minnesota,1,I,Big Ten,8273473,1,Jake Larson,,,Jr,INF,6-0,R/R,15082,34,18,30,49,89,10,0.888,,,,,15,,
13,2024,2023-24,MBA,428,Minnesota,1,I,Big Ten,8275903,33,Boston Merila,,,Sr,UT,5-11,B/R,15082,33,31,48,1,49,,1.000,,,,,,,
14,2024,2023-24,MBA,428,Minnesota,1,I,Big Ten,8273658,22,Weber Neels,,,So,C,6-1,R/R,15082,48,47,362,21,390,7,0.982,,5,21,6,21,,9.167
15,2024,2023-24,MBA,428,Minnesota,1,I,Big Ten,8287571,10,Sam Hunt,,,Jr,C,6-2,B/R,15082,31,24,201,9,216,6,0.972,2,3,29,3,,,11.833
16,2024,2023-24,MBA,428,Minnesota,1,I,Big Ten,8283006,29,Tucker Novotny,,,Jr,P,6-5,R/L,15082,15,14,2,7,11,2,0.818,,,2,,,,1.000
17,2024,2023-24,MBA,428,Minnesota,1,I,Big Ten,8283368,27,Jake Perry,,,Jr,INF,6-4,L/R,15082,48,48,18,89,113,6,0.947,,,,,7,,
18,2024,2023-24,MBA,428,Minnesota,1,I,Big Ten,8282418,8,Brady Jurgella,,,Sr,OF,6-0,L/R,15082,38,12,30,3,33,,1.000,,,,,,,
19,2024,2023-24,MBA,428,Minnesota,1,I,Big Ten,8280126,6,Kris Hokenson,,,So,OF,6-0,L/L,15082,41,35,54,4,63,5,0.921,,,,,2,,
20,2024,2023-24,MBA,428,Minnesota,1,I,Big Ten,8414670,19,Jack Taxdahl,,,Fr,C,5-10,R/R,15082,16,6,67,4,72,1,0.986,,3,2,2,,,1.000
21,2024,2023-24,MBA,428,Minnesota,1,I,Big Ten,8414666,7,Jack Spanier,,,Fr,INF,6-0,R/R,15082,30,27,36,58,96,2,0.979,,,,,16,,
22,2024,2023-24,MBA,428,Minnesota,1,I,Big Ten,8414693,54,Will Whelan,,,Fr,P,6-2,L/L,15082,17,0,1,2,3,,1.000,,,3,1,,,2.500
23,2024,2023-24,MBA,428,Minnesota,1,I,Big Ten,8414653,40,Tyler Hemmesch,,,Fr,P,6-1,R/R,15082,15,1,1,3,4,,1.000,,,4,2,,,3.500
24,2024,2023-24,MBA,428,Minnesota,1,I,Big Ten,8414669,41,Charlie Sutherland,,,Fr,UT,6-2,L/R,15082,33,11,34,2,38,2,0.947,,,,,2,,
