,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
0,2024,2023-24,MBA,669,Missouri St.,1,I,MVC,8261919,12,Cody Kelly,,,Sr,1B,6-1,L/R,15082,45,34,254,15,275,6,0.978,,,,,27,,
1,2024,2023-24,MBA,669,Missouri St.,1,I,MVC,8263194,11,Tyler Tscherter,,,Jr,P,6-2,R/R,15082,14,0,,,1,1,0.000,,,1,,,,1.000
2,2024,2023-24,MBA,669,Missouri St.,1,I,MVC,8276351,9,Zack Stewart,,,So,OF,6-2,L/R,15082,55,55,100,2,108,6,0.944,,,,,,,
3,2024,2023-24,MBA,669,Missouri St.,1,I,MVC,8269420,36,Tyler Charlton,,,Fr,P,6-2,L/L,15082,22,7,,9,10,1,0.900,,,7,2,,,5.667
4,2024,2023-24,MBA,669,Missouri St.,1,I,MVC,8275518,23,Taeg Gollert,,,So,UT,6-1,R/R,15082,56,56,76,26,110,8,0.927,,,,,3,,
5,2024,2023-24,MBA,669,Missouri St.,1,I,MVC,8264081,24,Garrett Ferguson,,,So,P,6-1,R/R,15082,23,0,1,3,4,,1.000,,,3,,1,,3.000
6,2024,2023-24,MBA,669,Missouri St.,1,I,MVC,8267936,19,Jake McCutcheon,,,So,OF,6-0,L/R,15082,21,19,28,1,30,1,0.967,,,,,,,
7,2024,2023-24,MBA,669,Missouri St.,1,I,MVC,8269889,1,Izzy Lopez,,,Sr,INF,5-10,R/R,15082,24,11,16,17,37,4,0.892,,,,,2,,
8,2024,2023-24,MBA,669,Missouri St.,1,I,MVC,8284109,26,Carter Bergman,,,So,C,6-2,R/R,15082,18,8,70,4,76,2,0.974,,1,10,2,1,,5.500
9,2024,2023-24,MBA,669,Missouri St.,1,I,MVC,8280616,33,Reed Metz,,,Jr,P,6-4,R/R,15082,21,1,,1,1,,1.000,,,7,3,,,7.000
10,2024,2023-24,MBA,669,Missouri St.,1,I,MVC,8280690,14,Brandt Thompson,,,Sr,P,5-9,B/R,15082,16,16,3,3,6,,1.000,,,7,2,,,5.500
11,2024,2023-24,MBA,669,Missouri St.,1,I,MVC,8282402,3,Nick Rodriguez,,,Jr,INF,5-10,L/R,15082,57,57,101,154,268,13,0.951,,,,,34,,
12,2024,2023-24,MBA,669,Missouri St.,1,I,MVC,8449207,21,Kaleb Thomas,,,Fr,P,5-11,R/R,15082,21,5,1,3,5,1,0.800,,,11,4,,,6.000
13,2024,2023-24,MBA,669,Missouri St.,1,I,MVC,8449209,27,Eric Loomis,,,Jr,P,6-1,R/R,15082,29,2,,2,4,2,0.500,,,7,1,1,,5.500
14,2024,2023-24,MBA,669,Missouri St.,1,I,MVC,8449210,29,Hunter Day,,,Sr,P,6-2,R/R,15082,20,5,1,3,5,1,0.800,,,1,2,,,1.000
15,2024,2023-24,MBA,669,Missouri St.,1,I,MVC,8449213,32,Stephen Schissler,,,Sr,UT,5-10,R/R,15082,34,0,2,,2,,1.000,,,3,1,,,3.000
16,2024,2023-24,MBA,669,Missouri St.,1,I,MVC,8449208,25,William Zareh,,,Fr,C,6-0,R/R,15082,7,1,15,3,18,,1.000,,1,8,1,,,0.889
17,2024,2023-24,MBA,669,Missouri St.,1,I,MVC,8449214,34,Jason Schaaf,,,So,UT,5-11,R/R,15082,16,12,4,10,15,1,0.933,,,1,3,2,,1.000
18,2024,2023-24,MBA,669,Missouri St.,1,I,MVC,8449217,40,Jake Syverson,,,Fr,P,5-11,R/R,15082,22,1,,3,4,1,0.750,,,4,2,,,3.000
19,2024,2023-24,MBA,669,Missouri St.,1,I,MVC,8449219,44,Curry Sutherland,,,Fr,UT,6-5,R/R,15082,35,26,15,28,49,6,0.878,,,1,,1,,1.000
20,2024,2023-24,MBA,669,Missouri St.,1,I,MVC,8449220,45,Michael Lindsey,,,Jr,P,6-7,R/R,15082,11,2,1,,2,1,0.500,,,12,3,,,4.500
21,2024,2023-24,MBA,669,Missouri St.,1,I,MVC,8449222,50,Brendan Beaver,,,Sr,P,6-3,L/L,15082,14,6,1,4,5,,1.000,,,7,1,,,4.500
22,2024,2023-24,MBA,669,Missouri St.,1,I,MVC,8449114,4,Tyler Epstein,,,Sr,INF,5-10,R/R,15082,56,56,74,143,224,7,0.969,,,,,29,,
23,2024,2023-24,MBA,669,Missouri St.,1,I,MVC,8449116,5,Dylan Leach,,,Sr,C,5-11,B/R,15082,55,54,371,44,422,7,0.983,,14,59,20,3,,25.929
24,2024,2023-24,MBA,669,Missouri St.,1,I,MVC,8449120,16,Caden Bogenpohl,,,Fr,DH,6-6,L/R,15082,56,56,99,2,105,4,0.962,,,,,,,
25,2024,2023-24,MBA,669,Missouri St.,1,I,MVC,8449123,17,Logan Chambers,,,Sr,UT,5-9,L/R,15082,54,50,143,2,148,3,0.980,,,,,12,,
26,2024,2023-24,MBA,669,Missouri St.,1,I,MVC,8449127,18,Jahlani Rogers,,,Jr,OF,6-0,R/R,15082,41,30,84,2,86,,1.000,,,,,,,
27,2024,2023-24,MBA,669,Missouri St.,1,I,MVC,8449211,31,Dalen Stewart,,,Jr,P,6-0,L/L,15082,24,0,,2,2,,1.000,,,5,,,,4.000
