,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
0,2024,2023-24,MBA,30135,California Baptist,1,I,WAC,8427248,3,Gunner Antillon,,,Jr,INF,5-9,R/-,15082,43,28,39,54,97,4,0.959,,,,,14,,
1,2024,2023-24,MBA,30135,California Baptist,1,I,WAC,8427249,18,Noah Smith,,,Fr,P,6-3,R/R,15082,7,0,,1,1,,1.000,,,1,,,,1.000
2,2024,2023-24,MBA,30135,California Baptist,1,I,WAC,8427250,21,Cody New,,,Fr,P,6-3,L/L,15082,23,7,1,10,12,1,0.917,,,7,5,,,5.667
3,2024,2023-24,MBA,30135,California Baptist,1,I,WAC,8427251,24,Ryan Hetzler,,,Fr,P,5-11,R/R,15082,25,0,2,2,5,1,0.800,,,,3,,,
4,2024,2023-24,MBA,30135,California Baptist,1,I,WAC,8427253,30,Lukas Pirko,,,Fr,P,6-1,R/R,15082,15,14,2,6,8,,1.000,,,7,5,,,3.500
5,2024,2023-24,MBA,30135,California Baptist,1,I,WAC,8427254,32,Andrew Rudd,,,Fr,P,6-5,R/R,15082,6,1,,,0,,,,,,,,,
6,2024,2023-24,MBA,30135,California Baptist,1,I,WAC,8261968,36,Brandon Downer,,,Jr,P,6-5,R/R,15082,16,15,7,12,21,2,0.905,,,4,3,,,3.500
7,2024,2023-24,MBA,30135,California Baptist,1,I,WAC,8265853,29,Jake Brown,,,Jr,OF,6-1,R/R,15082,43,33,45,,45,,1.000,,,,,,,
8,2024,2023-24,MBA,30135,California Baptist,1,I,WAC,8262362,22,Nicholas  Dumesnil,,,So,OF,6-2,R/R,15082,61,59,149,3,154,2,0.987,,,,,,,
9,2024,2023-24,MBA,30135,California Baptist,1,I,WAC,8262428,4,Julian Alvarez,,,Jr,OF,5-9,L/L,15082,36,30,76,4,83,3,0.964,,,,,1,,
10,2024,2023-24,MBA,30135,California Baptist,1,I,WAC,8266114,19,Ryne Palmer,,,So,P,6-4,R/R,15082,13,2,1,1,2,,1.000,,,1,1,,,1.000
11,2024,2023-24,MBA,30135,California Baptist,1,I,WAC,8268122,12,Cole Howarth,,,Jr,INF,6-6,R/R,15082,29,21,63,6,71,2,0.972,,,,,4,,
12,2024,2023-24,MBA,30135,California Baptist,1,I,WAC,8270694,6,Connor McGuire,,,Jr,INF,6-0,R/R,15082,53,44,136,113,256,7,0.973,,,,,36,,
13,2024,2023-24,MBA,30135,California Baptist,1,I,WAC,8265041,1,Mitchel Simon,,,Sr,INF,6-1,R/R,15082,62,62,50,124,189,15,0.921,,,,,18,,
14,2024,2023-24,MBA,30135,California Baptist,1,I,WAC,8268311,15,Garret Ostrander,,,Sr,INF,5-10,R/R,15082,51,42,69,9,79,1,0.987,,,,,,,
15,2024,2023-24,MBA,30135,California Baptist,1,I,WAC,8268332,41,Jacob Wilson,,,Sr,P,6-3,R/R,15082,19,5,1,2,3,,1.000,,,2,1,,,2.000
16,2024,2023-24,MBA,30135,California Baptist,1,I,WAC,8265145,13,Seth Mattox,,,Jr,P,6-2,R/R,15082,15,6,2,5,8,1,0.875,,,7,2,,,5.000
17,2024,2023-24,MBA,30135,California Baptist,1,I,WAC,8277298,10,Matt Darr,,,Sr,OF,6-0,R/R,15082,50,24,43,4,48,1,0.979,,,,,,,
18,2024,2023-24,MBA,30135,California Baptist,1,I,WAC,8275715,5,Michael Carpentier,,,Sr,C,6-0,L/R,15082,61,59,415,53,473,5,0.989,,27,39,23,1,,19.467
19,2024,2023-24,MBA,30135,California Baptist,1,I,WAC,8262813,8,Josh Paino,,,Sr,INF,6-0,R/R,15082,60,59,81,178,266,7,0.974,,,,,31,,
20,2024,2023-24,MBA,30135,California Baptist,1,I,WAC,8265214,11,Josiah Chavez,,,Jr,C,6-3,L/R,15082,25,11,31,1,32,,1.000,,1,3,1,,,3.000
21,2024,2023-24,MBA,30135,California Baptist,1,I,WAC,8272303,34,Carson Olsen,,,Jr,P,6-5,R/R,15082,8,0,,,0,,,,,,1,,,
22,2024,2023-24,MBA,30135,California Baptist,1,I,WAC,8275992,17,Luis Becerra,,,So,P,6-4,R/R,15082,13,1,,1,1,,1.000,,,3,1,,,3.000
23,2024,2023-24,MBA,30135,California Baptist,1,I,WAC,8264237,31,Josiah Bryant,,,Sr,C,5-11,R/R,15082,14,3,8,,8,,1.000,,,1,,,,1.000
