,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
0,2024,2023-24,MBA,384,Mansfield,2,II,PSAC,8527817,8,Austin Beauchamp,,,Fr,P,6-0,,15082,10,0,,1,1,,1.000,,,6,,,,3.000
1,2024,2023-24,MBA,384,Mansfield,2,II,PSAC,8527823,22,Garrett  Emerick,,,Fr,UT,6-1,,15082,10,0,,1,1,,1.000,,,,1,,,
2,2024,2023-24,MBA,384,Mansfield,2,II,PSAC,8527831,37,Zack Garrity,,,Fr,OF,-,,15082,5,1,3,,3,,1.000,,,,,,,
3,2024,2023-24,MBA,384,Mansfield,2,II,PSAC,8527815,3,Alex Bucolo,,,Fr,P,5-10,,15082,14,0,2,1,3,,1.000,,,6,2,,,5.500
4,2024,2023-24,MBA,384,Mansfield,2,II,PSAC,8527819,9,Cole Serfass,,,Fr,C,6-3,,15082,43,43,197,17,216,2,0.991,,10,45,13,,,17.167
5,2024,2023-24,MBA,384,Mansfield,2,II,PSAC,8527821,18,DJ Stoianovich,,,Jr,OF,6-3,,15082,6,3,,,1,1,0.000,,,,,,,
6,2024,2023-24,MBA,384,Mansfield,2,II,PSAC,8527822,19,Brad Hood,,,Fr,P,6-3,,15082,11,2,1,1,2,,1.000,,,9,1,,,5.667
7,2024,2023-24,MBA,384,Mansfield,2,II,PSAC,8527828,33,Logan  Wells,,,Fr,,-,,15082,25,21,12,27,43,4,0.907,,,,,2,,
8,2024,2023-24,MBA,384,Mansfield,2,II,PSAC,8527826,30,Nicholas Ficarro,,,So,P,5-10,L/L,15082,8,0,1,1,2,,1.000,,,,,,,
9,2024,2023-24,MBA,384,Mansfield,2,II,PSAC,8527827,31,Andrew Tkatch,,,Fr,UT,-,,15082,3,1,,,0,,,,,,,,,
10,2024,2023-24,MBA,384,Mansfield,2,II,PSAC,8264329,42,Luke Payne,,,Sr,P,-,,15082,14,1,1,2,3,,1.000,,,6,2,,,5.000
11,2024,2023-24,MBA,384,Mansfield,2,II,PSAC,8274974,39,Shay Gustofson,,,Sr,UT,-,,15082,40,37,68,2,72,2,0.972,,,,,,,
12,2024,2023-24,MBA,384,Mansfield,2,II,PSAC,8266133,17,David Kilroy,,,Sr,UT,-,,15082,12,1,6,1,7,,1.000,,,,,2,,
