,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
0,2024,2023-24,MBA,664,Southern Miss.,1,I,Sun Belt,8420056,28,Eli Collins,,,Jr,OF,6-0,R/R,15082,19,1,2,,3,1,0.667,,,,,,,
1,2024,2023-24,MBA,664,Southern Miss.,1,I,Sun Belt,8420045,26,Cole Boswell,,,Sr,P,6-3,R/R,15082,16,9,,,2,2,0.000,,,3,,,,2.000
2,2024,2023-24,MBA,664,Southern Miss.,1,I,Sun Belt,8420064,30,Sawyer Toney,,,Jr,P,6-4,R/R,15082,2,0,,,0,,,,,,,,,
3,2024,2023-24,MBA,664,Southern Miss.,1,I,Sun Belt,8420069,32,Josh Och,,,Fr,INF,5-11,R/R,15082,11,0,1,,1,,1.000,,,,2,,,
4,2024,2023-24,MBA,664,Southern Miss.,1,I,Sun Belt,8420051,27,Gabe Broadus,,,Jr,INF,5-8,R/R,15082,59,46,39,77,123,7,0.943,,,,,5,,
5,2024,2023-24,MBA,664,Southern Miss.,1,I,Sun Belt,8263592,37,Carson Paetow,,,Jr,OF,6-3,L/L,15082,56,54,107,3,110,,1.000,,,,,,,
6,2024,2023-24,MBA,664,Southern Miss.,1,I,Sun Belt,8264724,18,JB Middleton,,,So,P,6-0,R/R,15082,24,2,3,3,7,1,0.857,,,5,1,1,,4.000
7,2024,2023-24,MBA,664,Southern Miss.,1,I,Sun Belt,8270433,29,Chandler Best,,,Jr,P,6-0,L/L,15082,20,1,,4,4,,1.000,,,4,1,,,3.500
8,2024,2023-24,MBA,664,Southern Miss.,1,I,Sun Belt,8275470,8,Nick Monistere,,,So,P,5-11,R/R,15082,62,61,87,110,203,6,0.970,,,,,23,,
9,2024,2023-24,MBA,664,Southern Miss.,1,I,Sun Belt,8272141,11,Davis Gillespie,,,Fr,INF,6-1,R/R,15082,57,55,155,4,163,4,0.975,,,,,7,,
10,2024,2023-24,MBA,664,Southern Miss.,1,I,Sun Belt,8275680,48,Chase Adams,,,So,OF,6-2,L/L,15082,16,0,,1,2,1,0.500,,,4,1,,,4.000
11,2024,2023-24,MBA,664,Southern Miss.,1,I,Sun Belt,8270990,36,Tucker Stockman,,,Fr,C,6-4,R/R,15082,42,31,290,21,311,,1.000,,1,25,6,4,,13.000
12,2024,2023-24,MBA,664,Southern Miss.,1,I,Sun Belt,8268612,31,Will Armistead,,,Sr,P,6-2,R/R,15082,10,9,3,10,14,1,0.929,,,6,3,,,4.000
13,2024,2023-24,MBA,664,Southern Miss.,1,I,Sun Belt,8276037,12,Kros  Sivley,,,So,P,5-11,L/L,15082,27,4,2,8,13,3,0.769,,,4,,,,4.000
14,2024,2023-24,MBA,664,Southern Miss.,1,I,Sun Belt,8285224,7,Slade Wilks,,,Sr,OF,6-2,L/R,15082,62,62,9,1,10,,1.000,,,,,1,,
15,2024,2023-24,MBA,664,Southern Miss.,1,I,Sun Belt,8280384,19,Matthew Russo,,,So,INF,6-3,L/R,15082,59,39,321,13,338,4,0.988,,,,,27,,
16,2024,2023-24,MBA,664,Southern Miss.,1,I,Sun Belt,8286610,5,Graham Crawford,,,Sr,C,5-11,R/R,15082,4,0,1,,1,,1.000,,,,,,,
17,2024,2023-24,MBA,664,Southern Miss.,1,I,Sun Belt,8285342,23,Niko Mazza,,,Jr,P,5-11,L/R,15082,18,16,4,6,10,,1.000,,,,5,,,
18,2024,2023-24,MBA,664,Southern Miss.,1,I,Sun Belt,8279624,6,Colby Allen,,,So,P,5-11,R/R,15082,27,2,1,6,7,,1.000,,,12,1,,,7.500
19,2024,2023-24,MBA,664,Southern Miss.,1,I,Sun Belt,8286001,20,Brady Faust,,,Sr,INF,5-11,L/R,15082,20,0,,,0,,,,,,,,,
20,2024,2023-24,MBA,664,Southern Miss.,1,I,Sun Belt,8284885,2,Jake Cook,,,Fr,OF,6-1,L/L,15082,4,0,,1,1,,1.000,,,3,,,,1.000
21,2024,2023-24,MBA,664,Southern Miss.,1,I,Sun Belt,8282614,21,Billy Oldham,,,Sr,P,6-1,R/R,15082,17,16,3,7,10,,1.000,,,14,2,,,7.500
22,2024,2023-24,MBA,664,Southern Miss.,1,I,Sun Belt,8419930,35,Billy Butler,,,Sr,OF,6-2,R/R,15082,40,32,29,,33,4,0.879,,,,,,,
23,2024,2023-24,MBA,664,Southern Miss.,1,I,Sun Belt,8419942,3,Seth Smith,,,Fr,INF,6-2,L/R,15082,30,21,37,46,85,2,0.976,,,,,8,,
24,2024,2023-24,MBA,664,Southern Miss.,1,I,Sun Belt,8419929,16,Nolan Tucker,,,Sr,INF,5-9,L/R,15082,15,9,6,31,38,1,0.974,,,,,4,,
25,2024,2023-24,MBA,664,Southern Miss.,1,I,Sun Belt,8419938,1,Peyton Lacy,,,Fr,P,5-11,R/R,15082,6,0,,2,2,,1.000,,,1,1,,,0.500
26,2024,2023-24,MBA,664,Southern Miss.,1,I,Sun Belt,8419933,4,Ozzie Pratt,,,Jr,INF,5-11,R/R,15082,63,63,86,119,214,9,0.958,,,,,26,,
27,2024,2023-24,MBA,664,Southern Miss.,1,I,Sun Belt,8419949,10,Lawson Odom,,,Fr,C,5-10,R/R,15082,45,26,276,16,293,1,0.997,1,12,28,5,1,,16.500
28,2024,2023-24,MBA,664,Southern Miss.,1,I,Sun Belt,8419958,15,Jacob Keys,,,Fr,C,6-0,R/R,15082,8,6,29,4,33,,1.000,,,6,3,1,,2.250
29,2024,2023-24,MBA,664,Southern Miss.,1,I,Sun Belt,8419956,14,Dalton McIntyre,,,Jr,P,6-3,L/L,15082,60,54,144,3,150,3,0.980,,,,,1,,
30,2024,2023-24,MBA,664,Southern Miss.,1,I,Sun Belt,8419974,25,Braden  Luke,,,Jr,INF,5-10,L/R,15082,23,7,16,1,19,2,0.895,,,,,1,,
31,2024,2023-24,MBA,664,Southern Miss.,1,I,Sun Belt,8420092,45,Landen Payne,,,Jr,P,6-2,R/R,15082,9,0,1,,1,,1.000,,,1,,,,1.000
32,2024,2023-24,MBA,664,Southern Miss.,1,I,Sun Belt,8420079,39,JW Armistead,,,So,P,6-5,R/R,15082,8,0,,2,2,,1.000,,,1,,,,1.000
