,season,season_name,sport_id,school_id,school_name,ncaa_division,ncaa_division_formatted,team_conference_name,player_id,player_jersey_number,player_full_name,player_last_name,player_first_name,player_class,player_position,player_height,player_bats_throws,stat_id,fielding_G,fielding_GS,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_FLD%,fielding_CI,fielding_PB,fielding_SBA,fielding_CS,fielding_DP,fielding_TP,fielding_SB%
0,2024,2023-24,MBA,275,Harvard,1,I,Ivy League,8268014,1,Peter Messervy,,,Sr,OF,6-0,R/R,15082,31,25,58,,59,1,0.983,,,,,,,
1,2024,2023-24,MBA,275,Harvard,1,I,Ivy League,8270181,40,Cole Cleary,,,Jr,P,6-1,R/R,15082,16,0,1,5,7,1,0.857,,,3,,1,,3.000
2,2024,2023-24,MBA,275,Harvard,1,I,Ivy League,8275061,32,Sawyer Feller,,,Jr,C,6-2,R/R,15082,26,18,140,20,161,1,0.994,,2,18,7,1,,8.333
3,2024,2023-24,MBA,275,Harvard,1,I,Ivy League,8259931,9,Ben Rounds,,,Sr,OF,6-1,L/R,15082,39,39,43,1,46,2,0.957,,,,,,,
4,2024,2023-24,MBA,275,Harvard,1,I,Ivy League,8275546,20,Matt Giberti,,,Jr,OF,5-11,L/R,15082,29,23,64,,67,3,0.955,,,,,,,
5,2024,2023-24,MBA,275,Harvard,1,I,Ivy League,8263855,25,Callan Fang,,,So,OF,6-3,R/R,15082,25,24,5,4,11,2,0.818,,,6,2,,,3.500
6,2024,2023-24,MBA,275,Harvard,1,I,Ivy League,8260304,31,Brian Dowling,,,So,P,6-6,L/L,15082,10,5,,4,4,,1.000,,,9,1,,,4.000
7,2024,2023-24,MBA,275,Harvard,1,I,Ivy League,8262717,22,Tanner Smith,,,Jr,P,6-6,R/R,15082,13,4,,4,6,2,0.667,,,9,1,,,6.000
8,2024,2023-24,MBA,275,Harvard,1,I,Ivy League,8261663,35,Peter Levin,,,Jr,1B,6-4,R/R,15082,6,1,12,,12,,1.000,,,,,2,,
9,2024,2023-24,MBA,275,Harvard,1,I,Ivy League,8259252,16,William Lybrook,,,Sr,UT,6-4,R/R,15082,27,24,166,18,185,1,0.995,,2,23,1,1,,12.000
10,2024,2023-24,MBA,275,Harvard,1,I,Ivy League,8279048,28,Sean Matson,,,Jr,P,6-2,B/R,15082,11,11,2,9,12,1,0.917,,,5,2,,,5.000
11,2024,2023-24,MBA,275,Harvard,1,I,Ivy League,8283066,26,Justin King,,,So,INF,6-0,R/R,15082,3,0,,,0,,,,,,,,,
12,2024,2023-24,MBA,275,Harvard,1,I,Ivy League,8284538,10,Nate Baxter,,,Jr,P,6-3,R/R,15082,3,0,,,0,,,,,2,,,,1.000
13,2024,2023-24,MBA,275,Harvard,1,I,Ivy League,8278419,6,George Cooper,,,Jr,INF,6-0,R/R,15082,38,35,64,19,84,1,0.988,,,,,2,,
14,2024,2023-24,MBA,275,Harvard,1,I,Ivy League,8282253,30,Uday Narottam,,,Sr,P,5-9,R/L,15082,13,0,,2,3,1,0.667,,,2,2,,,1.500
15,2024,2023-24,MBA,275,Harvard,1,I,Ivy League,8279891,17,Porter Jordheim,,,Sr,P,6-5,R/R,15082,3,0,,,0,,,,,,,,,
16,2024,2023-24,MBA,275,Harvard,1,I,Ivy League,8282439,13,Jordan Kang,,,So,INF,5-10,R/R,15082,27,24,34,47,86,5,0.942,,,,,9,,
17,2024,2023-24,MBA,275,Harvard,1,I,Ivy League,8282445,15,Jake Berger,,,Sr,INF,6-3,L/R,15082,38,38,24,46,81,11,0.864,,,,,3,,
18,2024,2023-24,MBA,275,Harvard,1,I,Ivy League,8282498,21,Max Lane,,,So,OF,6-2,R/R,15082,26,23,41,2,47,4,0.915,,,,,,,
19,2024,2023-24,MBA,275,Harvard,1,I,Ivy League,8283972,27,Chris Snopek,,,Sr,INF,6-0,R/R,15082,38,37,238,23,266,5,0.981,,,,,21,,
20,2024,2023-24,MBA,275,Harvard,1,I,Ivy League,8408715,12,Jack Rickheim,,,Fr,INF,5-9,R/R,15082,28,26,38,61,107,8,0.925,,,,,12,,
21,2024,2023-24,MBA,275,Harvard,1,I,Ivy League,8408710,5,Tyler Shulman,,,Fr,INF,6-0,L/R,15082,29,20,30,53,91,8,0.912,,,,,10,,
22,2024,2023-24,MBA,275,Harvard,1,I,Ivy League,8408716,18,Lou Targoff,,,Fr,INF,6-2,R/R,15082,2,0,,,0,,,,,,,,,
23,2024,2023-24,MBA,275,Harvard,1,I,Ivy League,8408718,24,Andrew Abler,,,Fr,P,6-1,R/R,15082,9,1,2,4,6,,1.000,,,1,,1,,1.000
24,2024,2023-24,MBA,275,Harvard,1,I,Ivy League,8408712,8,Dominic Brancel,,,Fr,C,5-10,R/R,15082,7,5,30,3,34,1,0.971,,3,11,1,,,3.875
25,2024,2023-24,MBA,275,Harvard,1,I,Ivy League,8408719,36,Truman Pauley,,,Fr,P,6-2,R/R,15082,15,4,3,1,5,1,0.800,,,12,3,,,6.667
26,2024,2023-24,MBA,275,Harvard,1,I,Ivy League,8408720,42,Will Burns,,,Fr,P,6-1,R/R,15082,14,3,1,1,4,2,0.500,,,3,,,,3.000
