sport_id,game_id,team_id,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,batting_OPP_DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_KL,pitching_IP,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_BF,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SF,pitching_KL,pitching_TUER,pitching_PK,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_CI,fielding_PB,fielding_SBA,fielding_CSB,fielding_IDP,fielding_TP,fielding_SBA%
MBA,6339562,596732,34,3,10,2,0,15,1,1,4,3,0,0,5,1,0,0,1,0,3,8.0,11,10,10,12,7,48,1,2,1,0,2,2,0,0,0,0,1,3,0,0,19,5,24,0,0,0,0,0,0,0,
MBA,6339562,596738,33,10,11,1,2,16,0,10,12,2,1,0,7,0,2,0,0,0,3,9.0,11,3,3,4,5,45,2,0,0,1,2,3,0,0,0,0,0,3,0,0,27,7,35,1,0,0,1,0,2,0,1.0
