sport_id,game_id,team_id,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,batting_OPP_DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_KL,pitching_IP,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_BF,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SF,pitching_KL,pitching_TUER,pitching_PK,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_CI,fielding_PB,fielding_SBA,fielding_CSB,fielding_IDP,fielding_TP,fielding_SBA%
MBA,6339502,596787,29,8,9,1,1,15,1,8,11,2,1,1,7,1,1,0,0,0,3,9.0,8,2,2,2,7,37,2,0,1,1,1,1,0,0,0,0,0,3,0,0,27,10,37,0,0,1,0,0,3,0,
MBA,6339502,596928,34,2,8,2,0,13,1,2,2,1,0,0,7,1,0,0,0,0,3,8.0,9,8,8,11,7,44,1,1,0,1,0,2,0,0,0,1,1,3,0,0,24,6,30,0,0,0,0,1,3,0,0.0
