sport_id,game_id,team_id,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,batting_OPP_DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_KL,pitching_IP,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_BF,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SF,pitching_KL,pitching_TUER,pitching_PK,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_CI,fielding_PB,fielding_SBA,fielding_CSB,fielding_IDP,fielding_TP,fielding_SBA%
MBA,6339601,596731,28,7,10,2,0,18,2,6,6,1,1,0,7,1,1,0,1,0,1,7.0,16,25,25,13,5,54,4,0,0,1,2,2,0,12,10,3,3,0,0,0,20,6,27,1,0,0,1,0,0,0,1.0
MBA,6339601,596858,33,25,16,4,0,23,1,24,13,2,3,3,5,0,0,0,1,0,0,7.0,10,7,7,6,7,36,2,0,0,2,2,1,0,5,1,0,1,1,0,0,20,8,28,0,0,0,1,1,3,0,0.0
