sport_id,game_id,team_id,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,batting_OPP_DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_KL,pitching_IP,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_BF,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SF,pitching_KL,pitching_TUER,pitching_PK,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_CI,fielding_PB,fielding_SBA,fielding_CSB,fielding_IDP,fielding_TP,fielding_SBA%
MBA,6357931,596957,30,13,13,6,0,22,1,12,6,5,0,0,3,1,1,0,1,0,2,7.0,9,7,7,2,9,31,2,1,0,1,2,1,0,0,0,1,1,3,0,1,21,5,26,0,0,0,2,0,0,0,1.0
MBA,6357931,596961,26,6,9,2,1,16,1,7,1,1,1,1,9,0,0,1,2,0,3,5.667,12,12,12,6,3,39,6,0,0,0,2,4,0,0,0,0,0,2,0,0,18,6,26,2,0,0,1,1,3,0,0.0
