sport_id,game_id,team_id,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,batting_OPP_DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_KL,pitching_IP,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_BF,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SF,pitching_KL,pitching_TUER,pitching_PK,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_CI,fielding_PB,fielding_SBA,fielding_CSB,fielding_IDP,fielding_TP,fielding_SBA%
MBA,6339584,596790,37,12,13,2,0,15,0,12,3,5,1,0,7,0,1,1,3,0,2,9.001,11,8,8,7,13,44,3,0,0,1,0,0,0,0,0,0,0,4,0,1,27,8,36,1,0,0,2,0,0,0,1.0
MBA,6339584,596802,37,8,11,3,0,17,1,7,7,0,0,0,13,0,0,1,2,0,4,8.001000000000001,13,12,8,3,7,46,2,0,0,0,0,5,0,0,0,0,1,2,0,1,24,5,32,3,0,0,3,0,0,0,1.0
