sport_id,game_id,team_id,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,batting_OPP_DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_KL,pitching_IP,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_BF,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SF,pitching_KL,pitching_TUER,pitching_PK,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_CI,fielding_PB,fielding_SBA,fielding_CSB,fielding_IDP,fielding_TP,fielding_SBA%
MBA,6358010,596792,34,14,10,1,0,14,1,11,7,1,1,0,3,1,0,0,2,0,2,7.001,7,2,2,3,8,31,0,1,0,0,1,0,0,0,0,0,0,3,0,0,21,4,25,0,0,0,2,0,0,0,1.0
MBA,6358010,596885,28,2,7,0,1,9,0,2,3,0,0,0,8,0,0,0,2,0,3,7.0,10,14,6,7,3,43,1,0,0,1,2,1,0,0,0,0,1,2,0,0,20,7,32,5,0,0,2,0,2,0,1.0
