sport_id,game_id,team_id,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,batting_OPP_DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_KL,pitching_IP,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_BF,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SF,pitching_KL,pitching_TUER,pitching_PK,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_CI,fielding_PB,fielding_SBA,fielding_CSB,fielding_IDP,fielding_TP,fielding_SBA%
MBA,6339604,596736,34,5,9,3,0,18,2,7,4,0,0,0,7,3,0,0,1,0,4,9.0,11,7,5,5,7,45,3,0,0,0,2,0,0,0,0,0,0,3,0,0,26,9,37,2,0,0,5,0,2,0,1.0
MBA,6339604,596964,40,8,14,4,0,18,0,7,5,0,0,0,8,1,0,0,5,0,4,10.0,11,7,7,4,7,43,4,0,0,2,0,1,0,0,0,0,0,4,0,0,27,12,39,0,0,0,1,0,9,0,1.0
