sport_id,game_id,team_id,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,batting_OPP_DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_KL,pitching_IP,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_BF,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SF,pitching_KL,pitching_TUER,pitching_PK,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_CI,fielding_PB,fielding_SBA,fielding_CSB,fielding_IDP,fielding_TP,fielding_SBA%
MBA,6357920,596760,38,20,17,6,0,26,1,18,8,10,1,0,6,2,1,0,3,0,3,9.0,3,2,2,6,14,38,1,0,0,0,0,2,0,0,0,0,0,5,0,0,26,3,30,1,0,0,0,0,0,0,
MBA,6357920,596783,24,2,3,1,0,4,0,2,4,1,0,0,11,0,0,0,0,0,5,6.997,17,20,17,6,5,52,6,0,0,1,1,10,0,0,0,0,1,2,0,0,18,6,26,2,0,0,3,1,4,0,1.0
