sport_id,game_id,team_id,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,batting_OPP_DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_KL,pitching_IP,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_BF,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SF,pitching_KL,pitching_TUER,pitching_PK,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_CI,fielding_PB,fielding_SBA,fielding_CSB,fielding_IDP,fielding_TP,fielding_SBA%
MBA,6339567,596851,31,9,10,3,0,16,1,7,7,1,1,2,8,0,1,1,2,0,1,9.0,10,5,5,3,14,39,2,0,0,2,3,0,0,1,1,0,0,5,0,1,26,4,30,0,0,0,1,0,0,0,1.0
MBA,6339567,596913,36,5,10,2,0,18,2,4,3,0,0,0,14,0,0,1,1,0,5,8.001000000000001,10,9,6,7,8,42,3,0,0,1,0,1,0,3,1,2,1,1,0,0,24,6,31,1,0,1,2,1,0,0,1.0
