sport_id,game_id,team_id,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,batting_OPP_DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_KL,pitching_IP,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_BF,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SF,pitching_KL,pitching_TUER,pitching_PK,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_CI,fielding_PB,fielding_SBA,fielding_CSB,fielding_IDP,fielding_TP,fielding_SBA%
MBA,6339373,596831,38,8,15,4,1,21,0,7,2,1,1,0,5,3,1,0,1,0,3,8.998999999999999,14,15,13,8,7,51,5,1,0,2,1,2,0,6,5,0,1,2,0,0,26,13,42,3,0,0,3,0,3,0,1.0
MBA,6339373,596846,40,15,14,5,1,27,2,13,8,2,1,0,7,1,0,0,3,0,2,9.0,15,8,6,2,5,42,4,1,1,0,0,1,0,0,0,0,1,3,0,0,26,13,41,2,0,0,1,1,9,0,0.0
