sport_id,game_id,team_id,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,batting_OPP_DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_KL,pitching_IP,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_BF,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SF,pitching_KL,pitching_TUER,pitching_PK,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_CI,fielding_PB,fielding_SBA,fielding_CSB,fielding_IDP,fielding_TP,fielding_SBA%
MBA,6339605,596766,31,2,6,0,1,8,0,2,5,2,0,1,15,0,1,0,1,0,5,3.0,2,0,0,0,4,13,0,0,0,0,0,2,0,0,0,0,0,2,0,0,23,5,28,0,0,0,1,0,0,0,1.0
MBA,6339605,596801,30,4,6,0,1,11,1,3,4,2,0,0,7,0,0,0,1,0,2,8.998,6,2,2,5,15,39,0,1,0,0,0,2,0,0,0,1,0,5,0,0,27,4,32,1,0,0,1,1,0,0,0.0
