sport_id,game_id,team_id,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,batting_OPP_DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_KL,pitching_IP,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_BF,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SF,pitching_KL,pitching_TUER,pitching_PK,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_CI,fielding_PB,fielding_SBA,fielding_CSB,fielding_IDP,fielding_TP,fielding_SBA%
MBA,6358065,596769,27,4,8,0,0,11,1,4,3,0,1,1,4,0,0,0,1,0,1,6.998,18,21,13,8,2,52,3,1,0,3,0,3,0,0,0,0,1,0,0,0,21,8,33,4,0,1,0,0,3,0,
MBA,6358065,596832,40,21,18,3,1,32,3,20,8,3,1,0,2,1,0,0,0,0,0,7.0,8,4,3,3,4,32,0,0,0,1,0,0,0,0,0,1,1,1,0,0,21,12,35,2,0,1,1,0,0,0,1.0
