sport_id,game_id,team_id,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,batting_OPP_DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_KL,pitching_IP,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_BF,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SF,pitching_KL,pitching_TUER,pitching_PK,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_CI,fielding_PB,fielding_SBA,fielding_CSB,fielding_IDP,fielding_TP,fielding_SBA%
MBA,6358002,596760,29,14,7,3,0,10,0,13,12,7,1,0,4,0,0,0,10,0,1,8.998999999999999,15,9,9,6,8,48,2,0,1,0,3,2,0,0,0,1,1,3,0,0,27,14,43,2,0,0,2,1,3,0,1.0
MBA,6358002,596783,30,9,12,2,0,14,0,6,6,0,1,1,7,1,1,0,1,0,3,7.0,6,12,12,11,3,43,2,0,0,0,2,6,0,0,0,0,1,1,0,0,20,7,28,1,0,0,10,0,0,0,1.0
