sport_id,game_id,team_id,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,batting_OPP_DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_KL,pitching_IP,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_BF,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SF,pitching_KL,pitching_TUER,pitching_PK,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_CI,fielding_PB,fielding_SBA,fielding_CSB,fielding_IDP,fielding_TP,fielding_SBA%
MBA,6357956,596760,28,12,9,2,0,14,1,11,2,8,0,0,6,0,1,0,6,0,3,7.0,6,0,0,3,13,30,2,0,0,0,0,0,0,0,0,0,0,2,0,0,20,5,26,1,0,0,0,0,0,0,
MBA,6357956,596783,21,0,4,1,0,5,0,0,2,0,0,0,13,1,0,0,0,0,2,4.999,9,12,8,2,4,35,2,0,0,1,2,8,0,0,0,0,0,2,0,0,13,2,18,3,0,0,6,1,0,0,1.0
