sport_id,game_id,team_id,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,batting_OPP_DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_KL,pitching_IP,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_BF,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SF,pitching_KL,pitching_TUER,pitching_PK,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_CI,fielding_PB,fielding_SBA,fielding_CSB,fielding_IDP,fielding_TP,fielding_SBA%
MBA,6358057,596792,43,11,15,1,0,16,0,8,2,4,0,0,5,1,0,0,3,0,1,7.999,9,7,7,7,5,41,2,0,0,0,3,1,1,0,0,0,1,1,0,0,26,13,40,1,0,0,2,0,3,0,1.0
MBA,6358057,596885,36,7,10,3,0,13,0,6,7,1,1,0,6,1,0,0,2,1,1,9.001000000000001,15,11,9,2,5,49,1,0,0,0,3,4,0,0,0,0,0,1,0,0,27,13,42,2,0,3,3,0,2,0,1.0
