sport_id,game_id,team_id,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,batting_OPP_DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_KL,pitching_IP,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_BF,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SF,pitching_KL,pitching_TUER,pitching_PK,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_CI,fielding_PB,fielding_SBA,fielding_CSB,fielding_IDP,fielding_TP,fielding_SBA%
MBA,6339573,597096,32,7,10,1,0,11,0,4,2,0,1,0,3,1,0,0,1,0,3,6.999,13,14,13,5,9,39,4,0,0,3,0,1,0,0,0,0,0,0,0,0,21,6,27,0,0,0,7,0,3,0,1.0
MBA,6339573,597124,33,14,13,4,0,26,3,14,5,1,0,0,9,1,0,0,7,0,0,7.0,10,7,2,2,3,35,1,0,0,0,0,0,0,0,0,0,1,3,0,0,21,5,29,3,0,0,1,0,2,0,1.0
