sport_id,game_id,team_id,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,batting_OPP_DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_KL,pitching_IP,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_BF,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SF,pitching_KL,pitching_TUER,pitching_PK,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_CI,fielding_PB,fielding_SBA,fielding_CSB,fielding_IDP,fielding_TP,fielding_SBA%
MBA,6349297,596919,38,16,16,5,0,24,1,15,3,4,0,0,3,0,0,0,4,0,0,7.0,4,0,0,2,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,26,0,0,1,0,0,0,0,
MBA,6349297,596962,23,0,4,0,0,4,0,0,2,0,0,0,6,0,0,0,0,0,0,7.001,16,16,14,3,3,45,5,0,0,1,2,4,0,8,6,0,0,0,0,0,21,5,27,1,0,0,4,0,0,0,1.0
