sport_id,game_id,team_id,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,batting_OPP_DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_KL,pitching_IP,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_BF,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SF,pitching_KL,pitching_TUER,pitching_PK,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_CI,fielding_PB,fielding_SBA,fielding_CSB,fielding_IDP,fielding_TP,fielding_SBA%
MBA,6356874,596869,35,4,11,3,0,14,0,3,5,0,0,1,6,4,0,0,1,0,1,9.0,9,5,5,2,7,41,1,1,0,1,0,2,0,3,3,1,1,1,0,0,25,9,35,1,0,0,0,0,0,0,
MBA,6356874,596882,35,5,9,1,1,15,1,5,2,2,1,1,7,0,0,0,0,0,1,9.0,11,4,3,5,6,41,3,0,0,0,0,0,0,1,0,1,0,1,0,0,27,15,44,2,0,0,1,0,10,0,1.0
