sport_id,game_id,team_id,batting_AB,batting_R,batting_H,batting_2B,batting_3B,batting_TB,batting_HR,batting_RBI,batting_BB,batting_HBP,batting_SF,batting_SH,batting_SO,batting_OPP_DP,batting_CS,batting_PK,batting_SB,batting_IBB,batting_KL,pitching_IP,pitching_H,pitching_R,pitching_ER,pitching_BB,pitching_SO,pitching_BF,pitching_2B,pitching_3B,pitching_BK,pitching_HR,pitching_WP,pitching_HBP,pitching_IBB,pitching_IR,pitching_IRS,pitching_SH,pitching_SF,pitching_KL,pitching_TUER,pitching_PK,fielding_PO,fielding_A,fielding_TC,fielding_E,fielding_CI,fielding_PB,fielding_SBA,fielding_CSB,fielding_IDP,fielding_TP,fielding_SBA%
MBA,6339593,596812,35,6,14,1,0,15,0,6,2,2,0,1,8,1,3,3,2,0,3,9.0,8,2,2,1,3,35,1,1,0,0,1,1,0,0,0,0,0,2,0,2,26,15,42,1,0,0,0,1,0,0,0.0
MBA,6339593,596932,33,2,8,1,1,11,0,2,1,1,0,0,3,0,1,2,0,0,2,9.0,14,6,6,2,8,40,1,0,0,0,2,2,0,0,0,1,0,3,0,3,27,10,39,2,0,0,2,2,3,0,0.0
