season,season_name,sport_id,ncaa_division,ncaa_division_formatted,team_conference_name,school_id,school_name,player_id,player_jersey_num,player_full_name,player_first_name,player_last_name,player_class,player_positions,player_height_string,player_weight,player_batting_hand,player_throwing_hand,player_hometown,player_high_school,player_G,player_GS,player_url
2018,2017-18,MBA,2,II,MEC,1028,Concord,5540212,9,James Wood,James,Wood,Jr.,P,,,,,,,4,0,https://stats.ncaa.org/players/5540212
2018,2017-18,MBA,2,II,MEC,1028,Concord,5538256,1,Reece Edwards,Reece,Edwards,Sr.,P,,,,,,,12,0,https://stats.ncaa.org/players/5538256
2018,2017-18,MBA,2,II,MEC,1028,Concord,5538257,7,Chad Frazier,Chad,Frazier,Sr.,INF,,,,,,,49,49,https://stats.ncaa.org/players/5538257
2018,2017-18,MBA,2,II,MEC,1028,Concord,5538258,16,Oscar Garcia,Oscar,Garcia,Sr.,OF,,,,,,,18,8,https://stats.ncaa.org/players/5538258
2018,2017-18,MBA,2,II,MEC,1028,Concord,5538259,20,Adrian Peralta,Adrian,Peralta,Jr.,INF,,,,,,,38,27,https://stats.ncaa.org/players/5538259
2018,2017-18,MBA,2,II,MEC,1028,Concord,5538260,10,Evan Webb,Evan,Webb,Jr.,OF,,,,,,,49,49,https://stats.ncaa.org/players/5538260
2018,2017-18,MBA,2,II,MEC,1028,Concord,5538262,19,Trevor Wiersma,Trevor,Wiersma,Jr.,INF,,,,,,,45,41,https://stats.ncaa.org/players/5538262
2018,2017-18,MBA,2,II,MEC,1028,Concord,5538263,22,Paul Williams,Paul,Williams,Sr.,C,,,,,,,48,48,https://stats.ncaa.org/players/5538263
2018,2017-18,MBA,2,II,MEC,1028,Concord,5544065,21,Bryson Booher,Bryson,Booher,So.,P,,,,,,,13,1,https://stats.ncaa.org/players/5544065
2018,2017-18,MBA,2,II,MEC,1028,Concord,5544066,23,Ian Southcott,Ian,Southcott,Sr.,INF,,,,,,,0,0,https://stats.ncaa.org/players/5544066
2018,2017-18,MBA,2,II,MEC,1028,Concord,5544067,24,Adam Linkous,Adam,Linkous,So.,OF,,,,,,,47,41,https://stats.ncaa.org/players/5544067
2018,2017-18,MBA,2,II,MEC,1028,Concord,5544080,28,Ryan Fralin,Ryan,Fralin,So.,OF,,,,,,,14,2,https://stats.ncaa.org/players/5544080
2018,2017-18,MBA,2,II,MEC,1028,Concord,5542891,2,Jakob Divers,Jakob,Divers,So.,INF,,,,,,,39,33,https://stats.ncaa.org/players/5542891
2018,2017-18,MBA,2,II,MEC,1028,Concord,5542893,5,Nathan Neff,Nathan,Neff,So.,INF,,,,,,,49,49,https://stats.ncaa.org/players/5542893
2018,2017-18,MBA,2,II,MEC,1028,Concord,5542894,6,Connor Boothe,Connor,Boothe,So.,OF,,,,,,,7,0,https://stats.ncaa.org/players/5542894
2018,2017-18,MBA,2,II,MEC,1028,Concord,5542895,13,Cody Dooley,Cody,Dooley,So.,P,,,,,,,13,0,https://stats.ncaa.org/players/5542895
2018,2017-18,MBA,2,II,MEC,1028,Concord,5549944,8,Brett Simmons,Brett,Simmons,Jr.,INF,,,,,,,43,32,https://stats.ncaa.org/players/5549944
2018,2017-18,MBA,2,II,MEC,1028,Concord,5549945,32,Jordan Clark,Jordan,Clark,Jr.,C,,,,,,,48,48,https://stats.ncaa.org/players/5549945
2018,2017-18,MBA,2,II,MEC,1028,Concord,5549946,14,Troy Beckner,Troy,Beckner,Jr.,P,,,,,,,15,14,https://stats.ncaa.org/players/5549946
2018,2017-18,MBA,2,II,MEC,1028,Concord,5549947,3,Noah Tucker,Noah,Tucker,Jr.,P,,,,,,,4,0,https://stats.ncaa.org/players/5549947
2018,2017-18,MBA,2,II,MEC,1028,Concord,5643068,4,Trent Pennington,Trent,Pennington,Fr.,P,,,,,,,0,0,https://stats.ncaa.org/players/5643068
2018,2017-18,MBA,2,II,MEC,1028,Concord,5643096,15,Logan Morrison,Logan,Morrison,Fr.,P,,,,,,,12,1,https://stats.ncaa.org/players/5643096
2018,2017-18,MBA,2,II,MEC,1028,Concord,5643099,17,Jay Trail,Jay,Trail,Fr.,OF,,,,,,,0,0,https://stats.ncaa.org/players/5643099
2018,2017-18,MBA,2,II,MEC,1028,Concord,5643145,27,Trent Abernathy,Trent,Abernathy,So.,P,,,,,,,14,9,https://stats.ncaa.org/players/5643145
2018,2017-18,MBA,2,II,MEC,1028,Concord,5643083,11,Will Guay,Will,Guay,Jr.,P,,,,,,,16,10,https://stats.ncaa.org/players/5643083
2018,2017-18,MBA,2,II,MEC,1028,Concord,5643160,18,Mckinley Scott,Mckinley,Scott,So.,P,,,,,,,5,1,https://stats.ncaa.org/players/5643160
2018,2017-18,MBA,2,II,MEC,1028,Concord,5643085,31,Anthony Stehlin,Anthony,Stehlin,Fr.,UT,,,,,,,32,27,https://stats.ncaa.org/players/5643085
2018,2017-18,MBA,2,II,MEC,1028,Concord,5643124,25,Austin Douglas,Austin,Douglas,Fr.,C,,,,,,,0,0,https://stats.ncaa.org/players/5643124
